행정동코드,total_all_20239,solo_all_20239,total_20_20239,solo_20_20239,total_25_20239,solo_25_20239,total_30_20239,solo_30_20239,total_35_20239,solo_35_20239,total_40_20239,solo_40_20239,total_45_20239,solo_45_20239,total_50_20239,solo_50_20239,total_55_20239,solo_55_20239,total_60_20239,solo_60_20239,total_65_20239,solo_65_20239,total_70_20239,solo_70_20239,total_75_20239,solo_75_20239,자치구,행정동명
1105061,20350,3146,1608,244,1745,293,2121,371,1996,306,2137,279,2062,261,2044,223,1963,227,1562,187,1182,204,805,135,1125,416,광진구,구의2동
1105062,23404,3370,1981,359,2288,470,2532,572,2227,446,2328,237,2535,246,2462,179,2407,180,1592,124,1152,153,808,109,1092,295,광진구,구의3동
1105063,26026,1462,2265,84,1848,75,1931,129,2537,149,4138,111,3933,101,2867,126,2102,96,1415,71,909,89,811,75,1270,356,광진구,광장동
1105064,20042,5141,1736,636,2212,820,2388,813,1932,600,1810,334,1929,336,2036,296,1854,310,1381,239,983,220,687,148,1094,389,광진구,자양1동
1105065,22023,3483,1773,265,1962,323,2481,545,2345,470,2237,304,2194,291,2184,230,2266,258,1711,195,1108,161,725,112,1037,329,광진구,자양2동
1105066,23909,2313,1935,159,2172,195,2495,269,2379,230,2592,201,2466,180,2508,150,2502,157,1772,118,1040,118,785,89,1263,447,광진구,자양3동
1105067,25402,6297,1964,559,2653,841,2521,705,1984,496,2121,522,2503,607,3094,582,2942,588,2138,449,1420,338,848,217,1214,393,광진구,자양4동
1106071,12289,5710,3404,2290,2214,1470,1219,563,846,348,723,135,707,131,688,121,648,117,523,95,430,133,258,86,629,221,동대문구,회기동
1106072,13539,3681,1668,797,1857,871,1413,463,1013,284,1083,149,1144,155,1159,144,1083,142,990,138,733,150,557,124,839,264,동대문구,휘경1동
1106073,20987,5029,2600,1423,2421,1294,1876,432,1852,388,2001,183,1910,161,1883,178,1805,168,1461,151,1155,166,824,117,1199,368,동대문구,휘경2동
1106080,19790,3757,1373,178,1617,215,1591,259,1448,197,1525,198,1629,191,1981,276,2243,336,1819,290,1512,422,1171,342,1881,853,동대문구,청량리동
1106081,26963,8638,2363,1202,2890,1499,2878,1112,2318,815,2261,581,2207,546,2581,479,2572,516,2019,428,1710,432,1220,290,1944,738,동대문구,용신동
1106082,23823,6387,2530,1123,2644,1150,2279,553,1808,392,1827,319,1826,304,2078,318,2272,364,1863,325,1573,411,1182,317,1941,811,동대문구,제기동
1106083,24595,5308,2793,968,2211,803,2150,372,2050,315,2251,279,2203,269,2338,311,2377,322,1855,284,1476,378,1037,259,1854,748,동대문구,전농1동
1106084,17243,1877,1717,165,1403,131,1436,123,1563,121,1849,135,1760,123,1713,162,1642,175,1266,140,938,145,733,114,1223,343,동대문구,전농2동
1106086,21382,2954,1650,139,1487,145,1703,257,1970,262,2142,214,2297,222,2246,229,2190,249,1727,209,1372,231,1068,181,1530,616,동대문구,답십리2동
1106087,30012,5085,2069,438,2647,652,3294,661,3313,594,3021,416,2658,343,2836,302,3124,369,2531,295,1856,313,1150,199,1513,503,동대문구,장안1동
1106088,25178,3283,1788,163,1861,186,2507,375,2820,371,2874,301,2555,262,2315,261,2447,285,2015,255,1488,212,1069,148,1439,464,동대문구,장안2동
1106089,28887,11466,5393,4123,4291,3166,2613,881,2047,603,2197,375,2235,356,2129,284,2150,275,1670,224,1383,291,947,198,1832,690,동대문구,이문1동
1106090,18310,2554,1648,358,1632,358,1641,185,1657,166,1975,166,1888,151,1739,168,1755,185,1380,145,1064,173,758,127,1173,372,동대문구,이문2동
1106091,24064,4126,1965,436,2294,556,2822,556,2598,456,2440,335,2355,307,2301,239,2158,236,1614,184,1259,215,904,155,1354,451,동대문구,답십리1동
1107052,22219,4213,1826,187,1856,213,2118,405,2061,357,2159,363,2444,387,2498,500,2210,460,1639,345,1249,303,876,201,1283,492,중랑구,면목2동
1107054,18085,3031,1478,192,1674,250,1747,338,1776,331,1777,219,1764,204,1697,240,1784,265,1384,218,1241,252,703,140,1060,382,중랑구,면목4동
1107055,9684,1896,766,110,810,123,920,183,826,151,918,189,996,205,1033,156,1074,172,749,121,606,158,407,104,579,224,중랑구,면목5동
1107057,19908,3857,1526,232,1832,309,2031,427,1729,329,1830,345,1792,326,2059,331,2143,375,1661,300,1305,258,826,164,1174,461,중랑구,면목7동
1107059,20712,2347,1894,140,1783,151,1819,232,1875,225,2053,140,2336,151,2441,208,2186,189,1422,131,1057,238,801,185,1045,357,중랑구,상봉1동
1107060,15735,5243,1243,505,1764,753,2009,872,1382,558,1259,406,1372,416,1505,328,1563,368,1194,275,944,263,620,172,880,327,중랑구,상봉2동
1107061,17075,2372,1427,173,1473,198,1875,267,1637,217,1497,203,1525,202,1810,197,1820,200,1419,158,1029,164,690,113,873,280,중랑구,중화1동
1107062,24494,6652,1884,348,2051,406,2207,591,1952,487,2087,523,2468,607,2921,777,2786,813,2014,607,1514,484,1048,334,1562,675,중랑구,중화2동
1107064,27525,3557,2255,319,2389,368,2798,444,2633,376,2887,275,2707,240,2765,241,2740,246,2146,204,1570,208,1066,139,1569,497,중랑구,묵1동
1107065,16125,3285,1275,292,1441,350,1691,391,1531,327,1503,258,1449,249,1580,222,1665,259,1369,224,1012,200,682,138,927,375,중랑구,묵2동
1107068,14930,2978,1230,142,1208,159,1350,215,1227,176,1400,240,1625,271,1716,340,1497,339,1183,267,935,290,607,175,952,364,중랑구,망우3동
1107069,30452,2505,2790,137,2386,129,2819,162,3202,162,2959,144,2984,136,3279,244,3164,239,2233,176,1606,247,1224,192,1806,537,중랑구,신내1동
1107070,20158,2630,1461,80,1466,88,2011,205,2069,195,2046,183,2120,186,2056,226,2105,257,1642,225,1081,216,899,173,1202,596,중랑구,신내2동
1107071,30214,6911,2509,484,2849,630,3183,813,2714,620,2803,597,3103,649,3151,653,2974,624,2325,526,1749,415,1202,274,1652,626,중랑구,면목본동
1107072,23735,5046,2086,358,2109,385,2383,584,1921,410,2104,421,2395,468,2473,444,2547,502,1856,368,1472,328,978,213,1411,565,중랑구,면목38동
1107073,27436,5452,2263,378,2347,430,2549,475,2332,389,2318,404,2637,439,3138,570,3058,580,2260,458,1655,401,1147,284,1732,644,중랑구,망우본동
1108058,13512,1686,1177,126,1194,136,1178,145,1132,127,1328,101,1476,107,1383,115,1381,125,1031,104,807,171,536,111,889,318,성북구,돈암1동
1108059,17456,1235,1313,46,1268,52,1414,92,1745,104,2373,91,2114,77,1816,94,1648,86,1146,68,882,81,661,63,1076,381,성북구,돈암2동
1108060,17112,8029,4519,3293,3006,2167,1573,667,957,383,1089,259,1147,266,1091,153,1044,163,727,115,627,142,449,94,883,327,성북구,안암동
1108061,12427,3077,1109,424,1343,540,1323,334,1073,245,1197,213,1203,210,1182,187,1128,195,851,145,674,123,496,85,848,376,성북구,보문동
1108062,15000,1832,1348,253,1243,250,1365,133,1468,126,1801,130,1518,103,1392,102,1342,104,1036,88,871,150,623,110,993,283,성북구,정릉1동
1108063,19063,2109,1632,216,1511,206,1749,189,1793,174,1987,151,1800,131,1830,132,1879,137,1509,119,1240,164,801,104,1332,386,성북구,정릉2동
1108064,15774,3502,3011,1219,1808,733,1304,218,972,149,1164,109,1172,102,1196,110,1347,125,1095,111,867,142,599,94,1239,390,성북구,정릉3동
1108065,21743,2719,1853,280,1607,235,2027,193,2240,190,2454,223,2178,186,1973,192,2043,214,1650,183,1318,223,962,163,1438,437,성북구,정릉4동
1108066,27218,1963,1748,75,1777,81,2795,104,3743,128,4292,241,3043,163,2256,132,2197,139,1619,110,1322,207,905,143,1521,440,성북구,길음1동
1108068,13297,1806,1108,139,1041,134,1195,156,1220,139,1409,178,1203,144,1306,92,1397,105,1060,92,862,158,626,120,870,349,성북구,길음2동
1108071,21754,2255,1513,143,1522,153,1981,150,2421,163,2698,158,2158,121,2031,181,2113,219,1710,186,1313,225,910,147,1384,409,성북구,월곡1동
1108072,17783,3760,2202,900,1644,675,1646,322,1577,263,1674,198,1626,184,1588,177,1537,191,1268,161,1002,196,791,147,1228,346,성북구,월곡2동
1108076,18733,2733,1602,189,1463,206,1489,207,1491,182,1798,172,2043,194,2058,269,1965,263,1522,219,1196,250,875,186,1231,396,성북구,장위1동
1108077,16973,3013,1416,227,1282,231,1447,238,1363,197,1558,230,1661,238,1768,254,1764,276,1396,206,1209,270,823,157,1286,489,성북구,장위2동
1108078,11526,1445,936,159,839,157,874,83,918,77,1164,97,1197,97,1252,127,1245,135,985,115,802,118,561,86,753,194,성북구,장위3동
1108081,14836,3249,1306,490,1530,579,1447,445,1230,353,1401,225,1412,209,1368,134,1302,138,1040,111,880,141,683,110,1237,314,성북구,성북동
1108082,22519,5563,2452,986,2487,1024,2233,707,1952,572,2277,364,2201,341,1955,245,1899,239,1419,201,1196,197,915,150,1533,537,성북구,삼선동
1108083,14649,6185,2538,1821,2325,1651,1690,800,1194,525,1179,223,1084,194,971,136,934,138,738,115,652,150,476,104,868,328,성북구,동선동
1108084,33978,5990,3542,1159,3253,1044,3102,484,3206,439,3698,324,3480,294,3138,310,2994,299,2142,244,1833,282,1276,190,2314,921,성북구,종암동
1108085,29879,5191,2870,717,2681,646,2789,444,2603,373,2735,369,2635,347,2971,363,3031,387,2417,332,1873,315,1261,205,2013,693,성북구,석관동
1109060,17091,5049,1427,537,1617,604,1709,650,1597,561,1690,470,1604,419,1637,353,1558,338,1269,307,1119,273,704,155,1160,382,강북구,번1동
1109061,15247,2551,1221,95,1047,86,1318,184,1303,164,1477,164,1434,160,1501,186,1479,213,1266,176,1172,329,762,208,1267,586,강북구,번2동
1109062,16333,2400,1150,53,996,51,1218,99,1585,115,1704,121,1466,106,1431,151,1526,178,1324,165,1461,416,931,290,1541,655,강북구,번3동
1109063,18486,3893,1599,274,1507,272,1708,386,1557,318,1676,248,1713,244,1891,365,1884,371,1511,306,1239,308,857,214,1344,587,강북구,수유1동
1109064,18368,2701,1439,149,1313,147,1529,203,1517,186,1657,195,1737,196,1776,219,1969,256,1586,207,1296,239,980,187,1569,517,강북구,수유2동
1109065,20174,5666,1693,669,1958,753,2116,661,1684,484,1706,416,1839,441,1899,415,1986,446,1580,363,1326,292,930,202,1457,524,강북구,수유3동
1109069,24477,3665,1910,130,1751,146,2203,321,2235,306,2451,309,2526,309,2505,339,2479,360,1953,296,1610,323,1166,238,1688,588,강북구,삼양동
1109070,19866,5078,1722,621,1844,689,1794,529,1686,459,1708,310,1866,321,1987,361,2092,413,1512,278,1259,351,942,257,1454,489,강북구,미아동
1109071,26023,5311,2030,477,2200,543,2339,514,2199,434,2354,364,2383,362,2565,380,2727,428,2273,392,1738,422,1354,315,1861,680,강북구,송중동
1109072,25064,5138,1953,302,1910,325,2194,378,1973,307,2290,421,2446,419,2672,471,2641,500,2059,409,1736,455,1197,295,1993,856,강북구,송천동
1109073,23736,2089,1601,47,1460,48,2197,124,2969,149,3704,156,3006,123,2268,213,1953,210,1491,178,1098,193,747,135,1242,513,강북구,삼각산동
1109074,17571,2687,1616,193,1210,154,1402,178,1366,152,1563,169,1692,181,1699,235,1797,267,1483,224,1276,258,874,178,1593,498,강북구,우이동
1109075,27120,4413,2077,246,2021,244,2370,360,2167,286,2431,335,2561,333,2709,358,2772,373,2297,345,2003,430,1380,284,2332,819,강북구,인수동
1110051,18645,2603,2249,306,1439,197,1416,202,1482,191,1776,167,1744,154,1829,203,1897,206,1398,163,1173,201,784,138,1458,475,도봉구,쌍문1동
1110052,17195,2798,1539,182,1387,178,1584,226,1495,187,1542,218,1721,228,1730,242,1737,246,1400,211,971,177,806,154,1283,549,도봉구,쌍문2동
1110053,15045,3132,1348,359,1382,394,1496,325,1352,266,1342,204,1392,200,1420,219,1496,230,1175,199,926,226,649,160,1067,350,도봉구,쌍문3동
1110054,16442,1414,1461,74,1354,74,1307,118,1212,97,1674,114,1942,126,1873,134,1905,140,1236,93,931,113,633,78,914,253,도봉구,쌍문4동
1110055,25702,3808,2216,207,2109,212,2076,323,1995,274,2344,299,2685,324,2827,370,2942,405,2106,299,1641,310,1074,204,1687,581,도봉구,방학1동
1110056,17912,3173,1522,95,1303,93,1403,187,1397,175,1767,293,1981,322,1919,336,1851,334,1492,260,1147,307,810,215,1320,556,도봉구,방학2동
1110057,23612,1677,1974,41,1960,44,1753,101,1841,94,2497,97,2602,95,2760,154,2773,160,1833,110,1126,142,1059,142,1434,497,도봉구,방학3동
1110059,20806,3180,1590,187,1609,211,1977,263,1942,230,2329,310,2283,287,2046,248,2080,254,1510,193,1121,209,847,155,1472,633,도봉구,창1동
1110060,24927,3248,2128,178,2148,194,2498,316,2367,270,2484,286,2537,279,2539,270,2485,267,1839,203,1411,286,1009,197,1482,502,도봉구,창2동
1110061,12675,2251,1071,124,913,112,1073,190,1139,172,1247,205,1359,219,1348,211,1271,214,965,166,836,187,546,122,907,329,도봉구,창3동
1110062,23621,2408,1972,81,1824,84,2073,265,2167,239,2679,229,2799,224,2687,192,2406,183,1543,120,1103,164,940,139,1428,488,도봉구,창4동
1110063,21345,2316,1824,138,1850,147,2137,254,1899,206,1972,172,2173,177,2333,171,2340,178,1685,137,1105,168,821,129,1206,439,도봉구,창5동
1110064,19371,3534,1477,130,1400,131,1500,242,1396,199,1544,196,1730,200,1953,345,2074,376,1825,356,1606,385,1077,253,1789,721,도봉구,도봉1동
1110065,24010,2955,1616,96,1744,115,2106,243,2208,222,2089,209,2024,195,2293,227,2781,276,2307,250,1783,298,1272,218,1787,606,도봉구,도봉2동
1111051,19102,3378,2417,817,1935,632,1653,179,1766,176,1681,136,1577,122,1712,185,1773,202,1478,186,1157,204,828,135,1125,404,노원구,월계1동
1111052,22779,3531,1854,151,1577,127,1898,193,2230,205,2243,217,2200,212,2172,294,2395,346,2018,318,1524,416,1074,302,1594,750,노원구,월계2동
1111053,27847,3699,1902,109,2077,120,2972,316,3232,308,2944,278,2487,224,2486,249,2791,323,2276,258,1656,380,1153,272,1871,862,노원구,월계3동
1111056,36760,5481,5573,1629,3297,894,3174,368,3410,350,3972,265,3899,244,3515,284,3242,272,2287,209,1612,237,1138,163,1641,566,노원구,공릉2동
1111058,23354,3424,2442,225,1967,186,1517,229,1520,207,2371,178,3072,211,2895,283,2467,267,1564,185,1156,342,986,322,1397,789,노원구,하계1동
1111059,18891,1701,1825,57,1340,47,1339,114,1595,124,2392,97,2636,101,2300,153,1744,126,1073,79,836,172,663,130,1148,501,노원구,하계2동
1111060,19833,1409,2143,81,1226,52,866,89,1195,113,2788,93,3520,111,2884,136,1913,93,1012,53,696,111,625,106,965,371,노원구,중계본동
1111061,18817,1255,1934,79,1070,47,654,51,1171,81,3363,83,3845,90,2593,135,1578,96,779,57,599,94,464,86,767,356,노원구,중계1동
1111064,18699,2522,1716,116,1250,87,1231,148,1464,154,2227,143,2416,145,2123,231,1753,203,1321,171,1157,306,814,218,1227,600,노원구,중계4동
1111065,34666,3733,2974,176,2806,179,3112,273,3001,231,3393,307,3708,326,3692,318,3838,340,2704,248,1838,298,1454,248,2146,789,노원구,상계1동
1111066,17773,2520,1829,263,1657,269,1411,235,1327,202,1685,146,2016,171,2053,216,1880,203,1371,161,900,154,639,111,1005,389,노원구,상계2동
1111069,20336,3361,1905,215,1608,192,1622,235,1612,214,1968,229,2238,245,2090,261,2073,282,1516,216,1223,338,925,256,1556,678,노원구,상계5동
1111072,18074,2053,1116,78,1299,104,3085,358,2596,272,2254,175,1964,144,1392,95,1311,91,995,78,745,164,488,101,829,393,노원구,상계8동
1111073,17962,2014,1418,78,1316,86,1803,176,1804,159,2111,160,2221,157,1830,169,1786,168,1273,130,830,145,630,108,940,478,노원구,상계9동
1111074,15287,1823,1358,96,1297,101,1771,204,1511,159,1582,159,1730,166,1594,128,1522,134,988,84,651,120,553,104,730,368,노원구,상계10동
1111076,28336,4776,2232,249,1965,236,2078,249,2208,239,2722,289,2832,291,2951,381,3003,419,2431,366,1977,487,1520,398,2417,1172,노원구,상계34동
1111077,27312,4040,2315,221,2224,231,2879,461,2881,427,3234,398,3134,372,2803,311,2435,285,1791,209,1174,267,1019,234,1423,624,노원구,상계67동
1111078,31411,4587,2405,87,2067,85,2655,302,3088,318,3640,332,3377,299,3004,267,2871,302,2276,247,1911,501,1474,426,2643,1421,노원구,중계23동
1111079,31784,7430,3523,1613,3267,1449,3358,717,2981,566,2861,440,2731,409,2932,338,3156,376,2492,321,1632,343,1234,256,1617,602,노원구,공릉1동
1112051,25967,4475,1768,260,2149,340,2651,491,2610,436,2520,355,2463,336,2410,296,2543,325,1951,264,1647,347,1263,272,1992,753,은평구,녹번동
1112052,33608,5241,2537,352,2674,421,3347,554,3378,506,3428,390,3209,349,3338,349,3207,344,2464,293,2024,464,1511,341,2491,878,은평구,불광1동
1112055,19515,3645,1669,323,1754,365,1875,414,1586,335,1866,280,1940,275,1925,271,2005,284,1488,225,1305,264,778,152,1324,457,은평구,갈현1동
