ADM_CD,ADM_NM,dong_1_name,dong_1_code,dong_1_distance,dong_2_name,dong_2_code,dong_2_distance,dong_3_name,dong_3_code,dong_3_distance,dong_4_name,dong_4_code,dong_4_distance,dong_5_name,dong_5_code,dong_5_distance,dong_6_name,dong_6_code,dong_6_distance,dong_7_name,dong_7_code,dong_7_distance,dong_8_name,dong_8_code,dong_8_distance,dong_9_name,dong_9_code,dong_9_distance,dong_10_name,dong_10_code,dong_10_distance
11050550,중곡1동,중곡2동,11050560,704.3335436260968,중곡3동,11050570,749.6895612746513,군자동,11050540,1064.4963001262663,능동,11050590,1327.4051994148874,중곡4동,11050580,1497.55811787515,구의2동,11050610,1946.4675713841234,화양동,11050530,2129.136533604426,구의1동,11050600,2379.1066414180896,광장동,11050630,2865.0492409578223,자양1동,11050640,2951.2293252591285
11050560,중곡2동,중곡1동,11050550,704.3335436260968,능동,11050590,955.1745079293715,중곡3동,11050570,1024.027109975279,중곡4동,11050580,1034.5645391755506,군자동,11050540,1159.998608353608,구의2동,11050610,1254.5774068881126,구의1동,11050600,1919.4160430340173,화양동,11050530,2007.6123483158087,광장동,11050630,2162.3411148910614,구의3동,11050620,2579.9984885254667
11050570,중곡3동,중곡1동,11050550,749.6895612746513,중곡2동,11050560,1024.027109975279,중곡4동,11050580,1189.426065241034,군자동,11050540,1805.458630077979,능동,11050590,1921.706061369121,구의2동,11050610,2182.411416874212,화양동,11050530,2845.302624544623,구의1동,11050600,2933.7718711368925,광장동,11050630,2997.5629996524567,자양1동,11050640,3588.4237294249865
11050580,중곡4동,중곡2동,11050560,1034.5645391755506,중곡3동,11050570,1189.426065241034,구의2동,11050610,1417.1630981015865,중곡1동,11050550,1497.55811787515,능동,11050590,1852.2627248508243,광장동,11050630,1996.4832149612575,군자동,11050540,2194.2459222951647,구의1동,11050600,2586.5125631083492,화양동,11050530,2962.4288351254886,구의3동,11050620,2986.2724939451787
11050590,능동,군자동,11050540,764.043789508213,중곡2동,11050560,955.1745079293715,구의1동,11050600,1052.7312962598942,화양동,11050530,1113.5741205486502,구의2동,11050610,1155.5574956286525,중곡1동,11050550,1327.4051994148874,자양1동,11050640,1668.3469178679752,중곡4동,11050580,1852.2627248508243,구의3동,11050620,1869.0993046425249,중곡3동,11050570,1921.706061369121
11050600,구의1동,자양1동,11050640,815.8308704037794,구의3동,11050620,912.8212410266781,능동,11050590,1052.7312962598942,화양동,11050530,1120.1856230256892,구의2동,11050610,1325.0849212547687,자양2동,11050650,1414.523085550312,군자동,11050540,1651.7725427385121,자양3동,11050660,1727.3783708678002,광장동,11050630,1813.134683987177,중곡2동,11050560,1919.4160430340173
11050620,구의3동,구의1동,11050600,912.8212410266781,자양1동,11050640,1225.8104301839874,자양2동,11050650,1336.6388970815697,광장동,11050630,1520.536483670996,구의2동,11050610,1570.3751018337055,능동,11050590,1869.0993046425249,화양동,11050530,1983.7029587494783,자양3동,11050660,2141.922430631955,군자동,11050540,2543.3323002321627,중곡2동,11050560,2579.9984885254667
11050630,광장동,구의2동,11050610,943.7229816612002,구의3동,11050620,1520.536483670996,구의1동,11050600,1813.134683987177,중곡4동,11050580,1996.4832149612575,능동,11050590,2048.037927518716,중곡2동,11050560,2162.3411148910614,자양1동,11050640,2536.707683164462,군자동,11050540,2799.3928605690076,화양동,11050530,2829.7346383519316,자양2동,11050650,2842.21069357699
11050640,자양1동,자양2동,11050650,747.8157817765907,구의1동,11050600,815.8308704037794,자양3동,11050660,956.3744677198656,화양동,11050530,1063.7388099090988,구의3동,11050620,1225.8104301839874,자양4동,11050670,1501.2062674072217,능동,11050590,1668.3469178679752,군자동,11050540,2025.8581428122095,구의2동,11050610,2140.3261258685957,광장동,11050630,2536.707683164462
11050650,자양2동,자양1동,11050640,747.8157817765907,자양3동,11050660,1066.7299933632216,구의3동,11050620,1336.6388970815697,구의1동,11050600,1414.523085550312,자양4동,11050670,1767.2073303325233,화양동,11050530,1781.337083106204,능동,11050590,2385.4222546078663,구의2동,11050610,2664.852306446186,군자동,11050540,2773.52040441422,광장동,11050630,2842.21069357699
11050670,자양4동,자양3동,11050660,705.0561606568712,화양동,11050530,1351.1442644632043,자양1동,11050640,1501.2062674072217,자양2동,11050650,1767.2073303325233,구의1동,11050600,2139.1650123380477,군자동,11050540,2318.376721568784,능동,11050590,2463.1122117163945,구의3동,11050620,2726.967243365426,중곡2동,11050560,3349.332797816285,구의2동,11050610,3364.65524519874
11090630,수유1동,삼양동,11090690,788.0788871597584,인수동,11090750,1024.5097034573455,미아동,11090700,1449.6576212875066,삼각산동,11090730,1508.9464050731972,수유3동,11090650,1682.3728961782372,송천동,11090720,1835.454539388434,수유2동,11090640,1925.67278584101,번1동,11090600,2013.4999296142678,번2동,11090610,2182.09555519414,송중동,11090710,2428.707411723422
11090690,삼양동,삼각산동,11090730,750.5556892059179,수유1동,11090630,788.0788871597584,송천동,11090720,1078.8853289406711,미아동,11090700,1144.8721953836507,송중동,11090710,1732.3729594607007,인수동,11090750,1812.5722517399663,번2동,11090610,1858.8129665817844,수유3동,11090650,1999.1149037116036,번1동,11090600,2059.741819217051,번3동,11090620,2405.2251559880324
11090720,송천동,송중동,11090710,714.8971954282873,삼각산동,11090730,748.5904808714704,삼양동,11090690,1078.8853289406711,미아동,11090700,1167.511037327624,번2동,11090610,1525.0825260171698,번3동,11090620,1642.298955950885,수유1동,11090630,1835.454539388434,번1동,11090600,2207.233907612259,수유3동,11090650,2479.116527653218,인수동,11090750,2845.883911599435
11090730,삼각산동,송천동,11090720,748.5904808714704,삼양동,11090690,750.5556892059179,송중동,11090710,1453.6169581049087,수유1동,11090630,1508.9464050731972,미아동,11090700,1543.064448230313,번2동,11090610,2110.9982767383717,번3동,11090620,2377.5284850945986,인수동,11090750,2521.1994916285416,번1동,11090600,2581.909192751733,수유3동,11090650,2660.7580312988707
11090740,우이동,수유2동,11090640,2348.9213590211293,인수동,11090750,2560.348098632867,수유3동,11090650,2992.3016267014864,수유1동,11090630,3499.3384595056646,번1동,11090600,3668.609600799035,미아동,11090700,4195.1291970528955,삼양동,11090690,4250.48813227079,번2동,11090610,4567.369570624316,삼각산동,11090730,4996.776377246832,송천동,11090720,5150.650905146074
11090600,번1동,수유3동,11090650,711.3883856059479,번2동,11090610,966.672908938876,미아동,11090700,1056.7665902928295,수유2동,11090640,1321.2951341597109,번3동,11090620,1846.8679676321071,수유1동,11090630,2013.4999296142678,삼양동,11090690,2059.741819217051,송천동,11090720,2207.233907612259,송중동,11090710,2216.012724964721,인수동,11090750,2387.7437393402597
11090610,번2동,미아동,11090700,743.2990228628515,번3동,11090620,919.3598282521536,번1동,11090600,966.672908938876,송중동,11090710,1320.103719247176,송천동,11090720,1525.0825260171698,수유3동,11090650,1576.8679545018965,삼양동,11090690,1858.8129665817844,삼각산동,11090730,2110.9982767383717,수유1동,11090630,2182.09555519414,수유2동,11090640,2228.570988525899
11090620,번3동,번2동,11090610,919.3598282521536,송중동,11090710,1051.0964684178412,미아동,11090700,1498.4402325587275,송천동,11090720,1642.298955950885,번1동,11090600,1846.8679676321071,삼각산동,11090730,2377.5284850945986,삼양동,11090690,2405.2251559880324,수유3동,11090650,2492.642753033599,수유1동,11090630,2916.7939843779554,수유2동,11090640,3141.487867587081
11090640,수유2동,수유3동,11090650,654.0641461709769,번1동,11090600,1321.2951341597109,인수동,11090750,1654.7150549374894,수유1동,11090630,1925.67278584101,미아동,11090700,1961.9615802095586,번2동,11090610,2228.570988525899,우이동,11090740,2348.9213590211293,삼양동,11090690,2430.0628012699017,송천동,11090720,3061.0141058554823,번3동,11090620,3141.487867587081
11090650,수유3동,수유2동,11090640,654.0641461709769,번1동,11090600,711.3883856059479,미아동,11090700,1340.9370199899504,번2동,11090610,1576.8679545018965,수유1동,11090630,1682.3728961782372,인수동,11090750,1788.9654100194896,삼양동,11090690,1999.1149037116036,송천동,11090720,2479.116527653218,번3동,11090620,2492.642753033599,삼각산동,11090730,2660.7580312988707
11090710,송중동,송천동,11090720,714.8971954282873,번3동,11090620,1051.0964684178412,번2동,11090610,1320.103719247176,미아동,11090700,1349.115821863324,삼각산동,11090730,1453.6169581049087,삼양동,11090690,1732.3729594607007,번1동,11090600,2216.012724964721,수유1동,11090630,2428.707411723422,수유3동,11090650,2668.851542570911,수유2동,11090640,3304.8703066375388
11090700,미아동,번2동,11090610,743.2990228628515,번1동,11090600,1056.7665902928295,삼양동,11090690,1144.8721953836507,송천동,11090720,1167.511037327624,수유3동,11090650,1340.9370199899504,송중동,11090710,1349.115821863324,수유1동,11090630,1449.6576212875066,번3동,11090620,1498.4402325587275,삼각산동,11090730,1543.064448230313,수유2동,11090640,1961.9615802095586
11090750,인수동,수유1동,11090630,1024.5097034573455,수유2동,11090640,1654.7150549374894,수유3동,11090650,1788.9654100194896,삼양동,11090690,1812.5722517399663,미아동,11090700,2237.5147629957046,번1동,11090600,2387.7437393402597,삼각산동,11090730,2521.1994916285416,우이동,11090740,2560.348098632867,송천동,11090720,2845.883911599435,번2동,11090610,2889.3692255796464
11110520,월계2동,하계2동,11110590,1212.0680229994025,월계1동,11110510,1473.8734791391375,월계3동,11110530,1593.796897673768,중계23동,11110780,1662.0290197415966,상계67동,11110770,1805.4571946533104,하계1동,11110580,2157.1403857993605,공릉1동,11110790,2165.885625386714,중계1동,11110610,2669.9463758710394,상계2동,11110660,2876.7391402385124,상계10동,11110740,2924.136736651861
11110590,하계2동,중계23동,11110780,934.8180991810332,하계1동,11110580,970.7646869494612,월계3동,11110530,1174.790354662791,월계2동,11110520,1212.0680229994025,공릉1동,11110790,1375.8196273560736,월계1동,11110510,1568.6990485651165,상계67동,11110770,1570.351567143753,중계1동,11110610,1844.3049407599096,중계본동,11110600,2391.9373667364694,상계2동,11110660,2404.434419158022
11110720,상계8동,상계9동,11110730,774.5082401346866,상계10동,11110740,869.1954503939762,상계5동,11110690,1455.8210589902721,상계2동,11110660,1624.1341463383042,상계67동,11110770,2065.534810896563,상계1동,11110650,2132.646815827984,중계1동,11110610,2544.4655282465123,중계4동,11110640,2679.276869975979,중계23동,11110780,2784.630113036938,상계34동,11110760,2896.827425257543
11110760,상계34동,상계5동,11110690,1657.673318322678,중계4동,11110640,1827.5325622532462,상계1동,11110650,1884.1326219390294,상계9동,11110730,2144.943129609825,상계2동,11110660,2604.5271358159684,상계10동,11110740,2892.617945879374,상계8동,11110720,2896.827425257543,중계1동,11110610,2991.2090096836732,중계본동,11110600,3016.4914561931632,상계67동,11110770,3684.7933292083785
11110730,상계9동,상계5동,11110690,711.6454676398721,상계8동,11110720,774.5082401346866,상계10동,11110740,936.4325855304455,상계2동,11110660,1289.8434082073215,상계1동,11110650,1770.468347742649,중계4동,11110640,2012.8342404428643,상계67동,11110770,2109.1990460549086,상계34동,11110760,2144.943129609825,중계1동,11110610,2186.5563560978926,중계23동,11110780,2700.4564484023235
11110610,중계1동,상계2동,11110660,927.0959400026585,중계23동,11110780,1014.1024753887652,중계본동,11110600,1099.7876832558866,상계67동,11110770,1211.0016893049929,중계4동,11110640,1284.4553904687878,하계1동,11110580,1296.5294689786606,상계10동,11110740,1718.293195065553,상계5동,11110690,1789.7433663176314,하계2동,11110590,1844.3049407599096,상계9동,11110730,2186.5563560978926
11110560,공릉2동,하계1동,11110580,1862.7173102155,중계본동,11110600,2024.0954951211017,공릉1동,11110790,2088.8899290257273,하계2동,11110590,2617.592973192776,월계3동,11110530,2720.7581333411804,중계1동,11110610,2744.8968309428747,중계23동,11110780,2829.9802145254016,중계4동,11110640,3249.3621736766463,월계1동,11110510,3352.09621664799,상계67동,11110770,3562.006042194459
11110790,공릉1동,월계3동,11110530,682.2633384585107,월계1동,11110510,1279.8581859042565,하계2동,11110590,1375.8196273560736,하계1동,11110580,1602.0067888871072,공릉2동,11110560,2088.8899290257273,월계2동,11110520,2165.885625386714,중계23동,11110780,2212.5880156339686,중계1동,11110610,2879.2644162609354,상계67동,11110770,2926.5418830935077,중계본동,11110600,2957.9839376630775
11110510,월계1동,월계3동,11110530,637.8968518677098,공릉1동,11110790,1279.8581859042565,월계2동,11110520,1473.8734791391375,하계2동,11110590,1568.6990485651165,하계1동,11110580,2359.1786144964535,중계23동,11110780,2478.1962012264817,상계67동,11110770,2970.2595175130723,공릉2동,11110560,3352.09621664799,중계1동,11110610,3411.987317419409,중계본동,11110600,3839.5822886170577
11110530,월계3동,월계1동,11110510,637.8968518677098,공릉1동,11110790,682.2633384585107,하계2동,11110590,1174.790354662791,월계2동,11110520,1593.796897673768,하계1동,11110580,1802.2201069553346,중계23동,11110780,2108.049841095788,상계67동,11110770,2717.493452255598,공릉2동,11110560,2720.7581333411804,중계1동,11110610,2955.8510603754244,중계본동,11110600,3269.176322396224
11110580,하계1동,하계2동,11110590,970.7646869494612,중계23동,11110780,976.6228456840579,중계1동,11110610,1296.5294689786606,중계본동,11110600,1480.950015893242,공릉1동,11110790,1602.0067888871072,상계67동,11110770,1735.239380543474,월계3동,11110530,1802.2201069553346,공릉2동,11110560,1862.7173102155,상계2동,11110660,2131.5875532691634,월계2동,11110520,2157.1403857993605
11110600,중계본동,중계1동,11110610,1099.7876832558866,중계4동,11110640,1230.427735100488,하계1동,11110580,1480.950015893242,중계23동,11110780,1866.567708393136,상계2동,11110660,1891.4912735026207,공릉2동,11110560,2024.0954951211017,상계67동,11110770,2286.5149494755547,상계5동,11110690,2390.7212910749417,하계2동,11110590,2391.9373667364694,상계10동,11110740,2730.6483741217053
11110640,중계4동,중계본동,11110600,1230.427735100488,중계1동,11110610,1284.4553904687878,상계5동,11110690,1327.5991230696309,상계2동,11110660,1392.6436811928345,상계34동,11110760,1827.5325622532462,상계9동,11110730,2012.8342404428643,상계10동,11110740,2128.8673280704675,중계23동,11110780,2295.9236320293544,상계67동,11110770,2306.3523233441933,하계1동,11110580,2404.7580209035314
11110650,상계1동,상계9동,11110730,1770.468347742649,상계34동,11110760,1884.1326219390294,상계5동,11110690,1975.4213784946355,상계8동,11110720,2132.646815827984,상계10동,11110740,2692.2118697342084,상계2동,11110660,2971.3233414649285,중계4동,11110640,3075.446055179749,중계1동,11110610,3764.5486367384683,상계67동,11110770,3877.962757478269,중계본동,11110600,4274.312648673595
11110660,상계2동,상계10동,11110740,840.7139588491474,중계1동,11110610,927.0959400026585,상계5동,11110690,1069.2618235668267,상계67동,11110770,1080.3035722213037,상계9동,11110730,1289.8434082073215,중계4동,11110640,1392.6436811928345,중계23동,11110780,1469.6826226962237,상계8동,11110720,1624.1341463383042,중계본동,11110600,1891.4912735026207,하계1동,11110580,2131.5875532691634
11110690,상계5동,상계9동,11110730,711.6454676398721,상계2동,11110660,1069.2618235668267,상계10동,11110740,1239.6142383313845,중계4동,11110640,1327.5991230696309,상계8동,11110720,1455.8210589902721,상계34동,11110760,1657.673318322678,중계1동,11110610,1789.7433663176314,상계1동,11110650,1975.4213784946355,상계67동,11110770,2113.486519487006,중계본동,11110600,2390.7212910749417
11110780,중계23동,상계67동,11110770,772.5216162749908,하계2동,11110590,934.8180991810332,하계1동,11110580,976.6228456840579,중계1동,11110610,1014.1024753887652,상계2동,11110660,1469.6826226962237,월계2동,11110520,1662.0290197415966,중계본동,11110600,1866.567708393136,상계10동,11110740,1923.7111623343048,월계3동,11110530,2108.049841095788,공릉1동,11110790,2212.5880156339686
11110740,상계10동,상계2동,11110660,840.7139588491474,상계8동,11110720,869.1954503939762,상계9동,11110730,936.4325855304455,상계67동,11110770,1236.0307990594779,상계5동,11110690,1239.6142383313845,중계1동,11110610,1718.293195065553,중계23동,11110780,1923.7111623343048,중계4동,11110640,2128.8673280704675,상계1동,11110650,2692.2118697342084,중계본동,11110600,2730.6483741217053
11110770,상계67동,중계23동,11110780,772.5216162749908,상계2동,11110660,1080.3035722213037,중계1동,11110610,1211.0016893049929,상계10동,11110740,1236.0307990594779,하계2동,11110590,1570.351567143753,하계1동,11110580,1735.239380543474,월계2동,11110520,1805.4571946533104,상계8동,11110720,2065.534810896563,상계9동,11110730,2109.1990460549086,상계5동,11110690,2113.486519487006
11120680,수색동,증산동,11120670,1020.2764356879569,신사2동,11120660,1308.0240384118479,신사1동,11120650,1944.7308614864062,응암3동,11120730,2066.1153259244365,응암2동,11120600,2606.0979836299052,역촌동,11120740,2753.210639100243,구산동,11120570,3043.530060673912,응암1동,11120590,3201.911147973574,대조동,11120580,3890.6702471799726,갈현2동,11120560,3926.4014479987823
11120710,진관동,불광2동,11120720,1888.7041499093882,불광1동,11120520,2531.496802580125,갈현1동,11120550,2594.564605537733,갈현2동,11120560,3287.3923677901257,대조동,11120580,3306.2785304255135,녹번동,11120510,3824.0632629515935,구산동,11120570,4162.427207883579,역촌동,11120740,4400.386397557817,응암1동,11120590,4683.033034869457,신사1동,11120650,5188.702430612793
11120720,불광2동,불광1동,11120520,1203.4328128226393,갈현1동,11120550,1236.2508458422706,대조동,11120580,1420.7652269653781,갈현2동,11120560,1594.947530295064,진관동,11120710,1888.7041499093882,녹번동,11120510,2167.7410281097664,구산동,11120570,2389.888258985426,역촌동,11120740,2514.838663669886,응암1동,11120590,2880.895286098424,신사1동,11120650,3309.8997197278973
11120730,응암3동,응암2동,11120600,588.0973624798519,신사2동,11120660,1093.1445807576242,증산동,11120670,1155.3861097930508,응암1동,11120590,1340.563550776429,신사1동,11120650,1386.4368899467036,역촌동,11120740,1755.106594378321,수색동,11120680,2066.1153259244365,녹번동,11120510,2358.141076394119,구산동,11120570,2617.9508769448607,대조동,11120580,2635.259086822573
11120520,불광1동,불광2동,11120720,1203.4328128226393,녹번동,11120510,1332.5796822306024,대조동,11120580,1461.0370683990448,응암1동,11120590,2296.0276331858836,갈현1동,11120550,2304.315001876435,갈현2동,11120560,2316.138025740922,역촌동,11120740,2522.625910886513,진관동,11120710,2531.496802580125,구산동,11120570,2840.8341493306157,응암2동,11120600,3081.0926004448847
11120510,녹번동,응암1동,11120590,1017.8779110899377,대조동,11120580,1268.9934546607622,불광1동,11120520,1332.5796822306024,역촌동,11120740,1763.2020924994072,응암2동,11120600,1792.3027805318575,불광2동,11120720,2167.7410281097664,응암3동,11120730,2358.141076394119,신사1동,11120650,2400.6645804646996,갈현2동,11120560,2406.064352980038,구산동,11120570,2490.050109132001
11120550,갈현1동,갈현2동,11120560,825.377655957824,불광2동,11120720,1236.2508458422706,대조동,11120580,1616.2947921338694,구산동,11120570,1698.779816544658,역촌동,11120740,2288.0754872035895,불광1동,11120520,2304.315001876435,진관동,11120710,2594.564605537733,녹번동,11120510,2816.6433476910197,신사1동,11120650,2942.5739969638694,응암1동,11120590,3171.4041594118985
11120560,갈현2동,갈현1동,11120550,825.377655957824,구산동,11120570,891.1224152696345,대조동,11120580,1138.182781964303,역촌동,11120740,1499.9277723776063,불광2동,11120720,1594.947530295064,신사1동,11120650,2119.174031610168,불광1동,11120520,2316.138025740922,녹번동,11120510,2406.064352980038,응암1동,11120590,2531.703639628508,신사2동,11120660,2841.7145028496802
11120570,구산동,갈현2동,11120560,891.1224152696345,역촌동,11120740,967.5491923703127,신사1동,11120650,1327.7626652882052,대조동,11120580,1404.7630119240453,갈현1동,11120550,1698.779816544658,신사2동,11120660,2023.1639210720748,응암1동,11120590,2243.6870908475394,불광2동,11120720,2389.888258985426,녹번동,11120510,2490.050109132001,응암2동,11120600,2515.1073844396774
11120580,대조동,역촌동,11120740,1137.683221728457,갈현2동,11120560,1138.182781964303,녹번동,11120510,1268.9934546607622,구산동,11120570,1404.7630119240453,불광2동,11120720,1420.7652269653781,불광1동,11120520,1461.0370683990448,응암1동,11120590,1581.565936537207,갈현1동,11120550,1616.2947921338694,신사1동,11120650,1946.679239894028,응암2동,11120600,2237.2062636001656
11120590,응암1동,응암2동,11120600,785.2622709515321,녹번동,11120510,1017.8779110899377,역촌동,11120740,1297.7247900372397,응암3동,11120730,1340.563550776429,대조동,11120580,1581.565936537207,신사1동,11120650,1640.6809454233135,신사2동,11120660,1940.0927346237902,구산동,11120570,2243.6870908475394,불광1동,11120520,2296.0276331858836,증산동,11120670,2442.6402561758705
11120600,응암2동,응암3동,11120730,588.0973624798519,응암1동,11120590,785.2622709515321,신사2동,11120660,1476.416852556528,신사1동,11120650,1491.6169885481386,역촌동,11120740,1565.4177639271481,증산동,11120670,1738.3944511737243,녹번동,11120510,1792.3027805318575,대조동,11120580,2237.2062636001656,구산동,11120570,2515.1073844396774,수색동,11120680,2606.0979836299052
11120650,신사1동,신사2동,11120660,726.3727471671975,역촌동,11120740,809.0068419253463,구산동,11120570,1327.7626652882052,응암3동,11120730,1386.4368899467036,응암2동,11120600,1491.6169885481386,응암1동,11120590,1640.6809454233135,증산동,11120670,1680.8602432463858,수색동,11120680,1944.7308614864062,대조동,11120580,1946.679239894028,갈현2동,11120560,2119.174031610168
11120660,신사2동,신사1동,11120650,726.3727471671975,증산동,11120670,968.54206989666,응암3동,11120730,1093.1445807576242,수색동,11120680,1308.0240384118479,응암2동,11120600,1476.416852556528,역촌동,11120740,1497.4496926643337,응암1동,11120590,1940.0927346237902,구산동,11120570,2023.1639210720748,대조동,11120580,2621.6805213587363,갈현2동,11120560,2841.7145028496802
11120670,증산동,신사2동,11120660,968.54206989666,수색동,11120680,1020.2764356879569,응암3동,11120730,1155.3861097930508,신사1동,11120650,1680.8602432463858,응암2동,11120600,1738.3944511737243,역촌동,11120740,2394.1542466315223,응암1동,11120590,2442.6402561758705,구산동,11120570,2991.5062986438825,녹번동,11120510,3451.3544929711084,대조동,11120580,3471.1192665806952
11120740,역촌동,신사1동,11120650,809.0068419253463,구산동,11120570,967.5491923703127,대조동,11120580,1137.683221728457,응암1동,11120590,1297.7247900372397,신사2동,11120660,1497.4496926643337,갈현2동,11120560,1499.9277723776063,응암2동,11120600,1565.4177639271481,응암3동,11120730,1755.106594378321,녹번동,11120510,1763.2020924994072,갈현1동,11120550,2288.0754872035895
11130520,천연동,충현동,11130730,831.73452404467,북아현동,11130740,1342.3593848591877,홍제2동,11130650,1495.0852057725895,신촌동,11130750,1555.092145722153,홍제1동,11130620,1727.325298976862,연희동,11130760,2109.514615741954,홍제3동,11130640,2378.466856031597,홍은2동,11130680,2789.638871847475,남가좌2동,11130700,3202.920822422982,홍은1동,11130660,3354.804963159734
11130680,홍은2동,홍제1동,11130620,1154.5814918248457,남가좌2동,11130700,1399.334553268426,연희동,11130760,1658.833710027455,북가좌2동,11130720,1787.5588053657427,홍제3동,11130640,1825.273423493186,홍제2동,11130650,1826.0164824256062,홍은1동,11130660,1974.7925710683644,남가좌1동,11130690,2204.739844414736,북가좌1동,11130710,2490.8399291033015,신촌동,11130750,2694.743425442846
11130690,남가좌1동,남가좌2동,11130700,812.3965226722664,북가좌1동,11130710,825.5072470498071,북가좌2동,11130720,1070.4008791857023,연희동,11130760,1459.0600456007523,홍은2동,11130680,2204.739844414736,신촌동,11130750,2393.677751130059,홍제1동,11130620,2789.879917254267,홍제2동,11130650,3490.231216185933,천연동,11130520,3565.8876654787055,북아현동,11130740,3692.9128496836847
11130720,북가좌2동,북가좌1동,11130710,789.1352853022554,남가좌2동,11130700,793.6425370967215,남가좌1동,11130690,1070.4008791857023,홍은2동,11130680,1787.5588053657427,연희동,11130760,1984.1567184124858,홍제1동,11130620,2746.7238928487463,신촌동,11130750,3133.5250823936603,홍제2동,11130650,3477.3002843424338,홍제3동,11130640,3611.324936355508,홍은1동,11130660,3659.673022686726
11130730,충현동,북아현동,11130740,592.516405662534,천연동,11130520,831.73452404467,신촌동,11130750,1478.4932265854716,홍제2동,11130650,2325.5353213316944,연희동,11130760,2434.5376273591464,홍제1동,11130620,2488.143242229745,홍제3동,11130640,3210.1903932003897,홍은2동,11130680,3462.7157395069657,남가좌2동,11130700,3615.06230957926,남가좌1동,11130690,3814.0905969060786
11130740,북아현동,충현동,11130730,592.516405662534,신촌동,11130750,1300.435466047752,천연동,11130520,1342.3593848591877,연희동,11130760,2431.809744047225,홍제2동,11130650,2793.0548287695633,홍제1동,11130620,2837.2430107623195,남가좌2동,11130700,3622.0679129629407,홍제3동,11130640,3684.476638208362,남가좌1동,11130690,3692.9128496836847,홍은2동,11130680,3695.1207442721065
11130750,신촌동,연희동,11130760,1191.6968238993004,북아현동,11130740,1300.435466047752,충현동,11130730,1478.4932265854716,천연동,11130520,1555.092145722153,홍제1동,11130620,2157.9697152704257,남가좌2동,11130700,2356.792139822708,남가좌1동,11130690,2393.677751130059,홍제2동,11130650,2451.5142058938955,홍은2동,11130680,2694.743425442846,북가좌2동,11130720,3133.5250823936603
11130700,남가좌2동,북가좌2동,11130720,793.6425370967215,남가좌1동,11130690,812.3965226722664,연희동,11130760,1192.3429940830406,북가좌1동,11130710,1202.7229904560731,홍은2동,11130680,1399.334553268426,홍제1동,11130620,2117.538993624112,신촌동,11130750,2356.792139822708,홍제2동,11130650,2843.7224733014987,홍제3동,11130640,3126.524260988679,천연동,11130520,3202.920822422982
11130710,북가좌1동,북가좌2동,11130720,789.1352853022554,남가좌1동,11130690,825.5072470498071,남가좌2동,11130700,1202.7229904560731,연희동,11130760,2209.3231863730616,홍은2동,11130680,2490.8399291033015,신촌동,11130750,3213.3439199443696,홍제1동,11130620,3319.007638016588,홍제2동,11130650,4046.2597447065405,홍제3동,11130640,4288.8570597213575,천연동,11130520,4311.932764705889
11130620,홍제1동,홍제2동,11130650,731.6043321432938,홍은2동,11130680,1154.5814918248457,홍제3동,11130640,1193.2948236880668,연희동,11130760,1604.0998562679424,천연동,11130520,1727.325298976862,홍은1동,11130660,1915.0734408250023,남가좌2동,11130700,2117.538993624112,신촌동,11130750,2157.9697152704257,충현동,11130730,2488.143242229745,북가좌2동,11130720,2746.7238928487463
11130640,홍제3동,홍제2동,11130650,891.4232101600121,홍은1동,11130660,999.6884621142063,홍제1동,11130620,1193.2948236880668,홍은2동,11130680,1825.273423493186,천연동,11130520,2378.466856031597,연희동,11130760,2793.487625218829,남가좌2동,11130700,3126.524260988679,충현동,11130730,3210.1903932003897,신촌동,11130750,3267.5462074516977,북가좌2동,11130720,3611.324936355508
11130650,홍제2동,홍제1동,11130620,731.6043321432938,홍제3동,11130640,891.4232101600121,천연동,11130520,1495.0852057725895,홍은2동,11130680,1826.0164824256062,홍은1동,11130660,1859.937192575224,연희동,11130760,2202.606387245916,충현동,11130730,2325.5353213316944,신촌동,11130750,2451.5142058938955,북아현동,11130740,2793.0548287695633,남가좌2동,11130700,2843.7224733014987
11130660,홍은1동,홍제3동,11130640,999.6884621142063,홍제2동,11130650,1859.937192575224,홍제1동,11130620,1915.0734408250023,홍은2동,11130680,1974.7925710683644,천연동,11130520,3354.804963159734,남가좌2동,11130700,3373.8134229665525,연희동,11130760,3379.0771684889733,북가좌2동,11130720,3659.673022686726,신촌동,11130750,4073.021675902673,남가좌1동,11130690,4178.969356907027
11130760,연희동,신촌동,11130750,1191.6968238993004,남가좌2동,11130700,1192.3429940830406,남가좌1동,11130690,1459.0600456007523,홍제1동,11130620,1604.0998562679424,홍은2동,11130680,1658.833710027455,북가좌2동,11130720,1984.1567184124858,천연동,11130520,2109.514615741954,홍제2동,11130650,2202.606387245916,북가좌1동,11130710,2209.3231863730616,북아현동,11130740,2431.809744047225
11140610,염리동,아현동,11140780,505.4030967879701,대흥동,11140600,586.5000721228698,공덕동,11140770,921.6313573283452,용강동,11140590,1040.8594583294503,신수동,11140630,1220.1599143355065,도화동,11140750,1256.2116481273267,서강동,11140760,1931.9708523985098,서교동,11140660,2410.4067864597073,연남동,11140710,2718.9595246989115,합정동,11140680,3423.5086584302753
