ADM_CD,행정동코드,total_all,solo_all,total_20,solo_20,total_30,solo_30,total_40,solo_40,total_50,solo_50,total_60,solo_60,total_70,solo_70,자치구,행정동명,시도명,시군구,읍면동,key1,key2,금융기관,유통업체합계,대형마트,백화점,전문점,쇼핑센터,복합쇼핑몰,그밖의 대규모점포,사업체합계,농업 임업 및 어업,광업,제조업,전기 가스 증기 및 공기조절 공급업,수도 하수 및 폐기물 처리 원료 재생업,건설업,도매 및 소매업,운수 및 창고업,숙박 및 음식점업,정보통신업,금융 및 보험업,부동산업,전문 과학 및 기술 서비스업,사업시설 관리 사업 지원 및 임대 서비스업,공공행정 국방 및 사회보장 행정,교육 서비스업,보건업 및 사회복지 서비스업,예술 스포츠 및 여가관련 서비스업,협회 및 단체 수리 및 기타 개인 서비스업,사업체합계_종사자통계,종사자수,평균종사자,사업체밀도,종사자밀도,인구밀도,종사자밀도비,지가 변동률,지가 누계,노인복지시설 개수,안심귀갓길 개수,대학교 개수,동물미용업 동물미용업,동물병원 동물병원,동물약국 동물약국,미용업 기타,미용업 네일아트업,미용업 메이크업업,미용업 숙박업 기타,미용업 일반미용업,미용업 일반이용업,미용업 피부미용업,병원 병원,병원 요양병원(노인병원),병원 요양병원(일반요양병원),병원 정신병원,병원 종합병원,병원 치과병원,병원 한방병원,세탁업 빨래방업,세탁업 세탁업 기타,세탁업 운동화전문세탁업,세탁업 일반세탁업,약국 약국,영화상영관 영화상영관,의원 보건소,의원 보건지소,의원 의원,의원 조산원,의원 치과의원,의원 한의원,이용업 이용업 기타,이용업 일반이용업,일반음식점 감성주점,일반음식점 경양식,일반음식점 기타,일반음식점 김밥(도시락),일반음식점 까페,일반음식점 냉면집,일반음식점 라이브카페,일반음식점 복어취급,일반음식점 분식,일반음식점 뷔페식,일반음식점 식육(숯불구이),"일반음식점 외국음식전문점(인도,태국등)",일반음식점 이동조리,일반음식점 일반음식점,일반음식점 일식,일반음식점 전통찻집,일반음식점 정종/대포집/소주방,일반음식점 중국식,일반음식점 출장조리,일반음식점 커피숍,일반음식점 키즈카페,일반음식점 탕류(보신용),일반음식점 통닭(치킨),일반음식점 패밀리레스트랑,일반음식점 패스트푸드,일반음식점 한식,일반음식점 호프/통닭,일반음식점 횟집,제과점영업 제과점영업,제과점영업 푸드트럭,휴게음식점 고속도로,휴게음식점 공항,휴게음식점 과자점,휴게음식점 관광호텔,휴게음식점 극장,휴게음식점 기타 휴게음식점,휴게음식점 다방,휴게음식점 단란주점,휴게음식점 떡카페,휴게음식점 백화점,휴게음식점 아이스크림,휴게음식점 유원지,휴게음식점 일반조리판매,휴게음식점 전통찻집,휴게음식점 철도역구내,휴게음식점 커피숍,휴게음식점 키즈카페,휴게음식점 패스트푸드,휴게음식점 편의점,휴게음식점 푸드트럭,휴게음식점 호프/통닭,동물미용업,동물병원,동물약국,미용업,병원,세탁업,약국,영화상영관,의원,이용업,일반음식점,제과점영업,휴게음식점,카페,편의점,쇼핑,반려동물업,사업체합계2
11050640,1105064.0,20148.0,5092.0,3960.0,1449.0,4260.0,1341.0,3700.0,640.0,3905.0,610.0,2477.0,484.0,1846.0,568.0,광진구,자양1동,서울특별시,광진구,자양제1동,광진구 자양1동,광진구 자양제1동,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.0,0.0,0.0,138.0,2.0,2.0,105.0,600.0,186.0,335.0,71.0,18.0,139.0,95.0,57.0,3.0,79.0,91.0,67.0,219.0,2207.0,9860.0,4.47,3871.93,17298.25,39840.35,43.42,0.41,5.654,13,0.0,0.0,13.0,9.0,22.0,0.0,47.0,17.0,0.0,233.0,0.0,63.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,49.0,49.0,16.0,0.0,0.0,69.0,0.0,34.0,20.0,0.0,38.0,0.0,50.0,115.0,9.0,10.0,0.0,2.0,0.0,62.0,7.0,11.0,14.0,0.0,0.0,57.0,0.0,7.0,129.0,3.0,0.0,0.0,1.0,16.0,1.0,4.0,404.0,96.0,5.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,1.0,0.0,1.0,2.0,1.0,0.0,63.0,0.0,0.0,138.0,1.0,15.0,59.0,2.0,0.0,13.0,9.0,22.0,360.0,3.0,52.0,49.0,16.0,123.0,38.0,993.0,38.0,154.0,148.0,59.0,0.0,44.0,1607.0
11050650,1105065.0,22204.0,3471.0,3743.0,592.0,4760.0,995.0,4384.0,575.0,4467.0,483.0,3018.0,377.0,1832.0,449.0,광진구,자양2동,서울특별시,광진구,자양제2동,광진구 자양2동,광진구 자양제2동,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2141.0,0.0,0.0,120.0,0.0,4.0,191.0,496.0,326.0,199.0,71.0,9.0,124.0,95.0,67.0,1.0,109.0,56.0,69.0,204.0,2141.0,5994.0,2.8,1274.4,3567.86,14436.31,24.71,0.41,5.654,13,0.0,0.0,13.0,9.0,22.0,0.0,47.0,17.0,0.0,233.0,0.0,63.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,49.0,49.0,16.0,0.0,0.0,69.0,0.0,34.0,20.0,0.0,38.0,0.0,50.0,115.0,9.0,10.0,0.0,2.0,0.0,62.0,7.0,11.0,14.0,0.0,0.0,57.0,0.0,7.0,129.0,3.0,0.0,0.0,1.0,16.0,1.0,4.0,404.0,96.0,5.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,1.0,0.0,1.0,2.0,1.0,0.0,63.0,0.0,0.0,138.0,1.0,15.0,59.0,2.0,0.0,13.0,9.0,22.0,360.0,3.0,52.0,49.0,16.0,123.0,38.0,993.0,38.0,154.0,148.0,59.0,2.0,44.0,1645.0
11240750,1124075.0,22578.0,1249.0,3262.0,172.0,5538.0,268.0,4659.0,153.0,4300.0,148.0,3126.0,176.0,1693.0,332.0,송파구,잠실4동,서울특별시,송파구,잠실4동,송파구 잠실4동,송파구 잠실4동,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0,7.0,1.0,2.0,18.0,177.0,41.0,42.0,42.0,9.0,52.0,39.0,14.0,2.0,78.0,44.0,15.0,43.0,626.0,1806.0,2.88,401.28,1157.69,13604.49,8.51,0.722,5.083,0,0.0,0.0,3.0,3.0,15.0,0.0,19.0,3.0,0.0,54.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,21.0,1.0,0.0,56.0,0.0,23.0,10.0,0.0,7.0,0.0,30.0,119.0,2.0,6.0,0.0,0.0,1.0,30.0,4.0,0.0,12.0,0.0,0.0,31.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,2.0,8.0,1.0,146.0,14.0,1.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,1.0,0.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,73.0,1.0,4.0,6.0,0.0,0.0,3.0,3.0,15.0,104.0,0.0,10.0,35.0,21.0,90.0,7.0,425.0,31.0,138.0,79.0,6.0,0.0,21.0,449.0
11050670,1105067.0,25575.0,6284.0,4635.0,1398.0,4442.0,1164.0,4574.0,1099.0,6061.0,1161.0,3726.0,833.0,2137.0,629.0,광진구,자양4동,서울특별시,광진구,자양제4동,광진구 자양4동,광진구 자양제4동,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2150.0,0.0,0.0,155.0,1.0,0.0,72.0,524.0,160.0,434.0,61.0,17.0,155.0,94.0,58.0,5.0,55.0,71.0,97.0,191.0,2150.0,6046.0,2.81,1853.45,5212.07,18327.59,28.44,0.41,5.654,13,0.0,0.0,13.0,9.0,22.0,0.0,47.0,17.0,0.0,233.0,0.0,63.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,49.0,49.0,16.0,0.0,0.0,69.0,0.0,34.0,20.0,0.0,38.0,0.0,50.0,115.0,9.0,10.0,0.0,2.0,0.0,62.0,7.0,11.0,14.0,0.0,0.0,57.0,0.0,7.0,129.0,3.0,0.0,0.0,1.0,16.0,1.0,4.0,404.0,96.0,5.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,1.0,0.0,1.0,2.0,1.0,0.0,63.0,0.0,0.0,138.0,1.0,15.0,59.0,2.0,0.0,13.0,9.0,22.0,360.0,3.0,52.0,49.0,16.0,123.0,38.0,993.0,38.0,154.0,148.0,59.0,3.0,44.0,1626.0
11240770,1124077.0,13738.0,858.0,2194.0,117.0,2413.0,155.0,2646.0,117.0,2891.0,114.0,2146.0,112.0,1448.0,243.0,송파구,잠실6동,서울특별시,송파구,잠실6동,송파구 잠실6동,송파구 잠실6동,17.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,3598.0,1.0,0.0,43.0,1.0,0.0,47.0,881.0,674.0,460.0,132.0,415.0,164.0,228.0,65.0,2.0,112.0,124.0,53.0,196.0,3598.0,55087.0,15.31,1289.61,19744.44,5990.32,329.61,0.722,5.083,0,0.0,0.0,3.0,3.0,15.0,0.0,19.0,3.0,0.0,54.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,21.0,1.0,0.0,56.0,0.0,23.0,10.0,0.0,7.0,0.0,30.0,119.0,2.0,6.0,0.0,0.0,1.0,30.0,4.0,0.0,12.0,0.0,0.0,31.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,2.0,8.0,1.0,146.0,14.0,1.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,1.0,0.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,73.0,1.0,4.0,6.0,0.0,0.0,3.0,3.0,15.0,104.0,0.0,10.0,35.0,21.0,90.0,7.0,425.0,31.0,138.0,79.0,6.0,4.0,21.0,2717.0
11060710,1106071.0,12324.0,5697.0,5611.0,3750.0,2035.0,888.0,1415.0,254.0,1342.0,243.0,1003.0,255.0,918.0,307.0,동대문구,회기동,서울특별시,동대문구,회기동,동대문구 회기동,동대문구 회기동,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1348.0,0.0,0.0,36.0,1.0,1.0,20.0,288.0,40.0,474.0,49.0,11.0,65.0,73.0,28.0,2.0,60.0,22.0,66.0,112.0,1348.0,11293.0,8.38,1773.68,14859.21,17810.53,83.43,0.483,3.9,0,0.0,1.0,1.0,1.0,3.0,0.0,9.0,3.0,0.0,36.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,0.0,26.0,97.0,2.0,3.0,1.0,0.0,0.0,19.0,0.0,1.0,2.0,0.0,0.0,14.0,0.0,7.0,38.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,131.0,38.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,42.0,0.0,2.0,11.0,0.0,0.0,1.0,1.0,3.0,55.0,2.0,4.0,16.0,0.0,8.0,4.0,386.0,10.0,49.0,45.0,11.0,2.0,5.0,1060.0
11060730,1106073.0,21226.0,5007.0,5025.0,2700.0,3678.0,799.0,3870.0,324.0,3703.0,338.0,2773.0,332.0,2177.0,514.0,동대문구,휘경2동,서울특별시,동대문구,휘경제2동,동대문구 휘경2동,동대문구 휘경제2동,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.0,0.0,0.0,53.0,0.0,1.0,67.0,344.0,662.0,144.0,33.0,10.0,81.0,61.0,34.0,6.0,68.0,41.0,30.0,102.0,1737.0,6031.0,3.47,1654.29,5743.81,23491.43,24.45,0.338,3.623,3,0.0,1.0,5.0,2.0,2.0,0.0,7.0,0.0,0.0,51.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,11.0,0.0,6.0,2.0,0.0,6.0,0.0,12.0,60.0,2.0,2.0,1.0,0.0,0.0,18.0,2.0,2.0,3.0,0.0,0.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,124.0,19.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,38.0,0.0,5.0,25.0,0.0,0.0,5.0,2.0,2.0,72.0,0.0,18.0,19.0,0.0,19.0,6.0,270.0,8.0,49.0,40.0,25.0,0.0,9.0,1393.0
11060800,1106080.0,20005.0,3811.0,2999.0,390.0,2997.0,444.0,3120.0,378.0,4240.0,616.0,3486.0,753.0,3163.0,1230.0,동대문구,청량리동,서울특별시,동대문구,청량리동,동대문구 청량리동,동대문구 청량리동,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1887.0,1.0,0.0,103.0,1.0,2.0,84.0,508.0,170.0,314.0,38.0,19.0,106.0,104.0,41.0,4.0,53.0,85.0,62.0,192.0,1887.0,8041.0,4.26,1572.5,6700.83,15911.67,42.11,0.564,5.899,2,0.0,0.0,2.0,2.0,10.0,1.0,8.0,2.0,0.0,40.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,20.0,0.0,0.0,0.0,30.0,0.0,14.0,6.0,0.0,15.0,0.0,8.0,48.0,1.0,0.0,1.0,0.0,0.0,18.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,123.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,1.0,10.0,0.0,0.0,2.0,2.0,10.0,62.0,1.0,9.0,20.0,0.0,50.0,15.0,255.0,5.0,18.0,16.0,10.0,1.0,14.0,1379.0
11060810,1106081.0,27171.0,8632.0,5268.0,2690.0,5125.0,1875.0,4421.0,1105.0,5175.0,989.0,3903.0,900.0,3279.0,1073.0,동대문구,용신동,서울특별시,동대문구,용신동,동대문구 용신동,동대문구 용신동,9.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,6889.0,0.0,0.0,1057.0,2.0,4.0,466.0,2583.0,371.0,669.0,140.0,118.0,402.0,240.0,152.0,7.0,124.0,120.0,98.0,336.0,6889.0,29330.0,4.26,4278.88,18217.39,22445.34,81.16,0.098,3.86,5,0.0,0.0,5.0,5.0,7.0,1.0,12.0,5.0,0.0,60.0,0.0,14.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0,24.0,0.0,1.0,0.0,28.0,0.0,17.0,7.0,0.0,13.0,0.0,15.0,73.0,2.0,4.0,2.0,0.0,1.0,31.0,1.0,4.0,3.0,0.0,0.0,17.0,0.0,6.0,17.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,316.0,48.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,5.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,55.0,1.0,10.0,34.0,0.0,0.0,5.0,5.0,7.0,92.0,7.0,18.0,24.0,0.0,53.0,13.0,551.0,11.0,75.0,59.0,34.0,3.0,17.0,4306.0
11060820,1106082.0,24028.0,6468.0,5184.0,2279.0,4030.0,932.0,3615.0,606.0,4367.0,694.0,3595.0,783.0,3237.0,1174.0,동대문구,제기동,서울특별시,동대문구,제기동,동대문구 제기동,동대문구 제기동,4.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,5243.0,1.0,0.0,438.0,3.0,2.0,95.0,2988.0,182.0,550.0,60.0,23.0,198.0,92.0,65.0,3.0,100.0,141.0,52.0,250.0,5243.0,12037.0,2.3,4443.22,10200.85,22444.07,45.45,0.423,4.366,25,2.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,49.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,65.0,0.0,0.0,0.0,11.0,0.0,11.0,52.0,0.0,17.0,0.0,14.0,104.0,3.0,2.0,6.0,1.0,0.0,23.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,5.0,20.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,230.0,41.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,26.0,0.0,7.0,16.0,4.0,0.0,2.0,0.0,1.0,66.0,2.0,8.0,65.0,0.0,74.0,17.0,475.0,9.0,51.0,28.0,16.0,3.0,3.0,2255.0
11060830,1106083.0,24767.0,5283.0,5002.0,1739.0,4143.0,671.0,4405.0,528.0,4734.0,622.0,3486.0,687.0,2997.0,1036.0,동대문구,전농1동,서울특별시,동대문구,전농제1동,동대문구 전농1동,동대문구 전농제1동,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2971.0,0.0,0.0,175.0,4.0,2.0,158.0,1033.0,230.0,474.0,51.0,10.0,177.0,68.0,69.0,6.0,102.0,80.0,82.0,250.0,2971.0,7990.0,2.69,2496.64,6714.29,24554.62,27.34,0.257,5.856,8,0.0,0.0,7.0,3.0,11.0,1.0,17.0,3.0,0.0,113.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,28.0,8.0,0.0,0.0,27.0,0.0,12.0,4.0,0.0,17.0,0.0,12.0,99.0,4.0,5.0,2.0,0.0,0.0,20.0,2.0,0.0,2.0,0.0,0.0,20.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,212.0,48.0,4.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,80.0,2.0,0.0,2.0,2.0,2.0,0.0,29.0,0.0,0.0,48.0,0.0,11.0,32.0,0.0,0.0,7.0,3.0,11.0,151.0,2.0,26.0,28.0,8.0,43.0,17.0,464.0,23.0,130.0,53.0,32.0,2.0,21.0,1938.0
11060840,1106084.0,17444.0,1905.0,3121.0,298.0,2959.0,237.0,3571.0,246.0,3368.0,333.0,2397.0,311.0,2028.0,480.0,동대문구,전농2동,서울특별시,동대문구,전농제2동,동대문구 전농2동,동대문구 전농제2동,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1317.0,0.0,0.0,72.0,1.0,0.0,55.0,355.0,199.0,140.0,30.0,7.0,65.0,58.0,22.0,2.0,104.0,51.0,36.0,120.0,1317.0,5330.0,4.05,1531.4,6197.67,21661.63,28.61,0.257,5.856,8,0.0,0.0,7.0,3.0,11.0,1.0,17.0,3.0,0.0,113.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,28.0,8.0,0.0,0.0,27.0,0.0,12.0,4.0,0.0,17.0,0.0,12.0,99.0,4.0,5.0,2.0,0.0,0.0,20.0,2.0,0.0,2.0,0.0,0.0,20.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,212.0,48.0,4.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,80.0,2.0,0.0,2.0,2.0,2.0,0.0,29.0,0.0,0.0,48.0,0.0,11.0,32.0,0.0,0.0,7.0,3.0,11.0,151.0,2.0,26.0,28.0,8.0,43.0,17.0,464.0,23.0,130.0,53.0,32.0,1.0,21.0,962.0
11060860,1106086.0,21598.0,2996.0,3139.0,287.0,3624.0,497.0,4390.0,416.0,4455.0,486.0,3297.0,481.0,2693.0,829.0,동대문구,답십리2동,서울특별시,동대문구,답십리제2동,동대문구 답십리2동,동대문구 답십리제2동,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.0,0.0,0.0,208.0,0.0,1.0,120.0,1185.0,320.0,227.0,41.0,20.0,147.0,78.0,52.0,3.0,68.0,104.0,69.0,208.0,2851.0,8187.0,2.87,3354.12,9631.76,33005.88,29.18,0.196,4.339,17,0.0,0.0,12.0,6.0,9.0,0.0,23.0,6.0,0.0,84.0,0.0,26.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,28.0,1.0,11.0,7.0,0.0,11.0,0.0,13.0,81.0,0.0,1.0,3.0,1.0,0.0,28.0,0.0,4.0,1.0,0.0,0.0,9.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,172.0,32.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,40.0,0.0,3.0,26.0,0.0,0.0,12.0,6.0,9.0,139.0,4.0,14.0,26.0,0.0,47.0,11.0,370.0,15.0,65.0,41.0,26.0,0.0,27.0,1666.0
11240780,1124078.0,7877.0,534.0,1043.0,79.0,1126.0,140.0,1601.0,90.0,1588.0,50.0,1423.0,53.0,1096.0,122.0,송파구,잠실7동,서울특별시,송파구,잠실7동,송파구 잠실7동,송파구 잠실7동,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,338.0,0.0,0.0,4.0,2.0,0.0,13.0,127.0,9.0,17.0,7.0,10.0,25.0,37.0,10.0,1.0,24.0,8.0,9.0,35.0,338.0,1289.0,3.81,563.33,2148.33,15711.67,13.67,0.473,5.838,3,0.0,0.0,17.0,11.0,18.0,1.0,65.0,17.0,0.0,191.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,59.0,0.0,0.0,0.0,102.0,0.0,36.0,24.0,0.0,12.0,3.0,57.0,242.0,4.0,7.0,1.0,5.0,0.0,77.0,3.0,7.0,12.0,0.0,0.0,63.0,0.0,14.0,31.0,1.0,0.0,0.0,2.0,14.0,4.0,3.0,424.0,67.0,1.0,47.0,0.0,0.0,0.0,6.0,2.0,0.0,205.0,3.0,0.0,0.0,18.0,8.0,5.0,66.0,0.0,0.0,123.0,1.0,41.0,27.0,10.0,0.0,17.0,11.0,18.0,352.0,0.0,32.0,59.0,0.0,162.0,12.0,1035.0,47.0,365.0,130.0,27.0,1.0,46.0,211.0
11060870,1106087.0,30996.0,5261.0,4731.0,1096.0,6517.0,1213.0,5618.0,733.0,5984.0,666.0,4829.0,681.0,3317.0,872.0,동대문구,장안1동,서울특별시,동대문구,장안제1동,동대문구 장안1동,동대문구 장안제1동,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6530.0,0.0,0.0,900.0,1.0,7.0,829.0,1906.0,689.0,602.0,123.0,65.0,321.0,202.0,135.0,6.0,101.0,104.0,111.0,428.0,6530.0,22708.0,3.48,5224.0,18166.4,30941.6,58.71,0.33,3.463,10,0.0,0.0,17.0,8.0,26.0,1.0,46.0,9.0,0.0,172.0,0.0,33.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,37.0,50.0,0.0,0.0,0.0,25.0,0.0,23.0,8.0,1.0,24.0,0.0,28.0,136.0,4.0,5.0,7.0,4.0,0.0,47.0,7.0,6.0,4.0,0.0,0.0,41.0,0.0,14.0,38.0,1.0,0.0,1.0,2.0,12.0,0.0,8.0,503.0,103.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,5.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,70.0,0.0,13.0,48.0,0.0,0.0,17.0,8.0,26.0,261.0,7.0,41.0,50.0,0.0,56.0,25.0,977.0,24.0,137.0,75.0,48.0,2.0,51.0,4624.0
11060880,1106088.0,26844.0,3517.0,3655.0,352.0,5254.0,722.0,5678.0,574.0,5056.0,571.0,4085.0,545.0,3116.0,753.0,동대문구,장안2동,서울특별시,동대문구,장안제2동,동대문구 장안2동,동대문구 장안제2동,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3859.0,0.0,0.0,513.0,2.0,5.0,148.0,1054.0,432.0,499.0,68.0,16.0,202.0,106.0,66.0,3.0,222.0,124.0,122.0,277.0,3859.0,11850.0,3.07,3540.37,10871.56,29986.24,36.26,0.33,3.463,10,0.0,0.0,17.0,8.0,26.0,1.0,46.0,9.0,0.0,172.0,0.0,33.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,37.0,50.0,0.0,0.0,0.0,25.0,0.0,23.0,8.0,1.0,24.0,0.0,28.0,136.0,4.0,5.0,7.0,4.0,0.0,47.0,7.0,6.0,4.0,0.0,0.0,41.0,0.0,14.0,38.0,1.0,0.0,1.0,2.0,12.0,0.0,8.0,503.0,103.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,5.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,70.0,0.0,13.0,48.0,0.0,0.0,17.0,8.0,26.0,261.0,7.0,41.0,50.0,0.0,56.0,25.0,977.0,24.0,137.0,75.0,48.0,2.0,51.0,2805.0
11070520,1107052.0,22596.0,4308.0,3687.0,416.0,4123.0,745.0,4555.0,737.0,4727.0,959.0,3138.0,706.0,2366.0,745.0,중랑구,면목2동,서울특별시,중랑구,면목제2동,중랑구 면목2동,중랑구 면목제2동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505.0,0.0,0.0,514.0,1.0,2.0,183.0,574.0,376.0,289.0,33.0,3.0,85.0,43.0,43.0,2.0,54.0,53.0,48.0,202.0,2505.0,6224.0,2.48,3253.25,8083.12,31436.36,25.71,0.274,4.111,33,0.0,0.0,23.0,15.0,33.0,3.0,71.0,24.0,0.0,313.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,50.0,0.0,0.0,0.0,58.0,0.0,30.0,5.0,1.0,54.0,0.0,29.0,188.0,4.0,16.0,5.0,1.0,1.0,108.0,2.0,12.0,5.0,0.0,0.0,39.0,0.0,88.0,36.0,2.0,0.0,1.0,0.0,34.0,0.0,9.0,656.0,199.0,19.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,1.0,0.0,3.0,0.0,31.0,1.0,1.0,121.0,0.0,13.0,83.0,3.0,0.0,23.0,15.0,33.0,463.0,1.0,59.0,50.0,0.0,93.0,55.0,1438.0,39.0,119.0,137.0,83.0,0.0,71.0,1931.0
11070540,1107054.0,18204.0,3039.0,3159.0,439.0,3475.0,648.0,3503.0,406.0,3494.0,509.0,2746.0,492.0,1827.0,545.0,중랑구,면목4동,서울특별시,중랑구,면목제4동,중랑구 면목4동,중랑구 면목제4동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.0,0.0,0.0,212.0,0.0,2.0,1303.0,316.0,261.0,138.0,24.0,8.0,57.0,44.0,40.0,5.0,60.0,41.0,33.0,145.0,2689.0,5145.0,1.91,3090.8,5913.79,21547.13,27.45,0.274,4.111,33,0.0,0.0,23.0,15.0,33.0,3.0,71.0,24.0,0.0,313.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,50.0,0.0,0.0,0.0,58.0,0.0,30.0,5.0,1.0,54.0,0.0,29.0,188.0,4.0,16.0,5.0,1.0,1.0,108.0,2.0,12.0,5.0,0.0,0.0,39.0,0.0,88.0,36.0,2.0,0.0,1.0,0.0,34.0,0.0,9.0,656.0,199.0,19.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,1.0,0.0,3.0,0.0,31.0,1.0,1.0,121.0,0.0,13.0,83.0,3.0,0.0,23.0,15.0,33.0,463.0,1.0,59.0,50.0,0.0,93.0,55.0,1438.0,39.0,119.0,137.0,83.0,0.0,71.0,2373.0
