ADM_CD,total_all_2023,solo_all_2023,total_20_2023,solo_20_2023,total_25_2023,solo_25_2023,total_30_2023,solo_30_2023,total_35_2023,solo_35_2023,solo_20s_2023,solo_30s_2023,solo_all_ratio,solo_20s_ratio,solo_30s_ratio,네일숍_2023,미용실_2023,분식전문점_2023,애완동물_2023,한식음식점_2023,양식음식점_2023,일식음식점_2023,중식음식점_2023,치킨전문점_2023,커피-음료_2023,패스트푸드점_2023,제과점_2023,편의점_2023,호프-간이주점_2023,지가변동률_2023,지가_2023,사업체수_2022,종사자수_2022,금융기관_2023,유통업체수_2022,대형마트_2022,쇼핑업체수_2022,대학교,기타대학,면적,월평균소득_2023,총상주인구_2023,20대상주인구_2023,30대상주인구_2023,총직장인구_2023,20대직장인구_2023,30대직장인구_2023,슈퍼마켓_2023,20대매출건수_네일숍_2023,20대매출건수_미용실_2023,20대매출건수_분식전문점_2023,20대매출건수_애완동물_2023,20대매출건수_양식음식점_2023,20대매출건수_일식음식점_2023,20대매출건수_제과점_2023,20대매출건수_중식음식점_2023,20대매출건수_치킨전문점_2023,20대매출건수_커피-음료_2023,20대매출건수_패스트푸드점_2023,20대매출건수_편의점_2023,20대매출건수_한식음식점_2023,20대매출건수_호프-간이주점_2023,20대매출금액_네일숍_2023,20대매출금액_미용실_2023,20대매출금액_분식전문점_2023,20대매출금액_애완동물_2023,20대매출금액_양식음식점_2023,20대매출금액_일식음식점_2023,20대매출금액_제과점_2023,20대매출금액_중식음식점_2023,20대매출금액_치킨전문점_2023,20대매출금액_커피-음료_2023,20대매출금액_패스트푸드점_2023,20대매출금액_편의점_2023,20대매출금액_한식음식점_2023,20대매출금액_호프-간이주점_2023,30대매출건수_네일숍_2023,30대매출건수_미용실_2023,30대매출건수_분식전문점_2023,30대매출건수_애완동물_2023,30대매출건수_양식음식점_2023,30대매출건수_일식음식점_2023,30대매출건수_제과점_2023,30대매출건수_중식음식점_2023,30대매출건수_치킨전문점_2023,30대매출건수_커피-음료_2023,30대매출건수_패스트푸드점_2023,30대매출건수_편의점_2023,30대매출건수_한식음식점_2023,30대매출건수_호프-간이주점_2023,30대매출금액_네일숍_2023,30대매출금액_미용실_2023,30대매출금액_분식전문점_2023,30대매출금액_애완동물_2023,30대매출금액_양식음식점_2023,30대매출금액_일식음식점_2023,30대매출금액_제과점_2023,30대매출금액_중식음식점_2023,30대매출금액_치킨전문점_2023,30대매출금액_커피-음료_2023,30대매출금액_패스트푸드점_2023,30대매출금액_편의점_2023,30대매출금액_한식음식점_2023,30대매출금액_호프-간이주점_2023,총매출건수_네일숍_2023,총매출건수_미용실_2023,총매출건수_분식전문점_2023,총매출건수_애완동물_2023,총매출건수_양식음식점_2023,총매출건수_일식음식점_2023,총매출건수_제과점_2023,총매출건수_중식음식점_2023,총매출건수_치킨전문점_2023,총매출건수_커피-음료_2023,총매출건수_패스트푸드점_2023,총매출건수_편의점_2023,총매출건수_한식음식점_2023,총매출건수_호프-간이주점_2023,총매출금액_네일숍_2023,총매출금액_미용실_2023,총매출금액_분식전문점_2023,총매출금액_애완동물_2023,총매출금액_양식음식점_2023,총매출금액_일식음식점_2023,총매출금액_제과점_2023,총매출금액_중식음식점_2023,총매출금액_치킨전문점_2023,총매출금액_커피-음료_2023,총매출금액_패스트푸드점_2023,총매출금액_편의점_2023,총매출금액_한식음식점_2023,총매출금액_호프-간이주점_2023
11050590,10298.0,4028.0,791.0,450.0,1495.0,848.0,1756.0,901.0,1178.0,597.0,649.0,749.0,39.11439114391143,16.112214498510426,18.594836146971204,8.0,17.0,5.0,7.0,55.0,15.0,12.0,5.0,0.0,0.0,3.0,3.0,15.0,7.0,6.453999999999999,99.603,1170,6045,-,0,0,0,0.0,0.0,1.1,2846023.0,11129.0,941.0,2823.0,2288.0,330.0,533.0,0.0,26.0,650.0,9464.0,0.0,1341.0,1904.0,7163.0,0.0,1959.0,22913.0,452.0,74537.0,34028.0,9983.0,2240859.0,18719835.0,249535606.0,0.0,51346310.0,66979085.0,59286143.0,0.0,79134589.0,168909889.0,9954823.0,449211245.0,1186095959.0,468934675.0,15.0,1457.0,16170.0,0.0,1541.0,1953.0,7300.0,0.0,2309.0,26877.0,487.0,92893.0,51974.0,13472.0,689815.0,51330871.0,454673712.0,0.0,60143664.0,75301016.0,67436424.0,0.0,79210047.0,203864445.0,15011051.0,652382967.0,2061941987.0,628392887.0,94.0,4856.0,46751.0,0.0,4468.0,6319.0,28975.0,0.0,8043.0,82731.0,1910.0,299468.0,201188.0,38464.0,5510343.0,153856514.0,1265212774.0,0.0,184031209.0,239309607.0,293858334.0,0.0,288788308.0,690617709.0,60000000.0,1956166398.0,8351089930.0,2004912123.0
11050600,19692.0,6488.0,1712.0,737.0,2520.0,1155.0,2684.0,1249.0,1979.0,859.0,946.0,1054.0,32.947389802965674,14.580764488286066,16.24537607891492,40.0,164.0,86.0,36.0,393.0,52.0,65.0,40.0,12.0,19.0,29.0,26.0,51.0,8.0,7.909000000000001,99.458,2645,7370,3,0,0,0,0.0,0.0,0.56,2683701.0,22151.0,2386.0,4797.0,3628.0,515.0,899.0,0.0,184.0,1959.0,21939.0,85.0,70.0,3420.0,8027.0,1962.0,2214.0,40586.0,2215.0,151072.0,57511.0,14902.0,9605586.0,60422831.0,205627169.0,118530166.0,3665689.0,148388080.0,66380130.0,46606945.0,56095526.0,222580734.0,28182481.0,874853062.0,2133812696.0,709601546.0,146.0,3435.0,29200.0,21.0,81.0,3830.0,10046.0,2992.0,2926.0,46052.0,2407.0,193561.0,76453.0,19309.0,4317147.0,114750329.0,284098581.0,12680985.0,3230847.0,200107912.0,93712078.0,67583270.0,94531782.0,279936364.0,29822527.0,1356977367.0,3190740643.0,1043259142.0,544.0,15368.0,98507.0,381.0,191.0,11407.0,40009.0,12762.0,13091.0,142246.0,8902.0,582383.0,329478.0,61429.0,22420810.0,512392303.0,1055278493.0,568501910.0,10176149.0,626196539.0,420494597.0,299690655.0,413596619.0,860724518.0,152959682.0,3920919595.0,13498839452.0,3200926073.0
11050620,23346.0,3269.0,2000.0,345.0,2267.0,441.0,2561.0,565.0,2246.0,449.0,393.0,507.0,14.002398697849738,12.022025084123584,15.509330070357908,40.0,164.0,86.0,36.0,393.0,52.0,65.0,40.0,12.0,19.0,29.0,26.0,51.0,8.0,7.909000000000001,99.458,3490,17842,4,5,1,4,0.0,0.0,1.02,4010979.0,28444.0,3641.0,4596.0,12940.0,1521.0,2728.0,1.0,102.0,3095.0,28474.0,0.0,2921.0,8697.0,11454.0,2738.0,806.0,60184.0,15728.0,147692.0,41667.0,946.0,6258367.0,111507232.0,278705313.0,0.0,107156211.0,215681935.0,75759278.0,48229215.0,19564899.0,407942237.0,160599850.0,764710914.0,892348196.0,37975112.0,190.0,4009.0,35137.0,0.0,4043.0,9816.0,16163.0,5757.0,1017.0,61922.0,14886.0,189534.0,62817.0,1115.0,12883386.0,178257023.0,297925296.0,0.0,162135551.0,248390214.0,126858767.0,119110143.0,29729173.0,446322223.0,176247769.0,1123373787.0,1561486312.0,57594566.0,1089.0,19223.0,138411.0,0.0,21854.0,44636.0,70020.0,29521.0,5085.0,241271.0,59760.0,657128.0,335207.0,5412.0,213605990.0,878952852.0,1313678874.0,0.0,1078083246.0,1414617806.0,587775943.0,801542232.0,143391092.0,1834410677.0,806159916.0,3986185866.0,10512152544.0,273904407.0
11240710,25136.0,7447.0,2004.0,722.0,2964.0,1160.0,3595.0,1660.0,2859.0,1237.0,941.0,1448.5,29.626830044557607,12.635960789579698,19.450785551228684,58.0,187.0,79.0,44.0,424.0,66.0,56.0,31.0,14.0,9.0,45.0,47.0,25.0,17.0,10.373,98.697,4307,22020,0,0,0,0,0.0,0.0,0.94,3079387.0,29377.0,3137.0,6035.0,9422.0,1284.0,1797.0,0.0,240.0,8300.0,43345.0,1743.0,7970.0,12750.0,13962.0,7821.0,6605.0,118994.0,50877.0,353985.0,130578.0,29486.0,9049196.0,451157450.0,392413242.0,49476409.0,310084324.0,509863220.0,109815276.0,202614739.0,172898873.0,826516940.0,476353896.0,2060932204.0,5032221411.0,1185505813.0,333.0,11117.0,45040.0,2556.0,9921.0,14737.0,26627.0,11342.0,8785.0,146685.0,63043.0,483046.0,202662.0,42572.0,20459096.0,785591284.0,477604688.0,102999132.0,460043298.0,694274774.0,233339792.0,293240377.0,219726212.0,1041366918.0,605694462.0,3238796661.0,7916917341.0,1715893262.0,928.0,43625.0,216374.0,10463.0,33954.0,52647.0,141159.0,55980.0,44109.0,490194.0,235589.0,1547807.0,865287.0,113065.0,60715342.0,2660441791.0,2127227669.0,378058978.0,1497329789.0,2440139386.0,1287059136.0,1694163896.0,1114215236.0,3667202213.0,2376733741.0,10355390849.0,34037412010.0,5578262977.0
11050630,25985.0,1408.0,2284.0,82.0,1833.0,72.0,1953.0,130.0,2557.0,147.0,77.0,138.5,5.418510679238022,5.46875,9.836647727272728,8.0,38.0,15.0,9.0,79.0,13.0,10.0,5.0,2.0,1.0,4.0,9.0,13.0,0.0,4.612,99.837,2156,13694,7,1,0,1,1.0,0.0,2.39,5284540.0,33732.0,5294.0,3153.0,16633.0,5160.0,4368.0,0.0,0.0,767.0,6136.0,0.0,80.0,526.0,15901.0,2065.0,475.0,17176.0,375.0,91994.0,9675.0,272.0,0.0,24951844.0,57143916.0,0.0,1057540.0,23356637.0,123315633.0,69719496.0,15770137.0,184612955.0,3251686.0,494997223.0,253642967.0,11456694.0,0.0,1243.0,7413.0,0.0,133.0,1308.0,28495.0,3379.0,938.0,19755.0,324.0,101195.0,16544.0,833.0,0.0,56003180.0,66108022.0,0.0,1479565.0,83003162.0,262309098.0,135195947.0,33747720.0,235867120.0,3124259.0,616052950.0,530726406.0,41113871.0,0.0,9566.0,41647.0,0.0,442.0,10167.0,160339.0,20131.0,5800.0,89390.0,1991.0,465033.0,122247.0,6652.0,0.0,429644689.0,425691961.0,0.0,4681976.0,806713236.0,1514777151.0,937164447.0,204189352.0,1310381493.0,16526372.0,2975575067.0,4405399186.0,386965456.0
11050640,19986.0,5012.0,1750.0,593.0,2192.0,789.0,2415.0,829.0,1948.0,604.0,691.0,716.5,25.0775542880016,13.786911412609737,14.295690343176377,40.0,228.0,83.0,40.0,409.0,75.0,57.0,129.0,17.0,14.0,19.0,36.0,59.0,7.0,9.372000000000002,98.788,2207,9860,4,0,0,0,0.0,0.0,0.57,2745988.0,21955.0,2420.0,4128.0,12355.0,841.0,1746.0,0.0,13.0,2432.0,9629.0,905.0,5.0,45.0,1385.0,4585.0,838.0,10432.0,1454.0,124365.0,27200.0,696.0,147221.0,93487222.0,83977037.0,17562269.0,414339.0,2301208.0,12761251.0,89649765.0,12877205.0,67551300.0,20696251.0,718473464.0,676810588.0,32792210.0,67.0,4667.0,11218.0,1782.0,22.0,85.0,3529.0,6544.0,1200.0,13430.0,1055.0,120728.0,38814.0,1014.0,1689257.0,178658169.0,111745253.0,27246339.0,1021673.0,14837783.0,34449136.0,152210333.0,20566408.0,85379354.0,23324313.0,803732979.0,1116076343.0,46278248.0,520.0,18883.0,54020.0,12148.0,38.0,1210.0,15629.0,33737.0,7261.0,44357.0,5869.0,409783.0,208537.0,4279.0,15387397.0,757088695.0,514380188.0,201468776.0,1920135.0,116876305.0,153409216.0,828533628.0,131187651.0,329032973.0,186809813.0,2799942126.0,6310781453.0,244093230.0
11050650,21241.0,3334.0,1753.0,269.0,1882.0,302.0,2454.0,543.0,2276.0,460.0,285.5,501.5,15.696059507556145,8.563287342531494,15.041991601679664,40.0,228.0,83.0,40.0,409.0,75.0,57.0,129.0,17.0,14.0,19.0,36.0,59.0,7.0,9.372000000000002,98.788,2141,5994,1,2,0,2,0.0,0.0,1.68,2999213.0,25781.0,2913.0,3872.0,5005.0,716.0,1123.0,1.0,0.0,1389.0,2072.0,0.0,403.0,565.0,2629.0,711.0,1093.0,15148.0,1249.0,40379.0,9044.0,1607.0,0.0,50281700.0,20161455.0,0.0,3555092.0,16247146.0,26043720.0,13378223.0,15303634.0,69838904.0,21949479.0,237394241.0,323667315.0,73809971.0,0.0,2513.0,4014.0,0.0,257.0,705.0,5703.0,1170.0,1266.0,21694.0,1128.0,58684.0,19489.0,2655.0,0.0,81161581.0,41669226.0,0.0,2441601.0,21790725.0,57862279.0,23432303.0,19004926.0,117090458.0,21316955.0,396989819.0,724096368.0,122306552.0,0.0,11139.0,17525.0,0.0,974.0,4780.0,26849.0,9049.0,5427.0,74187.0,5482.0,211442.0,96628.0,9985.0,0.0,391785306.0,203259256.0,0.0,12872057.0,194139607.0,306854835.0,185612289.0,99352541.0,430080360.0,103905903.0,1517191000.0,4007458198.0,502572898.0
11240750,22422.0,1218.0,1465.0,75.0,1785.0,93.0,2671.0,136.0,2997.0,135.0,84.0,135.5,5.432164838105432,6.896551724137931,11.1247947454844,17.0,54.0,31.0,22.0,153.0,40.0,25.0,17.0,5.0,7.0,4.0,29.0,7.0,0.0,9.219,98.569,626,1806,0,0,0,0,0.0,0.0,1.56,6007987.0,22970.0,2151.0,2672.0,9652.0,1285.0,3032.0,0.0,0.0,228.0,184.0,0.0,508.0,0.0,315.0,0.0,503.0,575.0,0.0,15497.0,206.0,0.0,0.0,15637102.0,1763959.0,0.0,7577838.0,0.0,4229610.0,0.0,5601552.0,3160374.0,0.0,103741894.0,3787203.0,0.0,68.0,469.0,878.0,0.0,710.0,0.0,1343.0,0.0,625.0,868.0,0.0,28628.0,679.0,0.0,2228680.0,34638455.0,9921812.0,0.0,11806004.0,0.0,19448214.0,0.0,7812109.0,6750005.0,0.0,296164740.0,13473998.0,0.0,283.0,4143.0,4957.0,0.0,4398.0,0.0,8359.0,0.0,4758.0,4363.0,0.0,193143.0,5731.0,0.0,14277129.0,266749681.0,62551120.0,0.0,82233640.0,0.0,111000000.0,0.0,57082109.0,36781244.0,0.0,2819361350.0,148226644.0,0.0
11050670,25085.0,6127.0,1981.0,562.0,2624.0,818.0,2529.0,697.0,1985.0,490.0,690.0,593.5,24.42495515248156,11.261628855883792,9.686632936184104,40.0,228.0,83.0,40.0,409.0,75.0,57.0,129.0,17.0,14.0,19.0,36.0,59.0,7.0,9.372000000000002,98.788,2150,6046,2,3,0,3,0.0,0.0,1.16,2795134.0,19042.0,1813.0,3243.0,1152.0,101.0,178.0,1.0,229.0,3597.0,17532.0,19.0,2138.0,1937.0,13164.0,63091.0,1991.0,59720.0,15259.0,277987.0,61323.0,1440.0,10112128.0,133643873.0,225350400.0,577400.0,57995051.0,49911931.0,153268674.0,2201706975.0,29522631.0,440585397.0,145086923.0,1836330975.0,1620457714.0,35669170.0,262.0,3056.0,14076.0,12.0,2154.0,1437.0,6391.0,37597.0,1372.0,29869.0,8518.0,191985.0,48366.0,2705.0,10406536.0,127209357.0,173005955.0,401141.0,59298249.0,41759857.0,77846953.0,1870590256.0,28221768.0,217740007.0,83635926.0,1315856529.0,1428960388.0,81815405.0,647.0,15006.0,55315.0,98.0,8109.0,9245.0,29502.0,151908.0,6835.0,117847.0,36974.0,729855.0,249762.0,7492.0,42903047.0,581939474.0,705794745.0,3385385.0,225504627.0,324021506.0,387035616.0,6693086367.0,156284021.0,872479819.0,373568078.0,5158718335.0,7600314299.0,279964539.0
11240770,13314.0,781.0,1061.0,51.0,1140.0,62.0,1340.0,92.0,1124.0,65.0,56.5,78.5,5.866005708277002,7.2343149807938545,10.05121638924456,17.0,54.0,31.0,22.0,153.0,40.0,25.0,17.0,5.0,7.0,4.0,29.0,7.0,0.0,9.219,98.569,3598,55087,0,6,2,4,0.0,0.0,2.79,5237775.0,16882.0,2101.0,2356.0,46691.0,7429.0,12391.0,0.0,684.0,1258.0,121031.0,0.0,6326.0,7873.0,51092.0,1889.0,737.0,189209.0,33458.0,187179.0,50136.0,0.0,19459736.0,47974863.0,598273198.0,0.0,242582739.0,447311125.0,442978996.0,32884312.0,26163128.0,1374120275.0,270827486.0,801131748.0,932335007.0,0.0,732.0,2305.0,105415.0,0.0,10851.0,9649.0,49869.0,5836.0,1973.0,305811.0,36242.0,228523.0,89069.0,0.0,69880705.0,124663674.0,548223950.0,0.0,352038443.0,566637926.0,492320168.0,114957178.0,84854578.0,2161171832.0,311891023.0,1113958465.0,2209648390.0,0.0,2220.0,8892.0,430916.0,0.0,35808.0,31625.0,164917.0,22706.0,6259.0,905689.0,121776.0,685201.0,344829.0,0.0,170260194.0,537842579.0,2285968765.0,0.0,1311861955.0,1843535325.0,1592651279.0,550608251.0,264333733.0,7471884660.0,1062786614.0,3565149748.0,9570443698.0,0.0
11060710,12278.0,5646.0,3430.0,2284.0,2194.0,1437.0,1233.0,559.0,853.0,353.0,1860.5,456.0,45.98468805994462,32.952532766560395,8.076514346439957,9.0,36.0,24.0,5.0,126.0,28.0,15.0,26.0,6.0,3.0,5.0,12.0,11.0,7.0,6.539999999999999,99.411,1348,11293,0,2,0,2,1.0,0.0,0.76,3217279.0,10009.0,1400.0,2490.0,784.0,93.0,180.0,0.0,56.0,4801.0,27116.0,0.0,16934.0,10790.0,44228.0,22276.0,3053.0,154516.0,20258.0,210298.0,98081.0,17377.0,3821448.0,200016330.0,316907198.0,0.0,436346993.0,331553539.0,391585419.0,398917086.0,112559536.0,949999768.0,178621991.0,952272634.0,3049018536.0,801670058.0,0.0,3900.0,12924.0,0.0,6144.0,5453.0,21136.0,6744.0,1564.0,71105.0,8040.0,97790.0,50684.0,5875.0,0.0,239455226.0,141337128.0,0.0,180687728.0,199779926.0,227623762.0,139507597.0,57853757.0,463975503.0,75815271.0,605730712.0,1624988368.0,283196177.0,56.0,14843.0,66986.0,0.0,35810.0,27838.0,129366.0,43325.0,9068.0,378978.0,47187.0,474104.0,287480.0,29918.0,3821448.0,875009745.0,785345202.0,0.0,1169600198.0,967199002.0,1382566803.0,795812800.0,321671949.0,2622784774.0,437978527.0,2513548405.0,8998892530.0,1475396833.0
11060730,20917.0,4907.0,2621.0,1382.0,2398.0,1268.0,1898.0,442.0,1867.0,384.0,1325.0,413.0,23.45938710140077,27.002241695536988,8.416547788873038,7.0,55.0,24.0,8.0,123.0,15.0,6.0,5.0,8.0,2.0,8.0,8.0,22.0,4.0,6.106,99.354,1737,6031,0,0,0,0,1.0,1.0,1.05,3071586.0,23906.0,3382.0,4055.0,4402.0,589.0,968.0,0.0,0.0,2210.0,661.0,0.0,455.0,0.0,0.0,0.0,340.0,4659.0,1054.0,110918.0,21445.0,2240.0,0.0,66671418.0,6377596.0,0.0,10481169.0,0.0,0.0,0.0,14349878.0,35397121.0,7219155.0,581647574.0,383098513.0,109359807.0,0.0,1541.0,885.0,0.0,80.0,0.0,0.0,0.0,211.0,5311.0,765.0,62070.0,18904.0,1781.0,0.0,50713831.0,8916034.0,0.0,1707709.0,0.0,0.0,0.0,6582557.0,41050286.0,6055860.0,394422215.0,395165648.0,97318789.0,0.0,7595.0,6570.0,0.0,797.0,0.0,0.0,0.0,1456.0,17299.0,3171.0,238431.0,92125.0,5952.0,0.0,248729668.0,80068554.0,0.0,18000000.0,0.0,0.0,0.0,48231030.0,137101774.0,24730175.0,1388915977.0,1888807879.0,299859672.0
11060800,19607.0,3551.0,1385.0,154.0,1600.0,202.0,1602.0,247.0,1457.0,198.0,178.0,222.5,18.11087876778701,5.012672486623487,6.265840608279357,6.0,42.0,22.0,13.0,129.0,8.0,8.0,5.0,6.0,0.0,3.0,5.0,8.0,5.0,8.715,99.148,1887,8041,0,1,0,1,0.0,0.0,1.2,2860315.0,19581.0,1839.0,2592.0,4909.0,873.0,1407.0,0.0,0.0,451.0,2920.0,0.0,0.0,36.0,6299.0,607.0,1541.0,17621.0,2081.0,52345.0,13973.0,919.0,0.0,29175202.0,30129665.0,0.0,0.0,4032466.0,57511061.0,10639366.0,47872730.0,91838986.0,19599748.0,306445060.0,366554770.0,35624969.0,0.0,1413.0,5221.0,0.0,0.0,43.0,12328.0,3016.0,2202.0,26548.0,2348.0,84287.0,30652.0,2663.0,0.0,42767991.0,54545321.0,0.0,0.0,5034012.0,98879169.0,56299340.0,70400519.0,133582745.0,24334502.0,565642823.0,816988390.0,116535862.0,32.0,6527.0,30209.0,0.0,0.0,534.0,59568.0,17285.0,14854.0,96896.0,9627.0,317249.0,262798.0,14794.0,2630562.0,268484910.0,393333169.0,0.0,0.0,59791959.0,581841291.0,319700169.0,484599105.0,583889315.0,100122527.0,2264773259.0,7360013146.0,597288556.0
11060810,25339.0,7997.0,2233.0,1083.0,2726.0,1385.0,2747.0,1044.0,2175.0,739.0,1234.0,891.5,31.56004577923359,15.430786544954358,11.147930473927724,11.0,59.0,38.0,14.0,325.0,21.0,17.0,19.0,8.0,4.0,8.0,9.0,32.0,6.0,9.06,99.168,6889,29330,0,4,1,3,0.0,0.0,1.61,2894254.0,25063.0,2280.0,4500.0,23899.0,2872.0,5303.0,1.0,0.0,632.0,7859.0,0.0,526.0,338.0,23079.0,4169.0,940.0,51501.0,15096.0,224745.0,56510.0,696.0,0.0,17589069.0,75879913.0,0.0,41943998.0,7528563.0,149426467.0,109317680.0,28283779.0,284816579.0,166718886.0,1223341367.0,1508013794.0,47143008.0,0.0,1165.0,11356.0,0.0,863.0,901.0,43248.0,7877.0,1869.0,77568.0,14383.0,337117.0,101571.0,2482.0,0.0,49270510.0,109496331.0,0.0,266018615.0,52321847.0,347638042.0,187124024.0,69796992.0,449854822.0,185261003.0,2172369229.0,3063352469.0,258307797.0,35.0,7308.0,46293.0,0.0,3102.0,5199.0,171643.0,35553.0,10802.0,254232.0,56127.0,1116830.0,637879.0,16887.0,6669504.0,253609268.0,525363122.0,0.0,631416797.0,424991418.0,1349060531.0,864126999.0,418065042.0,1661505158.0,1006567478.0,7352967719.0,19804051824.0,2785066108.0
11060820,23697.0,6258.0,2551.0,1114.0,2619.0,1107.0,2305.0,564.0,1822.0,384.0,1110.5,474.0,26.408406127357893,17.745286033876635,7.574304889741132,5.0,49.0,24.0,3.0,236.0,16.0,12.0,22.0,9.0,3.0,9.0,10.0,17.0,6.0,9.527,99.153,5243,12037,0,3,0,3,0.0,0.0,1.18,2792227.0,23990.0,2361.0,4044.0,5479.0,735.0,1334.0,3.0,0.0,1384.0,7380.0,595.0,6499.0,92.0,2803.0,2907.0,3028.0,13940.0,3267.0,225025.0,62248.0,47.0,0.0,40351173.0,104782335.0,21591276.0,159834022.0,4691983.0,18930739.0,61370051.0,73283894.0,94269944.0,44547079.0,1272186605.0,1251989613.0,1415793.0,0.0,1045.0,3714.0,1189.0,3429.0,116.0,3429.0,5574.0,2494.0,4997.0,2419.0,157111.0,58776.0,59.0,0.0,28110503.0,51770420.0,38848809.0,104182077.0,8311317.0,26701353.0,142178768.0,62263602.0,29734203.0,37116628.0,1145896591.0,1407071293.0,3179320.0,0.0,6393.0,22892.0,13892.0,16666.0,266.0,16585.0,40578.0,12464.0,27104.0,10572.0,655039.0,489312.0,1281.0,0.0,204999188.0,353829626.0,349027352.0,571572701.0,17173940.0,145777166.0,920936789.0,317838198.0,179868934.0,224747528.0,4315799117.0,11924481642.0,93860893.0
11060830,24460.0,5247.0,2807.0,954.0,2185.0,760.0,2182.0,399.0,2055.0,317.0,857.0,358.0,21.45134914145544,16.333142748237087,6.822946445587955,17.0,105.0,36.0,19.0,223.0,11.0,20.0,14.0,13.0,5.0,16.0,19.0,29.0,9.0,8.515000000000002,99.021,2971,7990,0,3,1,2,0.0,0.0,1.19,3070695.0,28613.0,3245.0,3923.0,1537.0,180.0,270.0,0.0,0.0,2788.0,28905.0,42.0,0.0,0.0,657.0,642.0,1091.0,33203.0,2001.0,153657.0,28510.0,4480.0,0.0,102653838.0,492179431.0,1103313.0,0.0,0.0,5577076.0,11159747.0,22852552.0,188252514.0,36084442.0,931411938.0,877872479.0,195852886.0,0.0,5130.0,24831.0,93.0,0.0,49.0,975.0,1849.0,1424.0,40966.0,2110.0,160763.0,29145.0,3521.0,0.0,195145611.0,449351577.0,1559209.0,0.0,2427684.0,11088728.0,33528893.0,32637798.0,259626348.0,41487036.0,1037991565.0,990248860.0,166360508.0,0.0,22214.0,100663.0,575.0,0.0,270.0,6733.0,11074.0,7390.0,145274.0,16204.0,569758.0,150540.0,14163.0,0.0,859771817.0,1645391472.0,11437331.0,0.0,14310559.0,81446649.0,231071151.0,199523076.0,938317015.0,400607458.0,3804334247.0,4933294997.0,697971751.0
11060840,17181.0,1828.0,1728.0,153.0,1391.0,126.0,1453.0,120.0,1576.0,116.0,139.5,118.0,10.639660089633898,7.631291028446389,6.455142231947483,17.0,105.0,36.0,19.0,223.0,11.0,20.0,14.0,13.0,5.0,16.0,19.0,29.0,9.0,8.515000000000002,99.021,1317,5330,0,1,0,1,0.0,0.0,0.86,3136080.0,20201.0,2399.0,2403.0,4013.0,468.0,848.0,0.0,6.0,703.0,3039.0,0.0,2974.0,0.0,1254.0,1447.0,673.0,24407.0,5014.0,102123.0,3381.0,535.0,285882.0,16088263.0,24779803.0,0.0,25483907.0,0.0,13268474.0,27380368.0,11161871.0,108748451.0,34886740.0,414940960.0,99984593.0,21018654.0,10.0,1108.0,3788.0,0.0,859.0,6.0,2436.0,2159.0,910.0,17076.0,4775.0,56462.0,5919.0,837.0,852446.0,30009493.0,37557205.0,0.0,8290120.0,352089.0,33886290.0,39032048.0,16453556.0,98460340.0,36168106.0,320828516.0,189948976.0,26920750.0,31.0,7271.0,20926.0,0.0,5759.0,109.0,14589.0,13933.0,7172.0,70655.0,20909.0,286127.0,40055.0,6248.0,1918006.0,215163258.0,209782375.0,0.0,50565550.0,5354178.0,222168132.0,292085141.0,178093475.0,370750519.0,147300209.0,1413845233.0,1592197872.0,225057870.0
11060860,21318.0,2877.0,1648.0,139.0,1485.0,137.0,1729.0,255.0,1964.0,259.0,138.0,257.0,13.49563748944554,4.796663190823774,8.932916232186304,22.0,82.0,27.0,24.0,178.0,13.0,11.0,13.0,8.0,1.0,4.0,14.0,28.0,7.0,6.833,99.27,2851,8187,0,0,0,0,0.0,0.0,0.85,3049260.0,29117.0,3148.0,3823.0,4215.0,687.0,954.0,3.0,0.0,1312.0,5940.0,70.0,280.0,0.0,2045.0,737.0,4.0,13802.0,605.0,52903.0,20098.0,426.0,0.0,50117760.0,82654672.0,1256591.0,4500303.0,0.0,17487857.0,11113168.0,12071.0,104197499.0,10578533.0,297656334.0,654084231.0,20114929.0,0.0,2353.0,10084.0,201.0,561.0,0.0,5579.0,2069.0,8.0,19685.0,948.0,84284.0,41850.0,888.0,0.0,87436755.0,122131695.0,4700599.0,9953941.0,0.0,60247927.0,33350797.0,96565.0,141769117.0,14829357.0,588358527.0,1410667538.0,38881028.0,0.0,8747.0,45698.0,968.0,1980.0,0.0,28408.0,16121.0,60.0,58674.0,4451.0,303863.0,253066.0,8440.0,0.0,316935522.0,608228573.0,21464953.0,35455658.0,0.0,318508652.0,234164867.0,1255342.0,465746824.0,89413585.0,2223698457.0,8999899281.0,347334237.0
