ADM_CD,지가변동률_2022,지가변동률_2023,지가변동률_2024,지가_2022,지가_2023,지가_2024
11230600.0,6.005,9.709,11.221,95.318,98.49,100.171
11230630.0,6.005,9.709,11.221,95.318,98.49,100.171
11230640.0,6.214,9.974,14.217,92.677,96.026,100.286
11230650.0,6.214,9.974,14.217,92.677,96.026,100.286
11230660.0,5.534,8.748,10.096,95.906,98.649,100.156
11230670.0,5.534,8.748,10.096,95.906,98.649,100.156
11230680.0,5.377,8.533000000000001,9.991000000000001,95.857,98.576,100.104
11230710.0,5.377,8.533000000000001,9.991000000000001,95.857,98.576,100.104
11230720.0,5.149,7.822000000000001,8.772,96.781,99.035,100.073
11230730.0,5.149,7.822000000000001,8.772,96.781,99.035,100.073
11230750.0,5.149,7.822000000000001,8.772,96.781,99.035,100.073
11230760.0,4.952000000000001,7.365000000000001,8.430000000000001,96.82099999999998,98.933,100.044
11230770.0,5.977500000000001,9.581500000000002,12.305,94.2535,97.3955,100.21799999999999
11230780.0,5.971,9.797,12.13,94.388,97.77,100.183
11230790.0,6.005,9.709,11.221,95.318,98.49,100.171
11230800.0,5.263,8.177500000000002,9.3815,96.319,98.8055,100.0885
11240510.0,4.8870000000000005,7.202,7.235,98.091,99.845,100.063
11240520.0,4.8870000000000005,7.202,7.235,98.091,99.845,100.063
11240530.0,6.116,10.244,11.716,95.106,98.516,100.411
11240540.0,6.116,10.244,11.716,95.106,98.516,100.411
11240550.0,6.327000000000001,10.298,11.370000000000001,95.606,98.962,100.105
11240560.0,6.327000000000001,10.298,11.370000000000001,95.606,98.962,100.105
11240570.0,5.760999999999999,9.067,9.627,96.675,99.407,100.149
11240580.0,5.760999999999999,9.067,9.627,96.675,99.407,100.149
11240590.0,5.760999999999999,9.067,9.627,96.675,99.407,100.149
11240600.0,5.118,7.979000000000001,8.203000000000001,97.4,99.742,100.059
11240610.0,5.33,8.371,8.836,96.997,99.456,100.104
11240620.0,5.33,8.371,8.836,96.997,99.456,100.104
11240630.0,5.388,8.427999999999999,8.87,97.027,99.499,100.133
11240640.0,5.57,8.389,9.075,96.886,99.269,100.125
11240650.0,5.521,8.676,8.973,97.061,99.648,100.09
11240660.0,5.521,8.676,8.973,97.061,99.648,100.09
11240670.0,5.521,8.676,8.973,97.061,99.648,100.09
11240680.0,4.938,8.323,9.155000000000001,96.364,99.175,100.122
11240690.0,4.7669999999999995,8.238,8.915500000000002,96.417,99.31049999999999,100.1255
11240710.0,5.84,10.373000000000001,11.635000000000002,94.75,98.697,100.16
11240750.0,5.872,9.219,10.724,95.708,98.569,100.137
11240770.0,5.872,9.219,10.724,95.708,98.569,100.137
11240780.0,5.84,10.373000000000001,11.635000000000002,94.75,98.697,100.16
11240790.0,5.84,10.373000000000001,11.635000000000002,94.75,98.697,100.16
11240800.0,5.84,10.373000000000001,11.635000000000002,94.75,98.697,100.16
11240810.0,4.7669999999999995,8.238,8.915500000000002,96.417,99.31049999999999,100.1255
11240820.0,5.356,9.1985,10.196,95.788,98.981,100.27000000000001
11250530.0,4.441000000000001,6.788,7.587000000000001,97.218,99.172,100.112
11250540.0,4.441000000000001,6.788,7.587000000000001,97.218,99.172,100.112
11250550.0,4.8500000000000005,7.3580000000000005,8.235000000000001,96.972,99.084,100.137
11250560.0,4.8500000000000005,7.3580000000000005,8.235000000000001,96.972,99.084,100.137
11250580.0,4.7749999999999995,7.122,8.071,97.058,99.014,100.127
11250590.0,4.7749999999999995,7.122,8.071,97.058,99.014,100.127
11250610.0,5.853,9.443,10.696,95.619,98.748,100.18
11250630.0,5.853,9.443,10.696,95.619,98.748,100.18
11250650.0,5.203000000000001,8.23,9.325000000000001,96.264,98.875,100.198
11250660.0,5.203000000000001,8.23,9.325000000000001,96.264,98.875,100.198
11250670.0,5.203000000000001,8.23,9.325000000000001,96.264,98.875,100.198
11250700.0,4.536,6.829,7.712999999999999,97.122,99.1,100.147
11250710.0,4.536,6.829,7.712999999999999,97.122,99.1,100.147
11250720.0,4.7749999999999995,7.122,8.071,97.058,99.014,100.127
11250730.0,5.853,9.443,10.696,95.619,98.748,100.18
11250740.0,5.343,7.85,8.613,97.15,99.205,100.145
11250750.0,4.596,6.481,7.182,97.736,99.244,100.099
11250760.0,4.718999999999999,6.897,7.601,97.45,99.239,100.086
11250770.0,4.718999999999999,6.897,7.601,97.45,99.239,100.086
