ADM_CD,네일숍_2023,미용실_2023,분식전문점_2023,애완동물_2023,한식음식점_2023,양식음식점_2023,일식음식점_2023,중식음식점_2023,치킨전문점_2023,커피-음료_2023,패스트푸드점_2023,제과점_2023,편의점_2023,호프-간이주점_2023
11140780.0,20.0,116.0,57.0,33.0,291.0,42.0,46.0,23.0,8.0,21.0,15.0,16.0,26.0,2.0
11150510.0,67.0,286.0,92.0,65.0,415.0,67.0,58.0,56.0,26.0,26.0,22.0,66.0,66.0,11.0
11150520.0,67.0,286.0,92.0,65.0,415.0,67.0,58.0,56.0,26.0,26.0,22.0,66.0,66.0,11.0
11150530.0,67.0,286.0,92.0,65.0,415.0,67.0,58.0,56.0,26.0,26.0,22.0,66.0,66.0,11.0
11150540.0,67.0,286.0,92.0,65.0,415.0,67.0,58.0,56.0,26.0,26.0,22.0,66.0,66.0,11.0
11150570.0,37.0,258.0,71.0,53.0,415.0,15.0,23.0,24.0,34.0,14.0,16.0,23.0,59.0,22.0
11150580.0,37.0,258.0,71.0,53.0,415.0,15.0,23.0,24.0,34.0,14.0,16.0,23.0,59.0,22.0
11150590.0,37.0,258.0,71.0,53.0,415.0,15.0,23.0,24.0,34.0,14.0,16.0,23.0,59.0,22.0
11150600.0,37.0,258.0,71.0,53.0,415.0,15.0,23.0,24.0,34.0,14.0,16.0,23.0,59.0,22.0
11150610.0,37.0,258.0,71.0,53.0,415.0,15.0,23.0,24.0,34.0,14.0,16.0,23.0,59.0,22.0
11150620.0,37.0,258.0,71.0,53.0,415.0,15.0,23.0,24.0,34.0,14.0,16.0,23.0,59.0,22.0
11150630.0,37.0,258.0,71.0,53.0,415.0,15.0,23.0,24.0,34.0,14.0,16.0,23.0,59.0,22.0
11150640.0,68.0,314.0,82.0,60.0,403.0,28.0,49.0,43.0,37.0,15.0,24.0,59.0,75.0,14.0
11150650.0,68.0,314.0,82.0,60.0,403.0,28.0,49.0,43.0,37.0,15.0,24.0,59.0,75.0,14.0
11150660.0,68.0,314.0,82.0,60.0,403.0,28.0,49.0,43.0,37.0,15.0,24.0,59.0,75.0,14.0
11150690.0,68.0,314.0,82.0,60.0,403.0,28.0,49.0,43.0,37.0,15.0,24.0,59.0,75.0,14.0
11150700.0,68.0,314.0,82.0,60.0,403.0,28.0,49.0,43.0,37.0,15.0,24.0,59.0,75.0,14.0
11150710.0,67.0,286.0,92.0,65.0,415.0,67.0,58.0,56.0,26.0,26.0,22.0,66.0,66.0,11.0
11150720.0,68.0,314.0,82.0,60.0,403.0,28.0,49.0,43.0,37.0,15.0,24.0,59.0,75.0,14.0
11160510.0,17.0,109.0,35.0,30.0,233.0,40.0,17.0,15.0,17.0,1.0,12.0,20.0,34.0,20.0
11160520.0,36.0,115.0,63.0,31.0,337.0,59.0,44.0,27.0,27.0,0.0,25.0,26.0,44.0,31.0
11160530.0,36.0,115.0,63.0,31.0,337.0,59.0,44.0,27.0,27.0,0.0,25.0,26.0,44.0,31.0
11160540.0,36.0,115.0,63.0,31.0,337.0,59.0,44.0,27.0,27.0,0.0,25.0,26.0,44.0,31.0
11160550.0,76.0,438.0,143.0,86.0,1140.0,158.0,114.0,66.0,63.0,3.0,58.0,52.0,105.0,197.0
11160570.0,76.0,438.0,143.0,86.0,1140.0,158.0,114.0,66.0,63.0,3.0,58.0,52.0,105.0,197.0
11160580.0,76.0,438.0,143.0,86.0,1140.0,158.0,114.0,66.0,63.0,3.0,58.0,52.0,105.0,197.0
11160590.0,76.0,438.0,143.0,86.0,1140.0,158.0,114.0,66.0,63.0,3.0,58.0,52.0,105.0,197.0
11160610.0,76.0,438.0,143.0,86.0,1140.0,158.0,114.0,66.0,63.0,3.0,58.0,52.0,105.0,197.0
11160630.0,76.0,438.0,143.0,86.0,1140.0,158.0,114.0,66.0,63.0,3.0,58.0,52.0,105.0,197.0
11160640.0,107.0,256.0,59.0,71.0,882.0,230.0,149.0,75.0,16.0,1.0,19.0,50.0,66.0,35.0
11160650.0,6.0,58.0,13.0,15.0,124.0,7.0,6.0,8.0,12.0,0.0,5.0,9.0,18.0,6.0
11160660.0,6.0,58.0,13.0,15.0,124.0,7.0,6.0,8.0,12.0,0.0,5.0,9.0,18.0,6.0
11160670.0,119.0,288.0,69.0,83.0,931.0,257.0,166.0,79.0,19.0,2.0,24.0,63.0,68.0,41.0
11160690.0,121.0,391.0,111.0,84.0,1310.0,295.0,172.0,100.0,48.0,4.0,42.0,82.0,105.0,113.0
11160700.0,121.0,391.0,111.0,84.0,1305.0,295.0,172.0,100.0,48.0,4.0,41.0,82.0,105.0,113.0
11160710.0,17.0,156.0,51.0,23.0,364.0,54.0,23.0,24.0,37.0,2.0,15.0,36.0,35.0,58.0
11160720.0,17.0,156.0,50.0,23.0,362.0,54.0,23.0,24.0,37.0,2.0,15.0,36.0,35.0,58.0
11160730.0,76.0,438.0,143.0,86.0,1140.0,158.0,114.0,66.0,63.0,3.0,58.0,52.0,105.0,197.0
11160740.0,94.0,526.0,165.0,113.0,1296.0,185.0,134.0,77.0,78.0,4.0,68.0,71.0,123.0,208.0
11170510.0,15.0,45.0,20.0,16.0,122.0,12.0,15.0,12.0,13.0,0.0,13.0,19.0,18.0,1.0
11170520.0,77.0,266.0,161.0,41.0,977.0,79.0,94.0,199.0,55.0,12.0,48.0,41.0,92.0,11.0
11170540.0,77.0,266.0,161.0,41.0,977.0,79.0,94.0,199.0,55.0,12.0,48.0,41.0,92.0,11.0
11170550.0,77.0,266.0,161.0,41.0,977.0,79.0,94.0,199.0,55.0,12.0,48.0,41.0,92.0,11.0
11170560.0,77.0,266.0,161.0,41.0,977.0,79.0,94.0,199.0,55.0,12.0,48.0,41.0,92.0,11.0
11170610.0,14.0,101.0,64.0,23.0,204.0,15.0,13.0,22.0,16.0,7.0,12.0,19.0,38.0,5.0
11170620.0,14.0,101.0,64.0,23.0,204.0,15.0,13.0,22.0,16.0,7.0,12.0,19.0,38.0,5.0
11170640.0,23.0,182.0,48.0,28.0,240.0,11.0,9.0,25.0,20.0,1.0,15.0,21.0,39.0,4.0
11170650.0,23.0,182.0,48.0,28.0,240.0,11.0,9.0,25.0,20.0,1.0,15.0,21.0,39.0,4.0
11170670.0,15.0,77.0,29.0,13.0,150.0,8.0,12.0,16.0,15.0,0.0,10.0,9.0,30.0,1.0
11170690.0,2.0,33.0,11.0,5.0,64.0,0.0,2.0,5.0,8.0,0.0,3.0,6.0,18.0,0.0
11170700.0,4.0,37.0,14.0,2.0,68.0,0.0,3.0,56.0,3.0,1.0,3.0,0.0,7.0,2.0
11170710.0,77.0,266.0,161.0,41.0,977.0,79.0,94.0,199.0,55.0,12.0,48.0,41.0,92.0,11.0
11170720.0,23.0,182.0,48.0,28.0,240.0,11.0,9.0,25.0,20.0,1.0,15.0,21.0,39.0,4.0
11170730.0,17.0,89.0,34.0,18.0,158.0,8.0,13.0,18.0,17.0,1.0,11.0,12.0,34.0,1.0
11170740.0,6.0,13.0,3.0,8.0,21.0,3.0,3.0,4.0,0.0,0.0,3.0,3.0,11.0,0.0
11180510.0,18.0,52.0,51.0,16.0,541.0,51.0,53.0,71.0,13.0,12.0,16.0,19.0,83.0,15.0
11180520.0,33.0,235.0,86.0,44.0,513.0,37.0,17.0,78.0,28.0,9.0,15.0,25.0,72.0,51.0
11180530.0,33.0,235.0,86.0,44.0,513.0,37.0,17.0,78.0,28.0,9.0,15.0,25.0,72.0,51.0
11180540.0,33.0,235.0,86.0,44.0,513.0,37.0,17.0,78.0,28.0,9.0,15.0,25.0,72.0,51.0
11180550.0,33.0,235.0,86.0,44.0,513.0,37.0,17.0,78.0,28.0,9.0,15.0,25.0,72.0,51.0
11180570.0,29.0,217.0,74.0,41.0,417.0,17.0,18.0,46.0,32.0,3.0,17.0,29.0,51.0,42.0
11180580.0,29.0,217.0,74.0,41.0,417.0,17.0,18.0,46.0,32.0,3.0,17.0,29.0,51.0,42.0
11180590.0,29.0,217.0,74.0,41.0,417.0,17.0,18.0,46.0,32.0,3.0,17.0,29.0,51.0,42.0
11180600.0,29.0,217.0,74.0,41.0,417.0,17.0,18.0,46.0,32.0,3.0,17.0,29.0,51.0,42.0
11180610.0,29.0,217.0,74.0,41.0,417.0,17.0,18.0,46.0,32.0,3.0,17.0,29.0,51.0,42.0
11190540.0,28.0,63.0,132.0,23.0,748.0,186.0,160.0,78.0,12.0,26.0,25.0,59.0,53.0,23.0
11190550.0,12.0,66.0,46.0,4.0,249.0,25.0,26.0,18.0,9.0,9.0,7.0,10.0,22.0,13.0
11190560.0,19.0,51.0,30.0,15.0,169.0,20.0,21.0,17.0,7.0,6.0,10.0,10.0,29.0,9.0
11190610.0,9.0,30.0,30.0,4.0,147.0,6.0,18.0,12.0,7.0,7.0,10.0,12.0,21.0,4.0
11190620.0,9.0,37.0,19.0,6.0,186.0,18.0,17.0,21.0,10.0,9.0,10.0,14.0,32.0,5.0
11190630.0,22.0,202.0,103.0,46.0,429.0,24.0,29.0,48.0,23.0,8.0,14.0,24.0,61.0,17.0
11190650.0,22.0,202.0,103.0,46.0,429.0,24.0,29.0,48.0,23.0,8.0,14.0,24.0,61.0,17.0
11190660.0,22.0,202.0,103.0,46.0,429.0,24.0,29.0,48.0,23.0,8.0,14.0,24.0,61.0,17.0
11190670.0,51.0,364.0,168.0,60.0,731.0,30.0,38.0,324.0,38.0,12.0,27.0,40.0,91.0,30.0
11190680.0,22.0,202.0,103.0,46.0,429.0,24.0,29.0,48.0,23.0,8.0,14.0,24.0,61.0,17.0
11190690.0,22.0,202.0,103.0,46.0,429.0,24.0,29.0,48.0,23.0,8.0,14.0,24.0,61.0,17.0
11190700.0,29.0,162.0,65.0,14.0,302.0,6.0,9.0,276.0,15.0,4.0,13.0,16.0,30.0,13.0
11190710.0,29.0,162.0,65.0,14.0,302.0,6.0,9.0,276.0,15.0,4.0,13.0,16.0,30.0,13.0
11190720.0,29.0,162.0,65.0,14.0,302.0,6.0,9.0,276.0,15.0,4.0,13.0,16.0,30.0,13.0
11190730.0,27.0,226.0,120.0,52.0,508.0,35.0,36.0,60.0,27.0,9.0,18.0,35.0,69.0,21.0
11190740.0,22.0,94.0,89.0,27.0,534.0,66.0,67.0,52.0,11.0,9.0,24.0,44.0,52.0,24.0
11190750.0,3.0,39.0,19.0,2.0,60.0,4.0,1.0,14.0,6.0,2.0,1.0,7.0,10.0,4.0
11190760.0,11.0,39.0,40.0,8.0,290.0,44.0,31.0,22.0,10.0,3.0,12.0,11.0,27.0,11.0
11200520.0,6.0,61.0,44.0,9.0,192.0,20.0,23.0,28.0,18.0,13.0,12.0,13.0,21.0,19.0
11200530.0,35.0,203.0,72.0,34.0,301.0,38.0,26.0,24.0,28.0,10.0,16.0,39.0,54.0,28.0
11200540.0,31.0,176.0,59.0,30.0,262.0,30.0,22.0,20.0,24.0,7.0,12.0,34.0,40.0,25.0
11200550.0,31.0,176.0,59.0,30.0,262.0,30.0,22.0,20.0,24.0,7.0,12.0,34.0,40.0,25.0
11200560.0,31.0,176.0,59.0,30.0,262.0,30.0,22.0,20.0,24.0,7.0,12.0,34.0,40.0,25.0
11200630.0,38.0,192.0,65.0,33.0,387.0,46.0,57.0,23.0,25.0,10.0,18.0,37.0,43.0,43.0
11200650.0,38.0,192.0,65.0,33.0,387.0,46.0,57.0,23.0,25.0,10.0,18.0,37.0,43.0,43.0
11200660.0,38.0,192.0,65.0,33.0,387.0,46.0,57.0,23.0,25.0,10.0,18.0,37.0,43.0,43.0
11200670.0,38.0,192.0,65.0,33.0,387.0,46.0,57.0,23.0,25.0,10.0,18.0,37.0,43.0,43.0
11200680.0,4.0,43.0,16.0,9.0,79.0,9.0,8.0,10.0,10.0,2.0,8.0,10.0,15.0,12.0
11200690.0,23.0,94.0,35.0,9.0,135.0,20.0,16.0,24.0,10.0,4.0,6.0,14.0,22.0,14.0
11200700.0,23.0,94.0,35.0,9.0,135.0,20.0,16.0,24.0,10.0,4.0,6.0,14.0,22.0,14.0
11200710.0,8.0,55.0,27.0,15.0,125.0,27.0,12.0,11.0,8.0,6.0,8.0,7.0,11.0,10.0
11200720.0,6.0,74.0,49.0,10.0,203.0,20.0,23.0,29.0,18.0,14.0,13.0,15.0,25.0,19.0
11200730.0,39.0,196.0,66.0,33.0,389.0,46.0,57.0,23.0,25.0,10.0,18.0,40.0,45.0,43.0
11210520.0,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0
11210540.0,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0
11210570.0,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0
11210580.0,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0
11210610.0,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0
11210620.0,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0
11210630.0,3.0,32.0,18.0,9.0,91.0,9.0,2.0,10.0,5.0,0.0,4.0,8.0,13.0,7.0
11210640.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210650.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210660.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210680.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210690.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210710.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210720.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210730.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210780.0,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0
11210790.0,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0
11210800.0,78.0,449.0,190.0,76.0,907.0,228.0,128.0,75.0,44.0,25.0,32.0,65.0,127.0,57.0
11210810.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210820.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11210830.0,79.0,462.0,250.0,88.0,1055.0,162.0,106.0,89.0,59.0,22.0,47.0,67.0,158.0,76.0
11220510.0,62.0,204.0,159.0,82.0,985.0,212.0,130.0,88.0,26.0,46.0,30.0,73.0,120.0,15.0
11220520.0,62.0,204.0,159.0,82.0,985.0,212.0,130.0,88.0,26.0,46.0,30.0,73.0,120.0,15.0
11220530.0,117.0,438.0,252.0,145.0,1497.0,330.0,201.0,134.0,35.0,74.0,53.0,118.0,189.0,22.0
11220540.0,62.0,204.0,159.0,82.0,985.0,212.0,130.0,88.0,26.0,46.0,30.0,73.0,120.0,15.0
11220550.0,17.0,51.0,31.0,19.0,216.0,39.0,28.0,19.0,7.0,9.0,10.0,20.0,22.0,3.0
11220560.0,42.0,110.0,56.0,45.0,278.0,114.0,49.0,28.0,8.0,20.0,24.0,55.0,46.0,6.0
11220570.0,42.0,110.0,56.0,45.0,278.0,114.0,49.0,28.0,8.0,20.0,24.0,55.0,46.0,6.0
11220580.0,42.0,110.0,56.0,45.0,278.0,114.0,49.0,28.0,8.0,20.0,24.0,55.0,46.0,6.0
11220590.0,17.0,51.0,31.0,19.0,216.0,39.0,28.0,19.0,7.0,9.0,10.0,20.0,22.0,3.0
11220600.0,42.0,110.0,56.0,45.0,278.0,114.0,49.0,28.0,8.0,20.0,24.0,55.0,46.0,6.0
11220610.0,55.0,234.0,93.0,63.0,512.0,118.0,71.0,46.0,9.0,28.0,23.0,45.0,69.0,7.0
11220620.0,55.0,234.0,93.0,63.0,512.0,118.0,71.0,46.0,9.0,28.0,23.0,45.0,69.0,7.0
11220630.0,55.0,234.0,93.0,63.0,512.0,118.0,71.0,46.0,9.0,28.0,23.0,45.0,69.0,7.0
11220640.0,55.0,234.0,93.0,63.0,512.0,118.0,71.0,46.0,9.0,28.0,23.0,45.0,69.0,7.0
11220650.0,55.0,234.0,93.0,63.0,512.0,118.0,71.0,46.0,9.0,28.0,23.0,45.0,69.0,7.0
11220660.0,18.0,88.0,71.0,31.0,505.0,84.0,50.0,33.0,8.0,24.0,23.0,44.0,62.0,9.0
11220670.0,16.0,69.0,56.0,22.0,499.0,84.0,43.0,28.0,5.0,27.0,22.0,36.0,51.0,8.0
11220680.0,2.0,9.0,4.0,7.0,54.0,3.0,2.0,1.0,0.0,2.0,2.0,4.0,7.0,0.0
11230510.0,82.0,279.0,132.0,71.0,596.0,623.0,202.0,53.0,11.0,21.0,61.0,117.0,66.0,45.0
11230511.0,60.0,298.0,239.0,81.0,899.0,253.0,136.0,79.0,46.0,13.0,97.0,77.0,126.0,10.0
11230520.0,67.0,211.0,169.0,80.0,849.0,339.0,143.0,52.0,25.0,22.0,59.0,48.0,101.0,20.0
11230530.0,67.0,211.0,169.0,80.0,849.0,339.0,143.0,52.0,25.0,22.0,59.0,48.0,101.0,20.0
11230580.0,30.0,109.0,93.0,36.0,485.0,236.0,91.0,43.0,14.0,17.0,57.0,72.0,72.0,6.0
11230590.0,30.0,109.0,93.0,36.0,485.0,236.0,91.0,43.0,14.0,17.0,57.0,72.0,72.0,6.0
11230600.0,40.0,175.0,155.0,38.0,601.0,193.0,105.0,59.0,25.0,10.0,63.0,46.0,80.0,8.0
11230630.0,40.0,175.0,155.0,38.0,601.0,193.0,105.0,59.0,25.0,10.0,63.0,46.0,80.0,8.0
11230640.0,99.0,228.0,241.0,88.0,1406.0,534.0,212.0,119.0,26.0,26.0,103.0,71.0,162.0,29.0
11230650.0,99.0,228.0,241.0,88.0,1406.0,534.0,212.0,119.0,26.0,26.0,103.0,71.0,162.0,29.0
11230660.0,18.0,64.0,33.0,27.0,199.0,94.0,31.0,18.0,7.0,5.0,33.0,23.0,27.0,1.0
11230670.0,18.0,64.0,33.0,27.0,199.0,94.0,31.0,18.0,7.0,5.0,33.0,23.0,27.0,1.0
11230680.0,9.0,77.0,52.0,27.0,194.0,41.0,21.0,11.0,11.0,2.0,23.0,18.0,30.0,2.0
11230710.0,9.0,77.0,52.0,27.0,194.0,41.0,21.0,11.0,11.0,2.0,23.0,18.0,30.0,2.0
11230720.0,13.0,79.0,62.0,23.0,212.0,26.0,22.0,16.0,15.0,1.0,22.0,23.0,29.0,0.0
11230730.0,13.0,79.0,62.0,23.0,212.0,26.0,22.0,16.0,15.0,1.0,22.0,23.0,29.0,0.0
11230750.0,2.0,33.0,30.0,7.0,108.0,7.0,12.0,7.0,5.0,0.0,11.0,10.0,13.0,0.0
11230760.0,6.0,32.0,12.0,16.0,92.0,10.0,7.0,5.0,4.0,1.0,10.0,7.0,23.0,0.0
11230770.0,82.0,279.0,132.0,71.0,596.0,623.0,202.0,53.0,11.0,21.0,61.0,117.0,66.0,45.0
11230780.0,31.0,202.0,46.0,32.0,264.0,325.0,110.0,17.0,8.0,10.0,17.0,24.0,41.0,14.0
11230790.0,40.0,175.0,155.0,38.0,601.0,193.0,105.0,59.0,25.0,10.0,63.0,46.0,80.0,8.0
11230800.0,20.0,123.0,84.0,43.0,298.0,60.0,31.0,20.0,21.0,3.0,34.0,31.0,46.0,2.0
11240510.0,8.0,56.0,26.0,15.0,113.0,5.0,7.0,6.0,8.0,1.0,1.0,11.0,13.0,1.0
11240520.0,8.0,56.0,26.0,15.0,113.0,5.0,7.0,6.0,8.0,1.0,1.0,11.0,13.0,1.0
11240530.0,6.0,73.0,18.0,18.0,102.0,5.0,9.0,6.0,12.0,2.0,6.0,10.0,17.0,4.0
11240540.0,6.0,73.0,18.0,18.0,102.0,5.0,9.0,6.0,12.0,2.0,6.0,10.0,17.0,4.0
11240550.0,11.0,75.0,43.0,13.0,144.0,11.0,8.0,10.0,12.0,4.0,4.0,7.0,13.0,10.0
11240560.0,11.0,75.0,43.0,13.0,144.0,11.0,8.0,10.0,12.0,4.0,4.0,7.0,13.0,10.0
11240570.0,32.0,104.0,44.0,27.0,434.0,58.0,53.0,21.0,9.0,14.0,6.0,21.0,33.0,8.0
11240580.0,32.0,104.0,44.0,27.0,434.0,58.0,53.0,21.0,9.0,14.0,6.0,21.0,33.0,8.0
11240590.0,32.0,104.0,44.0,27.0,434.0,58.0,53.0,21.0,9.0,14.0,6.0,21.0,33.0,8.0
11240600.0,8.0,55.0,25.0,19.0,133.0,12.0,12.0,8.0,6.0,7.0,5.0,12.0,18.0,3.0
11240610.0,26.0,110.0,62.0,27.0,184.0,59.0,36.0,15.0,6.0,9.0,8.0,23.0,20.0,4.0
11240620.0,26.0,110.0,62.0,27.0,184.0,59.0,36.0,15.0,6.0,9.0,8.0,23.0,20.0,4.0
11240630.0,19.0,100.0,46.0,32.0,265.0,38.0,27.0,16.0,6.0,5.0,8.0,15.0,21.0,6.0
11240640.0,18.0,88.0,28.0,23.0,136.0,16.0,15.0,5.0,10.0,0.0,5.0,11.0,14.0,3.0
11240650.0,36.0,154.0,66.0,43.0,449.0,37.0,71.0,25.0,11.0,11.0,6.0,27.0,26.0,12.0
11240660.0,36.0,154.0,66.0,43.0,449.0,37.0,71.0,25.0,11.0,11.0,6.0,27.0,26.0,12.0
11240670.0,36.0,154.0,66.0,43.0,449.0,37.0,71.0,25.0,11.0,11.0,6.0,27.0,26.0,12.0
11240680.0,56.0,171.0,76.0,47.0,490.0,66.0,86.0,44.0,7.0,5.0,22.0,27.0,32.0,9.0
11240690.0,73.0,217.0,95.0,61.0,549.0,76.0,92.0,56.0,10.0,5.0,24.0,43.0,41.0,10.0
11240710.0,58.0,187.0,79.0,44.0,424.0,66.0,56.0,31.0,14.0,9.0,45.0,47.0,25.0,17.0
11240750.0,17.0,54.0,31.0,22.0,153.0,40.0,25.0,17.0,5.0,7.0,4.0,29.0,7.0,0.0
11240770.0,17.0,54.0,31.0,22.0,153.0,40.0,25.0,17.0,5.0,7.0,4.0,29.0,7.0,0.0
11240780.0,58.0,187.0,79.0,44.0,424.0,66.0,56.0,31.0,14.0,9.0,45.0,47.0,25.0,17.0
11240790.0,58.0,187.0,79.0,44.0,424.0,66.0,56.0,31.0,14.0,9.0,45.0,47.0,25.0,17.0
11240800.0,58.0,187.0,79.0,44.0,424.0,66.0,56.0,31.0,14.0,9.0,45.0,47.0,25.0,17.0
11240810.0,73.0,217.0,95.0,61.0,549.0,76.0,92.0,56.0,10.0,5.0,24.0,43.0,41.0,10.0
11240820.0,23.0,119.0,37.0,32.0,161.0,15.0,15.0,18.0,15.0,2.0,8.0,26.0,26.0,5.0
11250530.0,25.0,105.0,54.0,43.0,171.0,23.0,19.0,14.0,10.0,2.0,20.0,20.0,20.0,5.0
11250540.0,25.0,105.0,54.0,43.0,171.0,23.0,19.0,14.0,10.0,2.0,20.0,20.0,20.0,5.0
11250550.0,13.0,70.0,27.0,16.0,88.0,14.0,9.0,10.0,12.0,0.0,5.0,14.0,16.0,3.0
11250560.0,13.0,70.0,27.0,16.0,88.0,14.0,9.0,10.0,12.0,0.0,5.0,14.0,16.0,3.0
11250580.0,27.0,147.0,35.0,30.0,198.0,15.0,21.0,17.0,17.0,3.0,11.0,20.0,35.0,10.0
11250590.0,27.0,147.0,35.0,30.0,198.0,15.0,21.0,17.0,17.0,3.0,11.0,20.0,35.0,10.0
11250610.0,39.0,221.0,75.0,42.0,477.0,51.0,51.0,37.0,24.0,4.0,32.0,39.0,66.0,17.0
11250630.0,39.0,221.0,75.0,42.0,477.0,51.0,51.0,37.0,24.0,4.0,32.0,39.0,66.0,17.0
11250650.0,51.0,204.0,74.0,45.0,444.0,62.0,44.0,33.0,26.0,15.0,30.0,36.0,60.0,11.0
11250660.0,51.0,204.0,74.0,45.0,444.0,62.0,44.0,33.0,26.0,15.0,30.0,36.0,60.0,11.0
11250670.0,51.0,204.0,74.0,45.0,444.0,62.0,44.0,33.0,26.0,15.0,30.0,36.0,60.0,11.0
11250700.0,7.0,55.0,15.0,14.0,98.0,11.0,4.0,3.0,3.0,3.0,4.0,8.0,18.0,1.0
11250710.0,7.0,55.0,15.0,14.0,98.0,11.0,4.0,3.0,3.0,3.0,4.0,8.0,18.0,1.0
11250720.0,27.0,147.0,35.0,30.0,198.0,15.0,21.0,17.0,17.0,3.0,11.0,20.0,35.0,10.0
11250730.0,39.0,221.0,75.0,42.0,477.0,51.0,51.0,37.0,24.0,4.0,32.0,39.0,66.0,17.0
11250740.0,24.0,128.0,36.0,30.0,303.0,20.0,22.0,25.0,9.0,4.0,14.0,18.0,37.0,11.0
11250750.0,0.0,26.0,4.0,11.0,22.0,2.0,3.0,1.0,4.0,0.0,4.0,8.0,16.0,0.0
11250760.0,3.0,21.0,15.0,8.0,81.0,10.0,6.0,13.0,4.0,2.0,11.0,11.0,18.0,1.0
11250770.0,3.0,21.0,15.0,8.0,81.0,10.0,6.0,13.0,4.0,2.0,11.0,11.0,18.0,1.0
