ADM_CD,월평균소득_2022,총상주인구_2022,20대상주인구_2022,30대상주인구_2022,총직장인구_2022,20대직장인구_2022,30대직장인구_2022,슈퍼마켓_2022,20대매출건수_네일숍_2022,20대매출건수_미용실_2022,20대매출건수_분식전문점_2022,20대매출건수_애완동물_2022,20대매출건수_양식음식점_2022,20대매출건수_일식음식점_2022,20대매출건수_제과점_2022,20대매출건수_중식음식점_2022,20대매출건수_치킨전문점_2022,20대매출건수_커피-음료_2022,20대매출건수_패스트푸드점_2022,20대매출건수_편의점_2022,20대매출건수_한식음식점_2022,20대매출건수_호프-간이주점_2022,20대매출금액_네일숍_2022,20대매출금액_미용실_2022,20대매출금액_분식전문점_2022,20대매출금액_애완동물_2022,20대매출금액_양식음식점_2022,20대매출금액_일식음식점_2022,20대매출금액_제과점_2022,20대매출금액_중식음식점_2022,20대매출금액_치킨전문점_2022,20대매출금액_커피-음료_2022,20대매출금액_패스트푸드점_2022,20대매출금액_편의점_2022,20대매출금액_한식음식점_2022,20대매출금액_호프-간이주점_2022,30대매출건수_네일숍_2022,30대매출건수_미용실_2022,30대매출건수_분식전문점_2022,30대매출건수_애완동물_2022,30대매출건수_양식음식점_2022,30대매출건수_일식음식점_2022,30대매출건수_제과점_2022,30대매출건수_중식음식점_2022,30대매출건수_치킨전문점_2022,30대매출건수_커피-음료_2022,30대매출건수_패스트푸드점_2022,30대매출건수_편의점_2022,30대매출건수_한식음식점_2022,30대매출건수_호프-간이주점_2022,30대매출금액_네일숍_2022,30대매출금액_미용실_2022,30대매출금액_분식전문점_2022,30대매출금액_애완동물_2022,30대매출금액_양식음식점_2022,30대매출금액_일식음식점_2022,30대매출금액_제과점_2022,30대매출금액_중식음식점_2022,30대매출금액_치킨전문점_2022,30대매출금액_커피-음료_2022,30대매출금액_패스트푸드점_2022,30대매출금액_편의점_2022,30대매출금액_한식음식점_2022,30대매출금액_호프-간이주점_2022,총매출건수_네일숍_2022,총매출건수_미용실_2022,총매출건수_분식전문점_2022,총매출건수_애완동물_2022,총매출건수_양식음식점_2022,총매출건수_일식음식점_2022,총매출건수_제과점_2022,총매출건수_중식음식점_2022,총매출건수_치킨전문점_2022,총매출건수_커피-음료_2022,총매출건수_패스트푸드점_2022,총매출건수_편의점_2022,총매출건수_한식음식점_2022,총매출건수_호프-간이주점_2022,총매출금액_네일숍_2022,총매출금액_미용실_2022,총매출금액_분식전문점_2022,총매출금액_애완동물_2022,총매출금액_양식음식점_2022,총매출금액_일식음식점_2022,총매출금액_제과점_2022,총매출금액_중식음식점_2022,총매출금액_치킨전문점_2022,총매출금액_커피-음료_2022,총매출금액_패스트푸드점_2022,총매출금액_편의점_2022,총매출금액_한식음식점_2022,총매출금액_호프-간이주점_2022
11070540.0,2573570.0,18750.0,2472.0,2623.0,1624.0,121.0,264.0,0.0,0.0,414.0,923.0,0.0,0.0,0.0,4468.0,248.0,104.0,4529.0,736.0,47239.0,1965.0,134.0,0.0,7716365.0,9955792.0,0.0,0.0,0.0,34615495.0,3737746.0,2770649.0,33533078.0,12592661.0,303166577.0,47148344.0,10090016.0,0.0,915.0,1132.0,0.0,0.0,0.0,6468.0,402.0,194.0,4863.0,644.0,73856.0,4095.0,61.0,0.0,16742996.0,12061927.0,0.0,0.0,0.0,57292978.0,7985489.0,10272025.0,41840604.0,12133194.0,593575260.0,130393113.0,10189216.0,0.0,6917.0,3937.0,0.0,0.0,0.0,23832.0,2919.0,574.0,13842.0,3841.0,231792.0,23752.0,1653.0,0.0,188068022.0,48696298.0,0.0,0.0,0.0,228994052.0,45376368.0,17223345.0,117033099.0,77236253.0,1803944585.0,852082223.0,158844312.0
11070550.0,2233073.0,15170.0,1864.0,2772.0,1080.0,105.0,184.0,4.0,0.0,333.0,1945.0,0.0,51.0,0.0,0.0,502.0,271.0,0.0,39.0,9132.0,3474.0,7.0,0.0,6250740.0,15740912.0,0.0,233997.0,0.0,0.0,6573464.0,5101475.0,0.0,871001.0,64150670.0,121887944.0,209948.0,0.0,772.0,3341.0,0.0,87.0,0.0,0.0,1640.0,354.0,0.0,39.0,14876.0,6705.0,70.0,0.0,17041283.0,27535593.0,0.0,488987.0,0.0,0.0,16931086.0,6125255.0,0.0,1016708.0,117165478.0,198905581.0,1165208.0,14.0,3412.0,12520.0,0.0,410.0,0.0,0.0,9930.0,1866.0,0.0,148.0,47217.0,41742.0,161.0,812250.0,85456155.0,130962869.0,0.0,3676884.0,0.0,0.0,106909652.0,37310122.0,0.0,3595390.0,377202088.0,1552810795.0,2991752.0
11070570.0,2655671.0,22366.0,3128.0,3426.0,1410.0,173.0,268.0,1.0,61.0,1993.0,2452.0,5430.0,0.0,15.0,19823.0,0.0,1613.0,25033.0,1277.0,151192.0,12515.0,841.0,3836389.0,79996044.0,24791523.0,71321012.0,0.0,1819136.0,171294468.0,0.0,22003899.0,119029596.0,11155095.0,939855455.0,324760388.0,46539070.0,142.0,3289.0,4195.0,8759.0,0.0,60.0,27313.0,0.0,3419.0,27880.0,1194.0,189166.0,22740.0,908.0,3913427.0,125956012.0,45094830.0,132389497.0,0.0,13062402.0,250650774.0,0.0,39960297.0,140028777.0,13499766.0,1446270022.0,625580080.0,47602637.0,346.0,11808.0,21653.0,49904.0,0.0,167.0,114997.0,0.0,15559.0,87228.0,4734.0,641732.0,128827.0,3439.0,14630732.0,441005218.0,273461794.0,843705006.0,0.0,26700863.0,1126079852.0,0.0,201231546.0,459870645.0,54754421.0,5022838548.0,3995544182.0,218802705.0
11070590.0,2969913.0,24775.0,3574.0,3649.0,2499.0,303.0,440.0,0.0,0.0,310.0,488.0,897.0,404.0,0.0,280.0,2849.0,256.0,16436.0,17934.0,21534.0,3208.0,220.0,0.0,5254327.0,6132722.0,16507041.0,5510550.0,0.0,1550133.0,57680931.0,5648719.0,100719095.0,434763462.0,129301577.0,71556767.0,10043956.0,0.0,593.0,446.0,1090.0,584.0,0.0,232.0,2280.0,510.0,13840.0,22133.0,26997.0,4597.0,335.0,0.0,13642147.0,4622132.0,26973036.0,11193856.0,0.0,1582257.0,43705544.0,10939469.0,89452294.0,568837439.0,205852429.0,114481092.0,14283350.0,0.0,3176.0,2602.0,7441.0,1940.0,0.0,1373.0,13286.0,2926.0,46641.0,104607.0,84402.0,29511.0,3098.0,0.0,101907896.0,44572187.0,222239768.0,33783795.0,0.0,9783829.0,242158520.0,67221421.0,303667645.0,2823626901.0,600057054.0,709270959.0,129554179.0
11070600.0,2575432.0,19882.0,4048.0,4117.0,5328.0,631.0,1376.0,0.0,40.0,4150.0,17926.0,7728.0,259.0,15676.0,12033.0,320.0,2955.0,39826.0,8210.0,216327.0,71039.0,8576.0,4779516.0,154970745.0,177424613.0,131366371.0,4707354.0,545779503.0,99894367.0,7535036.0,35685568.0,221840924.0,74571622.0,1384762829.0,2503187713.0,382588844.0,39.0,5274.0,15187.0,11866.0,115.0,14457.0,16384.0,563.0,3103.0,38696.0,7829.0,243903.0,83489.0,6679.0,3709295.0,197861529.0,154871130.0,172983441.0,1677865.0,595500106.0,147631437.0,10689798.0,46946855.0,213985307.0,77286030.0,1791376683.0,3053870296.0,303150615.0,314.0,16353.0,56180.0,52864.0,722.0,56134.0,54166.0,4811.0,12526.0,120688.0,28515.0,772069.0,364661.0,25871.0,25271517.0,638313373.0,676381634.0,849074104.0,12100721.0,2676399638.0,511839305.0,100188694.0,203828197.0,691306185.0,299264669.0,5760463997.0,13098720855.0,1131859100.0
11070610.0,2518956.0,20232.0,2925.0,3217.0,1955.0,231.0,422.0,0.0,86.0,1684.0,1467.0,0.0,0.0,39.0,0.0,0.0,701.0,459.0,455.0,31159.0,2608.0,65.0,6701095.0,51032530.0,12897262.0,0.0,0.0,4479357.0,0.0,0.0,10099746.0,2653029.0,3899965.0,199046239.0,61899082.0,1964540.0,96.0,1793.0,2073.0,0.0,0.0,121.0,0.0,0.0,601.0,723.0,425.0,31187.0,3503.0,61.0,11227478.0,51414001.0,19923321.0,0.0,0.0,13841011.0,0.0,0.0,6775676.0,4040280.0,4035548.0,232125602.0,84647616.0,1100843.0,445.0,8969.0,8834.0,0.0,0.0,342.0,0.0,0.0,3618.0,4478.0,1689.0,116809.0,25141.0,670.0,37190518.0,281363662.0,119233227.0,0.0,0.0,38198774.0,0.0,0.0,71944793.0,31786675.0,15000000.0,863072084.0,698572522.0,19261795.0
11070620.0,2253552.0,25562.0,3772.0,3694.0,1532.0,181.0,236.0,2.0,6.0,2296.0,4175.0,1026.0,0.0,793.0,8604.0,537.0,992.0,5256.0,365.0,61284.0,29089.0,1175.0,266898.0,79948040.0,35985976.0,36011638.0,0.0,31362577.0,75325365.0,7738405.0,9086866.0,27740637.0,8766731.0,367589876.0,796213337.0,43064778.0,0.0,2622.0,6173.0,2425.0,0.0,655.0,12359.0,708.0,1357.0,5369.0,733.0,62668.0,40207.0,1790.0,0.0,86423325.0,61063101.0,81474060.0,0.0,27242860.0,124649134.0,12833241.0,14282041.0,29990847.0,17364995.0,441049619.0,1132800362.0,63669425.0,17.0,13485.0,27561.0,11989.0,0.0,2758.0,57485.0,5352.0,5881.0,20262.0,4700.0,228688.0,235477.0,10533.0,733968.0,462629967.0,298639801.0,401155166.0,0.0,121275950.0,605465114.0,85867236.0,75816091.0,121578685.0,136226202.0,1635235578.0,6517867387.0,427379754.0
11070640.0,3120718.0,35402.0,4995.0,4950.0,2604.0,285.0,604.0,0.0,24.0,2209.0,5814.0,0.0,934.0,502.0,13160.0,1108.0,739.0,25922.0,2701.0,78245.0,19834.0,195.0,475499.0,70320637.0,52170218.0,0.0,52246993.0,26231041.0,110062284.0,16751355.0,15923995.0,168427292.0,26408215.0,476333346.0,627246254.0,8076002.0,138.0,3657.0,9121.0,0.0,854.0,611.0,20793.0,916.0,1288.0,30667.0,4519.0,94620.0,35073.0,203.0,10185586.0,122066503.0,83231159.0,0.0,63219544.0,30691991.0,203364658.0,17492241.0,22180468.0,192626033.0,43678616.0,692035418.0,1201188522.0,8713288.0,304.0,14976.0,39225.0,0.0,3710.0,1954.0,84099.0,5429.0,7256.0,109845.0,15841.0,325842.0,198947.0,1339.0,20340618.0,553908082.0,401198241.0,0.0,208140726.0,97231661.0,851318148.0,99647871.0,133382809.0,723192553.0,169587448.0,2402165724.0,6878063875.0,54667576.0
11070650.0,2533867.0,19446.0,2728.0,3123.0,2062.0,299.0,504.0,0.0,7.0,815.0,2187.0,0.0,0.0,0.0,325.0,2651.0,43.0,4407.0,0.0,30332.0,15809.0,674.0,431821.0,27179735.0,21158270.0,0.0,0.0,0.0,1807259.0,47125211.0,684846.0,17440047.0,0.0,191042123.0,428185110.0,23650898.0,4.0,1338.0,3042.0,0.0,0.0,0.0,312.0,6248.0,61.0,5257.0,0.0,36707.0,23688.0,758.0,75099.0,59528661.0,28843121.0,0.0,0.0,0.0,2458486.0,120192958.0,986352.0,20708049.0,0.0,271270781.0,696264222.0,29671819.0,11.0,8253.0,14765.0,0.0,0.0,0.0,1297.0,45474.0,517.0,16679.0,0.0,115729.0,145529.0,3970.0,506920.0,272418914.0,163129792.0,0.0,0.0,0.0,9273887.0,939597498.0,10858479.0,74045285.0,0.0,853565927.0,4527634183.0,170958518.0
11070680.0,2231082.0,17107.0,2336.0,2149.0,1076.0,96.0,157.0,3.0,0.0,1410.0,2516.0,48.0,0.0,0.0,7679.0,375.0,451.0,2934.0,4836.0,36476.0,5521.0,125.0,0.0,33057048.0,21577241.0,1369373.0,0.0,0.0,68361318.0,7338649.0,6938977.0,18785078.0,20541314.0,248415971.0,197466228.0,5035569.0,0.0,1342.0,2869.0,167.0,0.0,0.0,12007.0,404.0,508.0,4230.0,4801.0,52059.0,11325.0,272.0,0.0,36808823.0,29059861.0,5248944.0,0.0,0.0,132828744.0,7818884.0,8060220.0,25389177.0,31564347.0,412013708.0,382203077.0,10276791.0,0.0,9123.0,16731.0,757.0,0.0,0.0,57491.0,3627.0,4894.0,13844.0,16292.0,167912.0,77874.0,3073.0,0.0,273322766.0,189132073.0,24741380.0,0.0,0.0,662417044.0,73418983.0,86936957.0,91646730.0,82593078.0,1326111438.0,2820245629.0,184371005.0
11070690.0,2780491.0,39688.0,4931.0,5130.0,4245.0,751.0,928.0,0.0,213.0,2894.0,1587.0,0.0,0.0,1824.0,1439.0,872.0,1820.0,24983.0,1770.0,25622.0,17421.0,1564.0,8987233.0,98019824.0,20258736.0,0.0,0.0,37350844.0,12894334.0,18020352.0,31253823.0,149470601.0,12434710.0,143536344.0,546224053.0,66277680.0,132.0,3381.0,2525.0,12.0,0.0,1757.0,2279.0,1714.0,1768.0,23089.0,2528.0,27245.0,28700.0,1275.0,5274874.0,126339891.0,31676320.0,325081.0,0.0,43047186.0,25300896.0,33089618.0,31698877.0,135667714.0,20651447.0,178848787.0,952628789.0,53805907.0,496.0,15043.0,17666.0,76.0,0.0,10236.0,13404.0,9414.0,10597.0,93554.0,10576.0,114068.0,193698.0,6178.0,23738136.0,554390679.0,248729410.0,2700878.0,0.0,276291336.0,159825466.0,194598244.0,217361506.0,579324985.0,101605615.0,785422949.0,6963863170.0,240219879.0
11070700.0,3060535.0,21208.0,2583.0,2946.0,3776.0,503.0,948.0,0.0,12.0,1451.0,5963.0,0.0,0.0,3365.0,9613.0,575.0,850.0,8098.0,1323.0,25814.0,5851.0,351.0,497725.0,53162261.0,48097443.0,0.0,0.0,55359941.0,48073839.0,9364772.0,20182431.0,50653510.0,15721124.0,140592100.0,183886070.0,11275169.0,137.0,2344.0,8395.0,0.0,0.0,3844.0,11095.0,1016.0,1079.0,10333.0,1064.0,37278.0,10514.0,390.0,7025499.0,92871308.0,83168929.0,0.0,0.0,77739926.0,76196271.0,17480673.0,24463985.0,62102045.0,14916754.0,248172103.0,356066569.0,10068037.0,569.0,8296.0,45678.0,0.0,0.0,22241.0,83102.0,7600.0,6648.0,35854.0,8608.0,128431.0,72468.0,1672.0,36207224.0,365067559.0,452314864.0,0.0,0.0,548931311.0,676864560.0,141244900.0,172820979.0,239344845.0,127492811.0,888440245.0,2361064625.0,54531426.0
11070710.0,2336892.0,34313.0,5321.0,5289.0,1764.0,239.0,402.0,13.0,275.0,2669.0,6524.0,1030.0,212.0,832.0,10764.0,1619.0,1089.0,14136.0,3815.0,136734.0,44556.0,1938.0,18916916.0,69961357.0,61554037.0,18233194.0,2232535.0,28739556.0,73594542.0,45608172.0,16135459.0,63161758.0,36033437.0,920393090.0,1038618235.0,84500899.0,55.0,3773.0,9205.0,1295.0,284.0,1066.0,12686.0,3377.0,1508.0,14809.0,4134.0,168730.0,80859.0,2841.0,2199641.0,116608883.0,100583051.0,23638007.0,6024298.0,35896896.0,99638126.0,93114153.0,24886829.0,67715796.0,37918587.0,1294204749.0,1874227974.0,117872720.0,1100.0,19733.0,51647.0,9027.0,1276.0,4507.0,59324.0,15949.0,8393.0,49698.0,15104.0,540769.0,469880.0,12640.0,67364017.0,587021042.0,630438971.0,180111548.0,20553493.0,160839565.0,515683816.0,353869787.0,157295568.0,237809971.0,160896386.0,4238584467.0,11661201727.0,531891913.0
11070720.0,2354962.0,25508.0,3810.0,3613.0,3459.0,341.0,614.0,0.0,361.0,2093.0,12595.0,14.0,400.0,279.0,0.0,1957.0,1461.0,30304.0,1355.0,96180.0,32809.0,4809.0,17757778.0,62394909.0,180300403.0,226501.0,7867627.0,16523900.0,0.0,31828691.0,20933885.0,196380478.0,22403751.0,551987033.0,1023636593.0,188835593.0,456.0,2540.0,9545.0,7.0,252.0,324.0,0.0,2851.0,1245.0,20659.0,1455.0,93148.0,36793.0,2993.0,26656269.0,83349621.0,114291797.0,157865.0,3948106.0,24263325.0,0.0,54625864.0,21117500.0,141466404.0,28806758.0,641442188.0,1159188395.0,123292342.0,1210.0,12840.0,47637.0,220.0,1316.0,1229.0,0.0,15385.0,7321.0,86666.0,8206.0,355096.0,211524.0,13978.0,68421632.0,442427502.0,559575551.0,4028979.0,23352104.0,104572252.0,0.0,302783308.0,144280115.0,575139513.0,167390418.0,2376455920.0,6454915018.0,583492859.0
11070730.0,2443681.0,30392.0,4214.0,4110.0,3417.0,378.0,624.0,9.0,306.0,968.0,5076.0,0.0,0.0,22.0,7003.0,2991.0,2104.0,17891.0,4955.0,152825.0,26676.0,758.0,8222215.0,19256476.0,44048503.0,0.0,0.0,2421227.0,53703818.0,33683010.0,46500888.0,103764843.0,41629333.0,911655765.0,714335935.0,25983069.0,304.0,1733.0,7030.0,0.0,0.0,62.0,10151.0,3558.0,2801.0,19083.0,6207.0,178977.0,44489.0,1818.0,9661552.0,44103044.0,70481122.0,0.0,0.0,11375282.0,100987596.0,51571789.0,64314273.0,122531436.0,52519262.0,1370133665.0,1386929917.0,57792764.0,987.0,11652.0,32453.0,0.0,0.0,278.0,52297.0,20313.0,11152.0,68904.0,23720.0,663001.0,306017.0,11188.0,33491256.0,336149608.0,414650253.0,0.0,0.0,35982123.0,538100567.0,340509485.0,267307637.0,461138827.0,234589351.0,5026987339.0,9428400972.0,444656778.0
11080580.0,3583117.0,15288.0,2082.0,1981.0,2329.0,677.0,705.0,0.0,8.0,713.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6949.0,380.0,150.0,423266.0,56813867.0,1615233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38853664.0,6524598.0,3246900.0,8.0,833.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6019.0,741.0,234.0,253959.0,58164109.0,1565135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39341063.0,10856607.0,5118650.0,93.0,3357.0,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38405.0,7531.0,1285.0,3237983.0,206533397.0,13805069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194146259.0,189809248.0,32395215.0
11080590.0,4297592.0,24591.0,3025.0,3040.0,11726.0,1806.0,2813.0,0.0,0.0,1428.0,1116.0,0.0,0.0,0.0,0.0,0.0,154.0,12341.0,36.0,10807.0,1145.0,0.0,0.0,35822467.0,9292506.0,0.0,0.0,0.0,0.0,0.0,3354305.0,36857872.0,607881.0,68321122.0,11280486.0,0.0,0.0,1763.0,1338.0,0.0,0.0,0.0,0.0,0.0,173.0,36551.0,114.0,10437.0,2480.0,0.0,0.0,44050713.0,12483134.0,0.0,0.0,0.0,0.0,0.0,2539706.0,115355295.0,1004175.0,79178755.0,41792650.0,0.0,0.0,17837.0,11739.0,0.0,0.0,0.0,0.0,0.0,1444.0,85564.0,812.0,53257.0,15908.0,0.0,0.0,479600112.0,135912770.0,0.0,0.0,0.0,0.0,0.0,28006648.0,306525346.0,13472275.0,401812420.0,318732302.0,0.0
11080600.0,2896471.0,14908.0,5070.0,2002.0,4686.0,655.0,1203.0,0.0,0.0,5817.0,14910.0,0.0,15328.0,4107.0,20890.0,9149.0,4352.0,193031.0,49943.0,368316.0,135579.0,15484.0,0.0,196251609.0,130851735.0,0.0,376881913.0,71336295.0,195068126.0,207138124.0,129529401.0,1104008856.0,393516249.0,1917568644.0,2430359641.0,566416999.0,14.0,4281.0,6678.0,0.0,4714.0,1325.0,12680.0,4082.0,2407.0,89736.0,17275.0,185810.0,60966.0,3258.0,550482.0,149359943.0,60326087.0,0.0,129092514.0,25340515.0,120365279.0,129982656.0,63771297.0,591223660.0,143846900.0,1178228386.0,1138441576.0,139603118.0,137.0,17494.0,35819.0,0.0,28618.0,7684.0,70289.0,24876.0,13844.0,444491.0,105269.0,881772.0,355271.0,25984.0,3762763.0,603166659.0,340386149.0,0.0,753128495.0,139673036.0,772423441.0,715120973.0,388833342.0,2914362209.0,889621394.0,5276993057.0,6864263910.0,1014853816.0
11080610.0,3162623.0,15749.0,2707.0,2624.0,6952.0,667.0,2047.0,0.0,0.0,707.0,292.0,0.0,0.0,451.0,7054.0,256.0,907.0,8510.0,0.0,57538.0,10914.0,1619.0,0.0,21169581.0,4055797.0,0.0,0.0,11444033.0,51398800.0,3796687.0,11443408.0,60390194.0,0.0,363880659.0,263996437.0,45732710.0,63.0,854.0,221.0,0.0,0.0,351.0,8239.0,538.0,554.0,7751.0,0.0,54611.0,13920.0,1774.0,6931507.0,19613333.0,3609151.0,0.0,0.0,11822282.0,65415348.0,10310072.0,7967654.0,60548950.0,0.0,391151924.0,344902601.0,54406643.0,126.0,6377.0,1424.0,0.0,0.0,2676.0,34243.0,3014.0,3169.0,27081.0,0.0,195209.0,77571.0,7804.0,8191781.0,185685789.0,23822596.0,0.0,0.0,90316241.0,321795328.0,47423643.0,53287941.0,215417971.0,0.0,1427153678.0,2221128251.0,292917876.0
11080620.0,3341356.0,18647.0,2318.0,2650.0,1152.0,149.0,206.0,0.0,0.0,298.0,525.0,0.0,0.0,0.0,3391.0,0.0,4244.0,4278.0,85.0,63505.0,6244.0,0.0,0.0,8072273.0,4641652.0,0.0,0.0,0.0,24936251.0,0.0,118938507.0,19087759.0,1534720.0,413031285.0,110573527.0,0.0,0.0,692.0,639.0,0.0,0.0,0.0,2265.0,0.0,4466.0,3321.0,0.0,40829.0,6728.0,0.0,0.0,24462846.0,5932297.0,0.0,0.0,0.0,18670456.0,0.0,120300787.0,19643399.0,0.0,291159670.0,166803787.0,0.0,0.0,5218.0,3748.0,0.0,0.0,0.0,12695.0,0.0,23097.0,13189.0,396.0,200970.0,47380.0,0.0,0.0,168645867.0,35186184.0,0.0,0.0,0.0,115246740.0,0.0,600754054.0,70118631.0,7731595.0,1472547214.0,1233946901.0,0.0
11080630.0,2934717.0,23495.0,3249.0,3158.0,1757.0,286.0,418.0,0.0,40.0,589.0,1148.0,331.0,0.0,194.0,2312.0,0.0,535.0,3612.0,11611.0,23415.0,6217.0,914.0,6346125.0,13479994.0,9106676.0,4243546.0,0.0,5507508.0,18196069.0,0.0,7570315.0,21355271.0,74734906.0,141080930.0,157981063.0,39206900.0,93.0,756.0,1308.0,262.0,0.0,321.0,2738.0,0.0,286.0,3650.0,10282.0,28720.0,7144.0,1041.0,5993830.0,20601641.0,12095903.0,5351417.0,0.0,10208778.0,25835588.0,0.0,4461152.0,27439038.0,71575951.0,204724126.0,219624544.0,29749555.0,401.0,5401.0,5883.0,1982.0,0.0,2998.0,14869.0,0.0,3300.0,17602.0,50581.0,123504.0,51203.0,5506.0,32260359.0,170218841.0,57075533.0,35121047.0,0.0,116014130.0,137606261.0,0.0,65746282.0,204810998.0,395425174.0,875574247.0,1545149498.0,181103236.0
11080640.0,2482564.0,15532.0,3171.0,1909.0,2441.0,383.0,695.0,0.0,0.0,930.0,2150.0,0.0,0.0,153.0,3941.0,293.0,546.0,17933.0,247.0,69115.0,9116.0,427.0,0.0,20563503.0,14785258.0,0.0,0.0,2408785.0,28839831.0,5288785.0,15759031.0,69670526.0,4800153.0,487121246.0,301704907.0,15792390.0,0.0,1076.0,1305.0,0.0,0.0,121.0,3209.0,277.0,293.0,6161.0,191.0,42656.0,5941.0,456.0,0.0,31309283.0,9191290.0,0.0,0.0,1864720.0,27821909.0,5586624.0,10196423.0,30364188.0,3140481.0,340708213.0,209733939.0,16918005.0,51.0,6098.0,7720.0,0.0,0.0,677.0,17833.0,2548.0,2584.0,37053.0,872.0,224851.0,50948.0,2095.0,2021786.0,178562743.0,65233771.0,0.0,0.0,11117957.0,170821758.0,46579170.0,65322713.0,167223184.0,17890531.0,1695094360.0,1772367283.0,68132483.0
11080650.0,3038165.0,25601.0,3267.0,3292.0,2401.0,203.0,363.0,0.0,0.0,1412.0,4659.0,325.0,497.0,0.0,3381.0,139.0,1939.0,12106.0,1515.0,48933.0,15130.0,345.0,0.0,35819531.0,44985068.0,7481339.0,11950442.0,0.0,28473999.0,2065142.0,32611734.0,49940927.0,14631151.0,309260547.0,232519860.0,12819571.0,0.0,1192.0,5040.0,418.0,364.0,0.0,4603.0,150.0,1940.0,4251.0,1061.0,50266.0,14238.0,398.0,0.0,31138279.0,49489957.0,8477307.0,8774558.0,0.0,44762742.0,3058759.0,34356010.0,22069046.0,11514818.0,348183843.0,316204683.0,11848982.0,0.0,7485.0,27208.0,3011.0,2058.0,0.0,27545.0,1157.0,12940.0,28484.0,6479.0,231059.0,117563.0,2336.0,0.0,210384349.0,284653073.0,77981959.0,51846519.0,0.0,267791898.0,27442204.0,246169133.0,149026391.0,96886366.0,1774304065.0,2819110867.0,98532705.0
11080660.0,4462339.0,36397.0,3486.0,4714.0,6329.0,2211.0,1546.0,1.0,19.0,432.0,3564.0,0.0,0.0,0.0,477.0,448.0,1267.0,2447.0,0.0,3931.0,4090.0,70.0,117820.0,14400185.0,32619512.0,0.0,0.0,0.0,3887538.0,7431647.0,37064667.0,16092182.0,0.0,20249569.0,110496758.0,4372229.0,89.0,864.0,5010.0,0.0,0.0,0.0,1737.0,804.0,1473.0,3394.0,0.0,4792.0,6558.0,49.0,6220024.0,38099815.0,48848143.0,0.0,0.0,0.0,16249570.0,13794963.0,35848359.0,23721569.0,0.0,35272473.0,195555972.0,2183553.0,178.0,4518.0,22365.0,0.0,0.0,0.0,10594.0,6674.0,9678.0,14242.0,0.0,27652.0,34504.0,682.0,12729670.0,161904833.0,219366492.0,0.0,0.0,0.0,96506313.0,138335183.0,247261772.0,98976652.0,0.0,187488182.0,889621348.0,67097870.0
11080680.0,3736133.0,17041.0,2126.0,2532.0,722.0,80.0,138.0,0.0,51.0,1046.0,1008.0,78.0,190.0,0.0,4700.0,357.0,60.0,14445.0,6140.0,36973.0,5472.0,0.0,7572688.0,25506483.0,12468290.0,2342206.0,2437595.0,0.0,38318998.0,5144953.0,1181592.0,106648715.0,58854326.0,214158398.0,145092330.0,0.0,62.0,2135.0,1100.0,81.0,115.0,0.0,6722.0,968.0,80.0,16229.0,4609.0,35147.0,12184.0,0.0,2997232.0,81452981.0,9927096.0,2782416.0,1256160.0,0.0,56095606.0,13956452.0,1505959.0,131030043.0,44917616.0,234500186.0,315924462.0,0.0,301.0,11812.0,7473.0,820.0,553.0,0.0,39062.0,7144.0,756.0,67416.0,26661.0,153643.0,88331.0,46.0,34060053.0,436507762.0,97576236.0,24669060.0,7152828.0,0.0,369667429.0,116567360.0,16826588.0,637087085.0,289490705.0,1049630937.0,2356420348.0,2308250.0
11080710.0,3294213.0,26920.0,3043.0,3598.0,2594.0,204.0,338.0,0.0,0.0,1078.0,521.0,0.0,0.0,0.0,7170.0,2311.0,895.0,12932.0,640.0,17629.0,2336.0,0.0,0.0,34194879.0,3610855.0,0.0,0.0,0.0,56751681.0,40290498.0,10299020.0,70846873.0,3121086.0,102766809.0,61254200.0,0.0,0.0,2306.0,608.0,0.0,0.0,0.0,11926.0,4517.0,972.0,18623.0,867.0,25945.0,5777.0,0.0,0.0,71366707.0,4478727.0,0.0,0.0,0.0,115249657.0,98209785.0,16055574.0,126652105.0,6209719.0,183786609.0,198915777.0,0.0,0.0,12649.0,6726.0,0.0,0.0,0.0,65645.0,25695.0,6198.0,68339.0,3464.0,89203.0,40092.0,0.0,0.0,384020745.0,56090574.0,0.0,0.0,0.0,670004661.0,532518561.0,139020947.0,431883129.0,24393908.0,594369623.0,1372981795.0,0.0
