ADM_CD,total_all_2024,solo_all_2024,total_20_2024,solo_20_2024,total_25_2024,solo_25_2024,total_30_2024,solo_30_2024,total_35_2024,solo_35_2024,solo_20s_2024,solo_30s_2024,solo_all_ratio,solo_20s_ratio,solo_30s_ratio
11050540,20761.0,7117.0,3266.0,1697.0,3039.0,1559.0,2415.0,976.0,1692.0,624.0,1628.0,800.0,34.28062232069746,22.874806800618238,11.240691302515105
11160520,20522.0,5678.0,1493.0,579.0,2551.0,1075.0,2667.0,1103.0,2213.0,834.0,827.0,968.5,27.667868628788618,14.564987671715393,17.057062345896444
11050550,13892.0,3501.0,1022.0,294.0,1539.0,472.0,1704.0,534.0,1290.0,369.0,383.0,451.5,25.201554851713215,10.939731505284204,12.89631533847472
11110730,18289.0,2093.0,1395.0,80.0,1342.0,83.0,1763.0,173.0,1777.0,154.0,81.5,163.5,11.444037399529773,3.89393215480172,7.811753463927378
11050560,19217.0,4156.0,1595.0,402.0,1991.0,556.0,2235.0,662.0,1662.0,450.0,479.0,556.0,21.626684706249673,11.525505293551491,13.378248315688163
11110610,19495.0,1422.0,1902.0,79.0,1091.0,48.0,640.0,51.0,1154.0,81.0,63.5,66.0,7.294177994357527,4.465541490857946,4.641350210970464
11050570,15026.0,3837.0,1204.0,264.0,1489.0,366.0,1586.0,483.0,1289.0,350.0,315.0,416.5,25.535738054039665,8.209538702111024,10.854834506124575
11050580,26343.0,4244.0,2147.0,253.0,2249.0,291.0,2589.0,457.0,2280.0,371.0,272.0,414.0,16.110541699882322,6.4090480678605095,9.754948162111216
11050590,10386.0,3534.0,742.0,367.0,1496.0,778.0,1641.0,751.0,1121.0,465.0,572.5,608.0,34.0265742345465,16.199773627617432,17.20430107526882
11050600,21071.0,6926.0,1750.0,752.0,2708.0,1237.0,2711.0,1252.0,2021.0,880.0,994.5,1066.0,32.869821081106736,14.35893733756858,15.391279237655212
11050620,24225.0,3452.0,1950.0,349.0,2333.0,459.0,2477.0,556.0,2195.0,440.0,404.0,498.0,14.249742002063984,11.703360370799537,14.426419466975664
11240710,26068.0,7553.0,1957.0,707.0,3049.0,1195.0,3477.0,1598.0,2796.0,1161.0,951.0,1379.5,28.974221267454347,12.591023434396927,18.2642658546273
11050630,26565.0,1513.0,2229.0,81.0,1884.0,75.0,1888.0,122.0,2499.0,145.0,78.0,133.5,5.695463956333521,5.155320555188368,8.823529411764707
11050640,20181.0,5140.0,1708.0,606.0,2255.0,838.0,2335.0,795.0,1904.0,589.0,722.0,692.0,25.469501015806944,14.04669260700389,13.463035019455253
11050650,22457.0,3538.0,1745.0,264.0,2000.0,324.0,2426.0,534.0,2311.0,471.0,294.0,502.5,15.754553146012379,8.309779536461278,14.202939513849632
11240750,22640.0,1275.0,1430.0,75.0,1836.0,97.0,2582.0,135.0,2930.0,135.0,86.0,135.0,5.631625441696113,6.745098039215685,10.588235294117647
11050670,25677.0,6300.0,1934.0,540.0,2705.0,823.0,2466.0,683.0,1956.0,493.0,681.5,588.0,24.535576586049775,10.817460317460318,9.333333333333334
11240770,14143.0,932.0,1033.0,51.0,1162.0,65.0,1297.0,94.0,1104.0,67.0,58.0,80.5,6.589832425935091,6.223175965665236,8.63733905579399
11060710,12336.0,5703.0,3352.0,2257.0,2257.0,1489.0,1192.0,545.0,834.0,342.0,1873.0,443.5,46.230544747081716,32.842363668244786,7.77660880238471
11060730,21632.0,5110.0,2558.0,1383.0,2468.0,1302.0,1835.0,428.0,1825.0,383.0,1342.5,405.5,23.62241124260355,26.272015655577302,7.935420743639922
11060800,20136.0,3879.0,1353.0,173.0,1651.0,215.0,1557.0,253.0,1428.0,198.0,194.0,225.5,19.264004767580452,5.0012889920082495,5.813353957205465
11060810,27455.0,8710.0,2326.0,1135.0,2947.0,1519.0,2816.0,1088.0,2285.0,807.0,1327.0,947.5,31.724640320524493,15.2353616532721,10.878300803673937
11060820,24080.0,6496.0,2489.0,1090.0,2694.0,1179.0,2228.0,537.0,1780.0,398.0,1134.5,467.5,26.976744186046513,17.464593596059114,7.19673645320197
11060830,24998.0,5388.0,2748.0,922.0,2254.0,818.0,2103.0,365.0,2020.0,319.0,870.0,342.0,21.553724297943834,16.14699331848552,6.347438752783964
11060840,17749.0,1968.0,1690.0,151.0,1431.0,140.0,1405.0,121.0,1541.0,116.0,145.5,118.5,11.087948616823482,7.393292682926829,6.021341463414634
11060860,23675.0,3404.0,1754.0,159.0,1871.0,193.0,2139.0,332.0,2207.0,300.0,176.0,316.0,14.378035902851108,5.170387779083431,9.283196239717979
11240780,7985.0,557.0,575.0,42.0,469.0,39.0,564.0,79.0,557.0,64.0,40.5,71.5,6.975579211020663,7.271095152603231,12.836624775583482
11060870,31842.0,5492.0,2036.0,432.0,2699.0,647.0,3221.0,647.0,3264.0,585.0,539.5,616.0,17.24766032284404,9.823379461034232,11.216314639475602
11060880,27935.0,3749.0,1759.0,158.0,1897.0,188.0,2452.0,366.0,2779.0,369.0,173.0,367.5,13.420440307857525,4.614563883702321,9.80261403040811
11070520,23131.0,4520.0,1797.0,183.0,1892.0,222.0,2072.0,402.0,2031.0,355.0,202.5,378.5,19.540875880852536,4.480088495575221,8.373893805309734
11070540,18356.0,3103.0,1455.0,191.0,1706.0,251.0,1709.0,329.0,1750.0,323.0,221.0,326.0,16.904554369143604,7.122139864647116,10.505961972284886
11240790,25624.0,1451.0,1358.0,53.0,1367.0,63.0,1974.0,176.0,3185.0,243.0,58.0,209.5,5.662660006244146,3.997243280496209,14.438318401102688
11070550,9773.0,1905.0,754.0,107.0,826.0,123.0,900.0,175.0,814.0,148.0,115.0,161.5,19.49247927964801,6.036745406824147,8.47769028871391
11070570,20794.0,4113.0,1502.0,224.0,1867.0,322.0,1987.0,430.0,1704.0,324.0,273.0,377.0,19.779744156968356,6.637490882567469,9.166058837831267
11070600,16214.0,5390.0,1224.0,492.0,1799.0,776.0,1966.0,854.0,1500.0,602.0,634.0,728.0,33.242876526458616,11.762523191094619,13.506493506493506
11070620,24783.0,6748.0,1854.0,332.0,2091.0,418.0,2159.0,584.0,1924.0,485.0,375.0,534.5,27.228342008634954,5.557202133965619,7.920865441612329
11070640,27967.0,3652.0,2219.0,307.0,2435.0,375.0,2737.0,442.0,2595.0,377.0,341.0,409.5,13.058247219937783,9.33734939759036,11.21303395399781
11070650,16626.0,3396.0,1255.0,277.0,1469.0,345.0,1654.0,381.0,1508.0,321.0,311.0,351.0,20.425839047275353,9.157832744405182,10.335689045936396
11110560,37448.0,5479.0,5486.0,1536.0,3362.0,902.0,3105.0,360.0,3360.0,340.0,1219.0,350.0,14.630954924161504,22.248585508304437,6.388027012228509
11070680,15386.0,3144.0,1211.0,141.0,1231.0,157.0,1320.0,215.0,1209.0,175.0,149.0,195.0,20.434160925516704,4.739185750636132,6.202290076335878
11070700,20364.0,2715.0,1418.0,78.0,1474.0,87.0,1941.0,201.0,2010.0,191.0,82.5,196.0,13.332351208014142,3.0386740331491713,7.219152854511971
11070710,30992.0,7090.0,2470.0,464.0,2905.0,628.0,3114.0,788.0,2674.0,619.0,546.0,703.5,22.876871450696953,7.70098730606488,9.922425952045135
11070720,24122.0,5166.0,2053.0,353.0,2149.0,403.0,2331.0,580.0,1893.0,411.0,378.0,495.5,21.416134648868255,7.317073170731707,9.591560201316298
11070730,29126.0,5887.0,2227.0,349.0,2393.0,443.0,2494.0,466.0,2298.0,385.0,396.0,425.5,20.212181555998075,6.726685918124682,7.227790045863768
11080580,13779.0,1717.0,1159.0,118.0,1217.0,139.0,1152.0,141.0,1115.0,123.0,128.5,132.0,12.460991363669352,7.483983692486895,7.68782760629004
11080590,17618.0,1262.0,1292.0,46.0,1293.0,52.0,1383.0,91.0,1719.0,104.0,49.0,97.5,7.163128618458395,3.882725832012678,7.725832012678288
11080600,17200.0,8015.0,4448.0,3231.0,3064.0,2201.0,1539.0,650.0,943.0,382.0,2716.0,516.0,46.598837209302324,33.88646288209607,6.43792888334373
11080610,12531.0,3078.0,1092.0,405.0,1369.0,533.0,1294.0,321.0,1057.0,238.0,469.0,279.5,24.563083552789085,15.237166991552956,9.080571799870045
11080680,14151.0,1887.0,1090.0,129.0,1061.0,132.0,1169.0,150.0,1202.0,136.0,130.5,143.0,13.334746661013355,6.915739268680444,7.578166401695813
11110790,33060.0,7690.0,3468.0,1551.0,3330.0,1457.0,3285.0,705.0,2937.0,559.0,1504.0,632.0,23.260738052026618,19.55786736020806,8.218465539661898
11080710,22204.0,2361.0,1489.0,136.0,1552.0,153.0,1938.0,149.0,2385.0,165.0,144.5,157.0,10.633219239776617,6.120288013553579,6.649724692926726
11080760,18921.0,2779.0,1576.0,184.0,1491.0,207.0,1457.0,197.0,1470.0,180.0,195.5,188.5,14.687384387717351,7.034904641957539,6.783015473191796
11080770,17161.0,3079.0,1393.0,233.0,1308.0,222.0,1415.0,231.0,1343.0,198.0,227.5,214.5,17.941844880834452,7.388762585254953,6.96654758038324
11120520,33908.0,5268.0,2496.0,357.0,2726.0,412.0,3274.0,524.0,3328.0,492.0,384.5,508.0,15.536156659195472,7.298785117691724,9.643128321943811
11080840,34435.0,6077.0,3487.0,1109.0,3317.0,1055.0,3035.0,472.0,3159.0,446.0,1082.0,459.0,17.647742122840135,17.804837913444132,7.553068948494322
11080850,30974.0,5440.0,2825.0,681.0,2733.0,670.0,2728.0,436.0,2564.0,362.0,675.5,399.0,17.56311745334797,12.417279411764707,7.334558823529412
11090600,17317.0,5090.0,1405.0,516.0,1648.0,616.0,1671.0,632.0,1574.0,553.0,566.0,592.5,29.393081942599757,11.119842829076621,11.640471512770137
11090610,15466.0,2626.0,1204.0,96.0,1069.0,94.0,1292.0,184.0,1286.0,162.0,95.0,173.0,16.979180137074874,3.6176694592536176,6.587966488956589
11090620,17342.0,2807.0,1132.0,55.0,1015.0,53.0,1192.0,100.0,1561.0,117.0,54.0,108.5,16.18613770038058,1.9237620235126471,3.865336658354115
11090640,18589.0,2766.0,1416.0,144.0,1339.0,144.0,1495.0,203.0,1494.0,182.0,144.0,192.5,14.879767604497282,5.206073752711497,6.959508315256688
11090650,20558.0,5750.0,1667.0,642.0,1996.0,761.0,2070.0,648.0,1660.0,481.0,701.5,564.5,27.969646852806697,12.2,9.817391304347826
11090710,26537.0,5426.0,1997.0,462.0,2243.0,545.0,2288.0,512.0,2167.0,429.0,503.5,470.5,20.446923163884385,9.279395503133063,8.67121267969038
11100510,18861.0,2632.0,2216.0,277.0,1467.0,195.0,1385.0,202.0,1461.0,192.0,236.0,197.0,13.954721382747467,8.966565349544073,7.484802431610943
11100520,17804.0,2943.0,1515.0,176.0,1414.0,182.0,1550.0,223.0,1473.0,187.0,179.0,205.0,16.529993259941588,6.082229018008835,6.9656812776078825
11100530,15188.0,3150.0,1328.0,341.0,1409.0,384.0,1463.0,309.0,1332.0,256.0,362.5,282.5,20.740057940479325,11.507936507936508,8.968253968253968
11100540,17723.0,1605.0,1437.0,73.0,1380.0,77.0,1278.0,114.0,1194.0,96.0,75.0,105.0,9.056028889014275,4.672897196261682,6.5420560747663545
11100550,27693.0,4302.0,2181.0,197.0,2150.0,209.0,2031.0,320.0,1965.0,270.0,203.0,295.0,15.534611634709133,4.718735471873547,6.857275685727568
11100560,18098.0,3263.0,1497.0,94.0,1328.0,90.0,1373.0,184.0,1377.0,168.0,92.0,176.0,18.029616532213506,2.819491265706405,5.393809377873123
11100570,24439.0,1807.0,1941.0,41.0,1998.0,44.0,1715.0,97.0,1813.0,93.0,42.5,95.0,7.393919554809934,2.3519645821804094,5.257332595462092
11100590,21902.0,3452.0,1565.0,171.0,1639.0,207.0,1934.0,259.0,1913.0,230.0,189.0,244.5,15.761117706145559,5.475086906141367,7.082850521436848
11100600,25124.0,3304.0,2094.0,171.0,2190.0,199.0,2443.0,313.0,2333.0,266.0,185.0,289.5,13.150772170036618,5.599273607748184,8.762106537530267
11100610,12941.0,2340.0,1054.0,116.0,931.0,114.0,1049.0,185.0,1122.0,177.0,115.0,181.0,18.082064755428483,4.914529914529915,7.735042735042735
11100620,24498.0,2546.0,1940.0,82.0,1859.0,89.0,2027.0,263.0,2135.0,241.0,85.5,252.0,10.392685117152421,3.3582089552238807,9.897879025923016
11100630,22266.0,2497.0,1796.0,132.0,1886.0,147.0,2091.0,256.0,1871.0,206.0,139.5,231.0,11.21440761699452,5.586704044853825,9.251101321585903
11130700,24351.0,4777.0,2995.0,1018.0,2202.0,726.0,1882.0,285.0,1865.0,252.0,872.0,268.5,19.617264178062502,18.25413439397111,5.620682436675738
11130710,13267.0,1315.0,950.0,72.0,966.0,77.0,1287.0,128.0,1385.0,128.0,74.5,128.0,9.911811261023592,5.665399239543726,9.73384030418251
11100640,20091.0,3790.0,1453.0,128.0,1427.0,134.0,1467.0,235.0,1376.0,197.0,131.0,216.0,18.86416803543875,3.456464379947229,5.699208443271768
11100650,24471.0,3081.0,1590.0,98.0,1778.0,118.0,2060.0,233.0,2175.0,224.0,108.0,228.5,12.59041314208655,3.5053554040895816,7.416423239208049
11110510,20555.0,3740.0,2376.0,792.0,1973.0,636.0,1617.0,180.0,1740.0,177.0,714.0,178.5,18.195086353685237,19.090909090909093,4.772727272727273
11110530,28334.0,3850.0,1871.0,101.0,2117.0,122.0,2907.0,314.0,3184.0,300.0,111.5,307.0,13.587915578456977,2.896103896103896,7.974025974025974
11110580,24492.0,3819.0,2403.0,214.0,2006.0,186.0,1485.0,229.0,1498.0,211.0,200.0,220.0,15.592846643802059,5.236973029588897,5.760670332547788
11110600,20355.0,1461.0,2109.0,82.0,1249.0,50.0,848.0,88.0,1178.0,107.0,66.0,97.5,7.177597641857038,4.517453798767967,6.673511293634498
11110640,18853.0,2583.0,1687.0,113.0,1275.0,87.0,1204.0,142.0,1442.0,151.0,100.0,146.5,13.700737283191003,3.8714672861014328,5.671699574138598
11110650,36001.0,4012.0,2926.0,178.0,2860.0,184.0,3044.0,271.0,2957.0,230.0,181.0,250.5,11.14413488514208,4.5114656031904286,6.243768693918246
11110660,18671.0,2731.0,1799.0,256.0,1689.0,269.0,1381.0,233.0,1308.0,200.0,262.5,216.5,14.626961598200417,9.611863786158917,7.927499084584401
11110690,18972.0,3297.0,1646.0,181.0,1440.0,170.0,1394.0,207.0,1395.0,188.0,175.5,197.5,17.378241619228337,5.3230209281164695,5.990294206854716
11110780,31773.0,4672.0,2366.0,86.0,2107.0,82.0,2596.0,297.0,3042.0,312.0,84.0,304.5,14.704308689768041,1.797945205479452,6.517551369863013
11110740,15405.0,1836.0,1337.0,92.0,1322.0,100.0,1731.0,201.0,1489.0,157.0,96.0,179.0,11.918208373904577,5.228758169934641,9.749455337690632
11110770,27793.0,4131.0,2279.0,211.0,2266.0,234.0,2816.0,446.0,2839.0,416.0,222.5,431.0,14.863454826754937,5.386105059307673,10.433309126119584
11120510,27171.0,4811.0,1740.0,246.0,2191.0,349.0,2593.0,484.0,2572.0,428.0,297.5,456.0,17.706378123734865,6.18374558303887,9.478278944086469
11120550,19336.0,3609.0,1612.0,319.0,1755.0,358.0,1800.0,409.0,1534.0,316.0,338.5,362.5,18.66466694249069,9.379329454142422,10.044333610418398
11120560,24901.0,3320.0,2012.0,222.0,2077.0,262.0,2402.0,366.0,2376.0,331.0,242.0,348.5,13.332797879603229,7.289156626506024,10.49698795180723
11120570,27206.0,3170.0,2190.0,148.0,1980.0,152.0,2331.0,286.0,2277.0,247.0,150.0,266.5,11.651841505550246,4.73186119873817,8.406940063091483
11120580,26618.0,6968.0,2005.0,610.0,2621.0,888.0,2898.0,932.0,2552.0,753.0,749.0,842.5,26.17777443834999,10.74913892078071,12.090987370838118
11120590,25793.0,5046.0,1865.0,471.0,2162.0,605.0,2639.0,667.0,2653.0,618.0,538.0,642.5,19.563447446981737,10.661910424098297,12.732857709076495
11120600,18706.0,2220.0,1231.0,84.0,1238.0,92.0,1727.0,183.0,2126.0,205.0,88.0,194.0,11.867849887736554,3.963963963963964,8.73873873873874
11120650,23393.0,3316.0,1799.0,261.0,1940.0,303.0,2284.0,358.0,2237.0,322.0,282.0,340.0,14.175180609584064,8.504221954161642,10.253317249698432
11230630,17983.0,5229.0,1584.0,482.0,1849.0,610.0,2054.0,1135.0,1738.0,906.0,546.0,1020.5,29.077462047489295,10.441767068273093,19.51615987760566
11120660,17789.0,2611.0,1367.0,129.0,1353.0,138.0,1601.0,300.0,1521.0,255.0,133.5,277.5,14.677609758839733,5.112983531214095,10.628111834546152
11120670,16005.0,2151.0,1118.0,102.0,1258.0,126.0,1515.0,267.0,1420.0,227.0,114.0,247.0,13.43955014058107,5.299860529986053,11.483031148303114
11120740,39686.0,6160.0,3046.0,400.0,3177.0,467.0,4025.0,759.0,4138.0,707.0,433.5,733.0,15.521846494985637,7.037337662337663,11.89935064935065
11130620,21112.0,3160.0,1661.0,249.0,1580.0,247.0,1726.0,245.0,1762.0,229.0,248.0,237.0,14.967790829859794,7.848101265822785,7.5
11130640,16194.0,2611.0,1190.0,183.0,1249.0,204.0,1274.0,179.0,1232.0,158.0,193.5,168.5,16.123255526738298,7.410953657602451,6.453466104940636
11130650,12406.0,1722.0,972.0,105.0,1004.0,111.0,1042.0,127.0,1011.0,116.0,108.0,121.5,13.880380461067226,6.2717770034843205,7.055749128919861
11130660,19999.0,2890.0,1712.0,232.0,1509.0,207.0,1501.0,186.0,1487.0,165.0,219.5,175.5,14.450722536126806,7.59515570934256,6.072664359861592
11130760,35204.0,9815.0,3813.0,2117.0,4710.0,2545.0,3587.0,1177.0,2745.0,834.0,2331.0,1005.5,27.88035450516987,23.749363219561896,10.244523688232297
11140590,16229.0,2708.0,1012.0,181.0,1208.0,235.0,1727.0,338.0,2091.0,372.0,208.0,355.0,16.686179062172656,7.680945347119645,13.109305760709011
11140600,15358.0,5639.0,2536.0,1285.0,2298.0,1171.0,1516.0,791.0,1132.0,542.0,1228.0,666.5,36.717020445370494,21.776910799787196,11.819471537506649
11140630,17375.0,2859.0,1057.0,330.0,1350.0,449.0,1804.0,310.0,2185.0,345.0,389.5,327.5,16.454676258992805,13.623644630989856,11.455054214760406
11140660,24615.0,9957.0,2564.0,1581.0,3947.0,2414.0,3669.0,2000.0,2581.0,1313.0,1997.5,1656.5,40.450944546008536,20.061263432760875,16.636537109571155
11150570,20978.0,3972.0,1521.0,132.0,1555.0,156.0,1770.0,301.0,1809.0,284.0,144.0,292.5,18.93412146057775,3.625377643504532,7.36404833836858
11140680,16099.0,4295.0,1342.0,472.0,2101.0,802.0,2348.0,904.0,1687.0,600.0,637.0,752.0,26.678675694142495,14.831199068684517,17.50873108265425
11140690,18415.0,4181.0,1362.0,425.0,1883.0,623.0,2281.0,760.0,1925.0,594.0,524.0,677.0,22.704317132772196,12.532886869170055,16.19229849318345
11140730,31193.0,6703.0,2141.0,761.0,2533.0,1000.0,3117.0,855.0,3261.0,799.0,880.5,827.0,21.488795563107107,13.135909294345815,12.337759212293003
11140750,18331.0,3241.0,1212.0,258.0,1688.0,413.0,2015.0,425.0,1741.0,326.0,335.5,375.5,17.680432054988817,10.3517432891083,11.585930268435668
11140760,26040.0,5184.0,2731.0,932.0,2800.0,981.0,2425.0,665.0,2329.0,585.0,956.5,625.0,19.907834101382488,18.451003086419753,12.056327160493826
11140780,22726.0,2960.0,1700.0,196.0,2064.0,268.0,2910.0,416.0,2446.0,318.0,232.0,367.0,13.024729384845552,7.837837837837839,12.39864864864865
11150510,25896.0,1525.0,1812.0,64.0,1635.0,63.0,1675.0,114.0,2107.0,126.0,63.5,120.0,5.888940376892184,4.163934426229508,7.868852459016394
11150520,26549.0,4209.0,2258.0,358.0,2458.0,449.0,3033.0,711.0,2256.0,465.0,403.5,588.0,15.853704470978192,9.586600142551676,13.97006414825374
11150530,19270.0,3100.0,1511.0,199.0,1808.0,261.0,1981.0,392.0,1617.0,283.0,230.0,337.5,16.087182148417227,7.419354838709677,10.887096774193548
11150580,19588.0,2138.0,1394.0,77.0,1509.0,97.0,1868.0,173.0,1874.0,156.0,87.0,164.5,10.914845823973863,4.069223573433115,7.694106641721235
11150590,15187.0,3527.0,1280.0,117.0,1239.0,131.0,1248.0,258.0,1251.0,232.0,124.0,245.0,23.2238098373609,3.515735752764389,6.946413382478027
11150610,13832.0,1956.0,1108.0,99.0,1064.0,110.0,1171.0,177.0,1213.0,158.0,104.5,167.5,14.141122035858878,5.342535787321063,8.563394683026585
11150620,9759.0,1385.0,751.0,101.0,757.0,118.0,784.0,148.0,754.0,120.0,109.5,134.0,14.192027871708165,7.906137184115523,9.675090252707582
11210610,13603.0,5206.0,1338.0,849.0,2259.0,1460.0,1694.0,866.0,1143.0,556.0,1154.5,711.0,38.270969639050215,22.176334998079138,13.657318478678448
11150630,19668.0,2925.0,1366.0,73.0,1424.0,80.0,1860.0,181.0,1741.0,155.0,76.5,168.0,14.871873093349603,2.6153846153846154,5.743589743589744
11150650,16391.0,1428.0,1605.0,68.0,1212.0,54.0,925.0,108.0,1052.0,111.0,61.0,109.5,8.71209810261729,4.271708683473389,7.668067226890757
11150690,20490.0,1001.0,1691.0,43.0,1260.0,34.0,1307.0,69.0,1429.0,66.0,38.5,67.5,4.885309907271839,3.8461538461538463,6.743256743256744
11150700,25525.0,2917.0,2132.0,59.0,1816.0,56.0,1654.0,138.0,1719.0,131.0,57.5,134.5,11.428011753183153,1.971203291052451,4.610901611244429
11150710,31221.0,1058.0,2565.0,71.0,2134.0,68.0,1759.0,111.0,2197.0,121.0,69.5,116.0,3.388744755132763,6.568998109640832,10.964083175803403
11160510,33029.0,3228.0,2377.0,354.0,2494.0,434.0,3148.0,477.0,3626.0,494.0,394.0,485.5,9.773229586121287,12.205700123915737,15.040272614622058
11160530,17911.0,2105.0,1536.0,174.0,1660.0,214.0,1754.0,305.0,1532.0,242.0,194.0,273.5,11.752554296242533,9.216152019002376,12.992874109263658
11160550,29840.0,6321.0,2119.0,515.0,2850.0,769.0,3838.0,989.0,3474.0,807.0,642.0,898.0,21.182975871313673,10.156620787850024,14.206612877709224
11160570,17258.0,2735.0,1124.0,122.0,1347.0,171.0,1927.0,307.0,1825.0,259.0,146.5,283.0,15.847722795225403,5.356489945155393,10.347349177330896
11160580,19958.0,2428.0,1570.0,177.0,1861.0,230.0,1806.0,262.0,1647.0,211.0,203.5,236.5,12.165547650065136,8.381383855024712,9.740527182866558
11160590,19359.0,3226.0,1422.0,155.0,1653.0,191.0,2110.0,377.0,1947.0,320.0,173.0,348.5,16.66408388863061,5.362678239305642,10.802851828890267
11160610,21812.0,4035.0,1653.0,351.0,2069.0,490.0,2489.0,736.0,2047.0,537.0,420.5,636.5,18.49899138089125,10.421313506815366,15.77447335811648
11160630,22533.0,3865.0,1472.0,258.0,2039.0,417.0,2800.0,595.0,2585.0,492.0,337.5,543.5,17.152620600896462,8.73221216041397,14.0620957309185
11160650,15989.0,4714.0,1129.0,276.0,1594.0,460.0,1581.0,417.0,1076.0,255.0,368.0,336.0,29.482769403965225,7.806533729316928,7.127704709376326
11160660,15687.0,3708.0,1017.0,127.0,1387.0,196.0,1859.0,358.0,1468.0,260.0,161.5,309.0,23.63740676993689,4.355447680690399,8.333333333333332
11160730,45582.0,11258.0,3231.0,995.0,4829.0,1643.0,5883.0,1756.0,4803.0,1309.0,1319.0,1532.5,24.698345838269493,11.716112986320839,13.612542192218866
11160740,36309.0,3127.0,2629.0,230.0,2706.0,261.0,3281.0,361.0,3835.0,374.0,245.5,367.5,8.612189815197334,7.850975375759514,11.752478413815158
11170560,30402.0,6921.0,2087.0,728.0,3256.0,1222.0,3627.0,1097.0,3019.0,813.0,975.0,955.0,22.76494967436353,14.087559601213698,13.79858401965034
11170640,29412.0,2854.0,1881.0,84.0,2277.0,113.0,2968.0,246.0,3095.0,233.0,98.5,239.5,9.703522371821025,3.4512964260686756,8.391730903994393
11170650,18754.0,2174.0,1344.0,83.0,1403.0,93.0,1808.0,200.0,1798.0,179.0,88.0,189.5,11.592193665351392,4.04783808647654,8.716651333946643
11170670,19434.0,4890.0,1313.0,492.0,1989.0,822.0,2261.0,722.0,1832.0,532.0,657.0,627.0,25.16208706390861,13.43558282208589,12.822085889570554
11170690,21487.0,2565.0,1511.0,96.0,1653.0,118.0,2083.0,203.0,2217.0,192.0,107.0,197.5,11.937450551496253,4.171539961013646,7.69980506822612
11170700,18278.0,6472.0,709.0,344.0,1284.0,646.0,1269.0,599.0,1203.0,524.0,495.0,561.5,35.40868804026699,7.648331273176762,8.675834363411619
11170710,34690.0,7541.0,2131.0,361.0,2855.0,565.0,2914.0,701.0,2658.0,590.0,463.0,645.5,21.738253098875756,6.139769261371171,8.559872695928922
11170720,30077.0,3939.0,2137.0,150.0,2330.0,184.0,2666.0,286.0,2640.0,245.0,167.0,265.5,13.096385942746949,4.2396547347042395,6.740289413556741
11170730,38231.0,5334.0,2563.0,432.0,2587.0,486.0,3503.0,527.0,4280.0,570.0,459.0,548.5,13.952028458580735,8.60517435320585,10.283089613798275
11180530,20321.0,4249.0,1592.0,179.0,1781.0,217.0,1792.0,357.0,1513.0,277.0,198.0,317.0,20.909404064760594,4.659919981172041,7.460578959755236
11180540,28801.0,6276.0,1924.0,371.0,2424.0,512.0,2505.0,590.0,2202.0,461.0,441.5,525.5,21.790910037845908,7.034735500318674,8.373167622689612
11180550,17161.0,3654.0,1330.0,170.0,1406.0,204.0,1387.0,289.0,1390.0,262.0,187.0,275.5,21.29246547403997,5.11767925561029,7.5396825396825395
11180580,19465.0,2013.0,1408.0,42.0,1355.0,47.0,1428.0,103.0,1721.0,109.0,44.5,106.0,10.34163883894169,2.2106308991554893,5.265772478887233
11180590,11179.0,1594.0,769.0,44.0,783.0,53.0,918.0,148.0,845.0,128.0,48.5,138.0,14.258878253868861,3.042659974905897,8.657465495608532
11180600,20791.0,3170.0,1565.0,74.0,1581.0,84.0,1616.0,201.0,1618.0,179.0,79.0,190.0,15.246981867154059,2.4921135646687698,5.993690851735016
11190540,28107.0,3504.0,1502.0,191.0,2014.0,300.0,2473.0,458.0,2608.0,425.0,245.5,441.5,12.466645319671256,7.0062785388127855,12.59988584474886
11190550,18150.0,4588.0,1216.0,374.0,1911.0,646.0,2311.0,709.0,1887.0,513.0,510.0,611.0,25.278236914600548,11.11595466434176,13.317349607672188
11190650,14958.0,2681.0,940.0,126.0,1151.0,170.0,1155.0,150.0,1117.0,129.0,148.0,139.5,17.923519187057092,5.5203282357329355,5.203282357329355
11190660,12550.0,2395.0,905.0,162.0,1096.0,206.0,1062.0,277.0,986.0,226.0,184.0,251.5,19.08366533864542,7.682672233820459,10.501043841336116
11190670,15257.0,2828.0,1031.0,192.0,1165.0,246.0,1193.0,250.0,1173.0,218.0,219.0,234.0,18.53575408009438,7.743988684582743,8.274398868458274
11190700,16656.0,3364.0,1146.0,254.0,1419.0,345.0,1395.0,319.0,1273.0,261.0,299.5,290.0,20.196926032660905,8.903091557669441,8.620689655172415
11190710,24062.0,5812.0,1116.0,405.0,2221.0,938.0,2002.0,720.0,1846.0,602.0,671.5,661.0,24.154268140636688,11.553682037164487,11.373021335168616
11200630,21492.0,7033.0,1592.0,789.0,3111.0,1639.0,2982.0,1380.0,2045.0,876.0,1214.0,1128.0,32.723804206216265,17.26148158680506,16.038674818711787
11220540,22596.0,1634.0,1434.0,143.0,1446.0,161.0,1687.0,221.0,2034.0,231.0,152.0,226.0,7.231368383784741,9.30232558139535,13.83108935128519
11200650,20713.0,2734.0,1566.0,249.0,2036.0,367.0,2114.0,343.0,2064.0,290.0,308.0,316.5,13.19943996523922,11.265544989027067,11.576444769568397
11200660,13190.0,3018.0,960.0,328.0,1276.0,486.0,1517.0,438.0,1314.0,342.0,407.0,390.0,22.880970432145563,13.485752153744201,12.922465208747516
